crashID,age,gender,roadUser,ageGroup,personID
20222132,55,Male,Pedestrian,40_to_64,P2415
20223120,29,Female,Driver,26_to_39,P2416
20223103,44,Female,Driver,40_to_64,P2417
20221129,44,Female,Pedestrian,40_to_64,P2418
20222064,65,Male,Driver,65_to_74,P2419
20222054,75,Male,Driver,75_or_older,P2420
20221120,23,Male,Passenger,17_to_25,P2421
20222011,54,Male,Pedal cyclist,40_to_64,P2422
20221213,43,Male,Driver,40_to_64,P2423
20226003,22,Female,Driver,17_to_25,P2424
20223157,32,Male,Driver,26_to_39,P2425
20222033,55,Male,Pedestrian,40_to_64,P2426
20221070,66,Male,Driver,65_to_74,P2427
20223082,48,Male,Driver,40_to_64,P2428
20223105,84,Female,Passenger,75_or_older,P2429
20222091,68,Male,Driver,65_to_74,P2430
20221122,63,Male,Motorcycle rider,40_to_64,P2431
20221219,74,Male,Driver,65_to_74,P2432
20227022,46,Female,Driver,40_to_64,P2433
20222141,57,Male,Pedestrian,40_to_64,P2434
20222187,59,Male,Pedestrian,40_to_64,P2435
20226030,54,Female,Driver,40_to_64,P2436
20223247,13,Male,Driver,0_to_16,P2437
20223259,50,Male,Driver,40_to_64,P2438
20223204,86,Female,Driver,75_or_older,P2439
20221053,68,Female,Pedestrian,65_to_74,P2440
20222124,86,Male,Pedestrian,75_or_older,P2441
20227021,69,Male,Passenger,65_to_74,P2442
20223178,29,Female,Passenger,26_to_39,P2443
20223026,22,Male,Driver,17_to_25,P2444
20222112,24,Female,Passenger,17_to_25,P2445
20224067,81,Female,Pedestrian,75_or_older,P2446
20223080,38,Male,Passenger,26_to_39,P2447
20227013,24,Male,Passenger,17_to_25,P2448
20221209,33,Male,Driver,26_to_39,P2449
20221123,23,Female,Driver,17_to_25,P2450
20221043,18,Male,Passenger,17_to_25,P2451
20222156,64,Male,Driver,40_to_64,P2452
20221258,76,Male,Pedestrian,75_or_older,P2453
20223013,32,Male,Driver,26_to_39,P2454
20228008,19,Female,Driver,17_to_25,P2455
20222209,29,Male,Driver,26_to_39,P2456
20222059,18,Male,Passenger,17_to_25,P2457
20224068,43,Male,Driver,40_to_64,P2458
20224024,77,Male,Driver,75_or_older,P2459
20221257,70,Male,Motorcycle rider,65_to_74,P2460
20221058,71,Female,Driver,65_to_74,P2461
20223049,61,Male,Motorcycle rider,40_to_64,P2462
20227029,7,Female,Passenger,0_to_16,P2463
20222149,50,Male,Driver,40_to_64,P2464
20222094,19,Male,Passenger,17_to_25,P2465
20222035,69,Male,Driver,65_to_74,P2466
20222226,28,Male,Driver,26_to_39,P2467
20223172,20,Male,Pedestrian,17_to_25,P2468
20222128,33,Male,Motorcycle rider,26_to_39,P2469
20222218,34,Female,Driver,26_to_39,P2470
20222060,79,Female,Driver,75_or_older,P2471
20223011,31,Male,Motorcycle rider,26_to_39,P2472
20223014,44,Male,Pedestrian,40_to_64,P2473
20221177,77,Female,Pedestrian,75_or_older,P2474
20221004,67,Male,Pedal cyclist,65_to_74,P2475
20223033,76,Male,Driver,75_or_older,P2476
20221059,89,Male,Driver,75_or_older,P2477
20223216,16,Male,Passenger,0_to_16,P2478
20224020,37,Male,Pedestrian,26_to_39,P2479
20222001,3,Male,Pedestrian,0_to_16,P2480
20222018,55,Male,Pedestrian,40_to_64,P2481
20223193,38,Male,Driver,26_to_39,P2482
20222077,46,Male,Pedestrian,40_to_64,P2483
20223156,62,Male,Driver,40_to_64,P2484
20221039,62,Male,Pedestrian,40_to_64,P2485
20221003,74,Male,Pedestrian,65_to_74,P2486
20223262,63,Male,Driver,40_to_64,P2487
20226037,15,Male,Passenger,0_to_16,P2488
20226037,68,Female,Driver,65_to_74,P2489
20227014,54,Male,Motorcycle rider,40_to_64,P2490
20224035,4,Male,Passenger,0_to_16,P2491
20222229,85,Male,Pedestrian,75_or_older,P2492
20223063,15,Female,Passenger,0_to_16,P2493
20223063,21,Female,Driver,17_to_25,P2494
20221030,22,Female,Driver,17_to_25,P2495
20221030,16,Female,Passenger,0_to_16,P2496
20222092,58,Male,Driver,40_to_64,P2497
20223212,66,Male,Motorcycle rider,65_to_74,P2498
20221085,16,Male,Passenger,0_to_16,P2499
20221085,64,Male,Driver,40_to_64,P2500
20221085,73,Male,Driver,65_to_74,P2501
20223179,19,Male,Driver,17_to_25,P2502
20223242,28,Male,Motorcycle rider,26_to_39,P2503
20223136,49,Male,Driver,40_to_64,P2504
20227039,48,Male,Driver,40_to_64,P2505
20222115,53,Female,Driver,40_to_64,P2506
20221091,5,Male,Pedestrian,0_to_16,P2507
20226043,51,Female,Driver,40_to_64,P2508
20223087,50,Male,Motorcycle rider,40_to_64,P2509
20223048,62,Female,Driver,40_to_64,P2510
20223155,39,Male,Driver,26_to_39,P2511
20223155,42,Female,Passenger,40_to_64,P2512
20228013,21,Male,Driver,17_to_25,P2513
20223057,21,Male,Driver,17_to_25,P2514
20226002,35,Male,Motorcycle rider,26_to_39,P2515
20223119,34,Male,Driver,26_to_39,P2516
20222158,25,Female,Driver,17_to_25,P2517
20222043,64,Female,Driver,40_to_64,P2518
20221171,78,Male,Driver,75_or_older,P2519
20226021,16,Male,Passenger,0_to_16,P2520
20221155,70,Male,Driver,65_to_74,P2521
20222055,69,Male,Driver,65_to_74,P2522
20223096,3,Male,Passenger,0_to_16,P2523
20223270,39,Male,Driver,26_to_39,P2524
20221028,41,Male,Driver,40_to_64,P2525
20227011,43,Female,Pedestrian,40_to_64,P2526
20223261,42,Male,Driver,40_to_64,P2527
20228014,38,Female,Passenger,26_to_39,P2528
20223183,59,Male,Pedestrian,40_to_64,P2529
20224009,65,Male,Pedal cyclist,65_to_74,P2530
20222075,27,Male,Driver,26_to_39,P2531
20223185,36,Male,Driver,26_to_39,P2532
20223054,53,Male,Driver,40_to_64,P2533
20223269,17,Male,Motorcycle rider,17_to_25,P2534
20221178,28,Male,Driver,26_to_39,P2535
20222202,17,Male,Passenger,17_to_25,P2536
20228015,52,Male,Passenger,40_to_64,P2537
20223168,46,Male,Driver,40_to_64,P2538
20221065,19,Male,Pedestrian,17_to_25,P2539
20223110,30,Male,Driver,26_to_39,P2540
20223088,27,Male,Pedestrian,26_to_39,P2541
20223043,24,Male,Motorcycle rider,17_to_25,P2542
20223197,30,Male,Driver,26_to_39,P2543
20223197,22,Male,Driver,17_to_25,P2544
20223236,23,Male,Motorcycle rider,17_to_25,P2545
20221227,75,Male,Driver,75_or_older,P2546
20221100,72,Female,Driver,65_to_74,P2547
20223134,77,Male,Driver,75_or_older,P2548
20224028,17,Male,Passenger,17_to_25,P2549
20224028,17,Male,Driver,17_to_25,P2550
20221221,72,Male,Motorcycle rider,65_to_74,P2551
20221090,74,Male,Pedestrian,65_to_74,P2552
20222009,74,Male,Driver,65_to_74,P2553
20223006,63,Male,Pedestrian,40_to_64,P2554
20223235,12,Male,Passenger,0_to_16,P2555
20221050,28,Male,Driver,26_to_39,P2556
20223273,80,Male,Driver,75_or_older,P2557
20223190,37,Male,Motorcycle rider,26_to_39,P2558
20223243,47,Male,Motorcycle rider,40_to_64,P2559
20222078,36,Male,Driver,26_to_39,P2560
20221263,66,Male,Motorcycle rider,65_to_74,P2561
20223237,60,Male,Driver,40_to_64,P2562
20226020,80,Male,Driver,75_or_older,P2563
20221211,54,Male,Driver,40_to_64,P2564
20222074,36,Male,Driver,26_to_39,P2565
20226012,81,Male,Pedestrian,75_or_older,P2566
20221222,60,Male,Driver,40_to_64,P2567
20228005,20,Male,Driver,17_to_25,P2568
20222096,34,Male,Driver,26_to_39,P2569
20223224,53,Male,Driver,40_to_64,P2570
20221144,76,Male,Driver,75_or_older,P2571
20221146,84,Female,Pedestrian,75_or_older,P2572
20223083,80,Female,Driver,75_or_older,P2573
20226010,51,Female,Driver,40_to_64,P2574
20226010,16,Male,Passenger,0_to_16,P2575
20223104,61,Male,Driver,40_to_64,P2576
20222025,47,Female,Pedal cyclist,40_to_64,P2577
20224047,18,Male,Motorcycle rider,17_to_25,P2578
20227032,24,Female,Pedestrian,17_to_25,P2579
20223149,26,Male,Motorcycle rider,26_to_39,P2580
20223192,31,Female,Driver,26_to_39,P2581
20223106,60,Male,Motorcycle rider,40_to_64,P2582
20224011,51,Male,Pedal cyclist,40_to_64,P2583
20221114,89,Female,Driver,75_or_older,P2584
20221236,82,Male,Driver,75_or_older,P2585
20221029,74,Male,Pedestrian,65_to_74,P2586
20224023,25,Male,Driver,17_to_25,P2587
20224046,55,Male,Motorcycle rider,40_to_64,P2588
20222189,47,Male,Pedestrian,40_to_64,P2589
20221125,63,Male,Driver,40_to_64,P2590
20222099,65,Female,Passenger,65_to_74,P2591
20221095,84,Female,Pedestrian,75_or_older,P2592
20227015,25,Male,Motorcycle rider,17_to_25,P2593
20223040,31,Male,Driver,26_to_39,P2594
20221147,54,Male,Motorcycle rider,40_to_64,P2595
20227008,19,Male,Pedestrian,17_to_25,P2596
20228012,40,Female,Pedestrian,40_to_64,P2597
20221201,70,Male,Pedal cyclist,65_to_74,P2598
20221062,68,Male,Motorcycle rider,65_to_74,P2599
20223020,34,Male,Motorcycle rider,26_to_39,P2600
20222076,26,Male,Motorcycle rider,26_to_39,P2601
20224064,85,Male,Driver,75_or_older,P2602
20222238,33,Male,Motorcycle rider,26_to_39,P2603
20224059,31,Male,Driver,26_to_39,P2604
20221164,21,Male,Passenger,17_to_25,P2605
20222170,25,Female,Driver,17_to_25,P2606
20222170,23,Male,Driver,17_to_25,P2607
20221108,17,Male,Passenger,17_to_25,P2608
20222144,25,Male,Driver,17_to_25,P2609
20222038,69,Male,Driver,65_to_74,P2610
20226029,49,Female,Driver,40_to_64,P2611
20221046,41,Male,Driver,40_to_64,P2612
20223266,19,Female,Motorcycle pillion passenger,17_to_25,P2613
20223266,60,Male,Motorcycle rider,40_to_64,P2614
20221196,48,Female,Driver,40_to_64,P2615
20226031,71,Female,Driver,65_to_74,P2616
20222072,59,Female,Pedestrian,40_to_64,P2617
20221226,26,Male,Driver,26_to_39,P2618
20223035,46,Male,Pedestrian,40_to_64,P2619
20221124,51,Male,Pedestrian,40_to_64,P2620
20221027,48,Male,Driver,40_to_64,P2621
20221261,24,Male,Driver,17_to_25,P2622
20221113,19,Male,Driver,17_to_25,P2623
20223196,57,Female,Driver,40_to_64,P2624
20221185,82,Male,Pedal cyclist,75_or_older,P2625
20221044,62,Male,Motorcycle rider,40_to_64,P2626
20226001,64,Female,Driver,40_to_64,P2627
20224001,41,Male,Motorcycle rider,40_to_64,P2628
20221231,34,Male,Motorcycle rider,26_to_39,P2629
20222084,68,Male,Motorcycle rider,65_to_74,P2630
20221128,39,Male,Pedestrian,26_to_39,P2631
20227024,23,Male,Passenger,17_to_25,P2632
20222066,19,Female,Passenger,17_to_25,P2633
20221018,16,Male,Passenger,0_to_16,P2634
20227026,32,Male,Driver,26_to_39,P2635
20228010,31,Male,Driver,26_to_39,P2636
20223167,74,Male,Motorcycle rider,65_to_74,P2637
20222042,74,Male,Pedestrian,65_to_74,P2638
20222034,87,Male,Pedestrian,75_or_older,P2639
20226036,85,Male,Driver,75_or_older,P2640
20223145,31,Male,Motorcycle rider,26_to_39,P2641
20223036,31,Male,Driver,26_to_39,P2642
20223036,20,Male,Passenger,17_to_25,P2643
20224049,61,Male,Driver,40_to_64,P2644
20222147,62,Female,Passenger,40_to_64,P2645
20223151,37,Male,Motorcycle rider,26_to_39,P2646
20223109,24,Male,Passenger,17_to_25,P2647
20221001,15,Male,Passenger,0_to_16,P2648
20221001,15,Male,Passenger,0_to_16,P2649
20224016,26,Male,Motorcycle rider,26_to_39,P2650
20221200,82,Male,Driver,75_or_older,P2651
20221200,79,Female,Passenger,75_or_older,P2652
20222227,92,Male,Pedestrian,75_or_older,P2653
20221208,38,Male,Motorcycle rider,26_to_39,P2654
20223056,25,Male,Pedestrian,17_to_25,P2655
20223056,22,Male,Pedestrian,17_to_25,P2656
20226039,75,Male,Driver,75_or_older,P2657
20226008,33,Male,Motorcycle rider,26_to_39,P2658
20226017,21,Male,Motorcycle rider,17_to_25,P2659
20221111,79,Male,Driver,75_or_older,P2660
20224018,80,Male,Driver,75_or_older,P2661
20227036,62,Male,Pedestrian,40_to_64,P2662
20222200,32,Male,Pedestrian,26_to_39,P2663
20224045,27,Male,Driver,26_to_39,P2664
20222230,81,Male,Driver,75_or_older,P2665
20222173,43,Male,Pedal cyclist,40_to_64,P2666
20224004,64,Male,Pedestrian,40_to_64,P2667
20221253,26,Male,Driver,26_to_39,P2668
20222093,15,Female,Pedestrian,0_to_16,P2669
20221238,16,Female,Passenger,0_to_16,P2670
20221093,21,Male,Motorcycle rider,17_to_25,P2671
20222058,26,Male,Motorcycle rider,26_to_39,P2672
20221157,83,Female,Pedestrian,75_or_older,P2673
20223260,23,Female,Passenger,17_to_25,P2674
20223260,23,Female,Passenger,17_to_25,P2675
20223260,24,Female,Driver,17_to_25,P2676
20223260,28,Female,Passenger,26_to_39,P2677
20224006,79,Male,Driver,75_or_older,P2678
20222175,43,Male,Driver,40_to_64,P2679
20226018,64,Male,Pedestrian,40_to_64,P2680
20221072,70,Female,Pedal cyclist,65_to_74,P2681
20221076,53,Male,Driver,40_to_64,P2682
20221251,55,Female,Driver,40_to_64,P2683
20224021,65,Male,Motorcycle rider,65_to_74,P2684
20221148,69,Male,Driver,65_to_74,P2685
20222080,28,Male,Motorcycle rider,26_to_39,P2686
20222114,87,Male,Driver,75_or_older,P2687
20223127,36,Male,Motorcycle rider,26_to_39,P2688
20226009,20,Male,Driver,17_to_25,P2689
20226009,27,Male,Passenger,26_to_39,P2690
20222145,47,Female,Pedestrian,40_to_64,P2691
20222049,47,Male,Driver,40_to_64,P2692
20221193,54,Female,Pedestrian,40_to_64,P2693
20223072,32,Male,Passenger,26_to_39,P2694
20223169,82,Male,Driver,75_or_older,P2695
20221049,91,Female,Passenger,75_or_older,P2696
20223225,67,Male,Driver,65_to_74,P2697
20224003,45,Male,Motorcycle rider,40_to_64,P2698
20221064,80,Female,Passenger,75_or_older,P2699
20223159,21,Female,Driver,17_to_25,P2700
20222185,19,Male,Motorcycle rider,17_to_25,P2701
20223060,39,Male,Driver,26_to_39,P2702
20227007,31,Male,Driver,26_to_39,P2703
20222081,44,Male,Pedal cyclist,40_to_64,P2704
20222138,47,Male,Motorcycle rider,40_to_64,P2705
20223240,31,Male,Motorcycle rider,26_to_39,P2706
20221084,68,Male,Driver,65_to_74,P2707
20221121,19,Male,Passenger,17_to_25,P2708
20227033,20,Male,Driver,17_to_25,P2709
20224042,16,Male,Passenger,0_to_16,P2710
20227020,28,Male,Driver,26_to_39,P2711
20221145,31,Male,Driver,26_to_39,P2712
20221066,28,Male,Driver,26_to_39,P2713
20221139,38,Female,Driver,26_to_39,P2714
20223094,23,Female,Driver,17_to_25,P2715
20221242,40,Female,Passenger,40_to_64,P2716
20222027,35,Female,Driver,26_to_39,P2717
20221223,87,Male,Pedestrian,75_or_older,P2718
20223160,67,Male,Driver,65_to_74,P2719
20224014,25,Female,Driver,17_to_25,P2720
20223017,28,Female,Passenger,26_to_39,P2721
20223132,22,Male,Driver,17_to_25,P2722
20221101,34,Male,Passenger,26_to_39,P2723
20221101,67,Female,Driver,65_to_74,P2724
20222026,32,Male,Driver,26_to_39,P2725
20223245,52,Male,Driver,40_to_64,P2726
20223200,33,Male,Motorcycle rider,26_to_39,P2727
20221019,33,Female,Driver,26_to_39,P2728
20221019,40,Male,Motorcycle rider,40_to_64,P2729
20224034,86,Male,Driver,75_or_older,P2730
20222122,93,Female,Passenger,75_or_older,P2731
20223215,25,Male,Motorcycle rider,17_to_25,P2732
20223122,65,Male,Driver,65_to_74,P2733
20221182,25,Female,Pedestrian,17_to_25,P2734
20222061,73,Male,Pedestrian,65_to_74,P2735
20221247,43,Male,Driver,40_to_64,P2736
20221033,38,Male,Driver,26_to_39,P2737
20223189,84,Male,Pedestrian,75_or_older,P2738
20226035,70,Male,Motorcycle rider,65_to_74,P2739
20221169,64,Male,Driver,40_to_64,P2740
20221207,74,Male,Driver,65_to_74,P2741
20223250,16,Male,Driver,0_to_16,P2742
20226014,62,Female,Passenger,40_to_64,P2743
20223232,22,Male,Driver,17_to_25,P2744
20221088,54,Female,Pedestrian,40_to_64,P2745
20221165,21,Male,Driver,17_to_25,P2746
20222234,42,Male,Driver,40_to_64,P2747
20221204,22,Female,Driver,17_to_25,P2748
20222134,34,Male,Driver,26_to_39,P2749
20226013,27,Male,Motorcycle rider,26_to_39,P2750
20223175,27,Female,Motorcycle pillion passenger,26_to_39,P2751
20223263,79,Male,Pedestrian,75_or_older,P2752
20222020,18,Male,Motorcycle rider,17_to_25,P2753
20223001,49,Female,Driver,40_to_64,P2754
20221119,35,Male,Motorcycle rider,26_to_39,P2755
20221138,18,Male,Motorcycle rider,17_to_25,P2756
20223205,21,Male,Driver,17_to_25,P2757
20221063,32,Male,Motorcycle pillion passenger,26_to_39,P2758
20227004,22,Male,Driver,17_to_25,P2759
20223112,43,Male,Driver,40_to_64,P2760
20222161,90,Female,Pedestrian,75_or_older,P2761
20222235,28,Female,Driver,26_to_39,P2762
20222150,57,Female,Motorcycle rider,40_to_64,P2763
20223066,53,Male,Motorcycle rider,40_to_64,P2764
20223069,62,Female,Passenger,40_to_64,P2765
20223137,50,Male,Driver,40_to_64,P2766
20223194,12,Female,Pedestrian,0_to_16,P2767
20223268,14,Male,Passenger,0_to_16,P2768
20223124,51,Male,Driver,40_to_64,P2769
20221036,60,Male,Driver,40_to_64,P2770
20223084,49,Male,Motorcycle rider,40_to_64,P2771
20221172,29,Male,Driver,26_to_39,P2772
20222048,18,Male,Driver,17_to_25,P2773
20221134,16,Male,Motorcycle rider,0_to_16,P2774
20223251,87,Male,Pedestrian,75_or_older,P2775
20222113,62,Male,Pedal cyclist,40_to_64,P2776
20222017,27,Male,Motorcycle rider,26_to_39,P2777
20221069,33,Male,Driver,26_to_39,P2778
20223213,40,Male,Driver,40_to_64,P2779
20222070,42,Male,Motorcycle rider,40_to_64,P2780
20223229,60,Male,Motorcycle rider,40_to_64,P2781
20223187,32,Male,Motorcycle rider,26_to_39,P2782
20222130,8,Male,Pedestrian,0_to_16,P2783
20221023,51,Male,Motorcycle rider,40_to_64,P2784
20221038,24,Male,Motorcycle rider,17_to_25,P2785
20227030,27,Male,Passenger,26_to_39,P2786
20227030,30,Male,Passenger,26_to_39,P2787
20227030,32,Male,Driver,26_to_39,P2788
20227030,36,Male,Passenger,26_to_39,P2789
20221083,71,Male,Driver,65_to_74,P2790
20221083,48,Male,Driver,40_to_64,P2791
20224031,47,Male,Pedestrian,40_to_64,P2792
20222213,20,Male,Motorcycle rider,17_to_25,P2793
20221206,18,Male,Passenger,17_to_25,P2794
20227010,65,Male,Driver,65_to_74,P2795
20224027,46,Male,Driver,40_to_64,P2796
20223130,22,Male,Passenger,17_to_25,P2797
20222083,26,Male,Driver,26_to_39,P2798
20223126,23,Male,Passenger,17_to_25,P2799
20223144,34,Male,Driver,26_to_39,P2800
20221032,49,Male,Driver,40_to_64,P2801
20221156,18,Male,Pedestrian,17_to_25,P2802
20224029,19,Male,Driver,17_to_25,P2803
20224063,37,Male,Driver,26_to_39,P2804
20223027,23,Male,Passenger,17_to_25,P2805
20224022,23,Female,Driver,17_to_25,P2806
20221130,19,Female,Driver,17_to_25,P2807
20222082,44,Male,Motorcycle rider,40_to_64,P2808
20222097,62,Male,Motorcycle rider,40_to_64,P2809
20223244,29,Female,Driver,26_to_39,P2810
20221260,82,Male,Driver,75_or_older,P2811
20221167,66,Male,Driver,65_to_74,P2812
20222228,57,Female,Driver,40_to_64,P2813
20221005,54,Male,Driver,40_to_64,P2814
20223255,42,Female,Driver,40_to_64,P2815
20223079,76,Male,Driver,75_or_older,P2816
20222188,60,Male,Driver,40_to_64,P2817
20228011,28,Male,Pedestrian,26_to_39,P2818
20226025,62,Male,Driver,40_to_64,P2819
20223207,79,Male,Motorcycle rider,75_or_older,P2820
20222086,53,Male,Motorcycle rider,40_to_64,P2821
20221045,76,Male,Pedestrian,75_or_older,P2822
20223007,72,Male,Motorcycle rider,65_to_74,P2823
20226032,28,Male,Motorcycle rider,26_to_39,P2824
20221117,72,Female,Driver,65_to_74,P2825
20222107,20,Male,Motorcycle rider,17_to_25,P2826
20221104,54,Male,Driver,40_to_64,P2827
20221218,22,Male,Motorcycle rider,17_to_25,P2828
20224052,21,Male,Driver,17_to_25,P2829
20223182,90,Male,Pedestrian,75_or_older,P2830
20222155,19,Male,Driver,17_to_25,P2831
20226028,53,Male,Pedal cyclist,40_to_64,P2832
20222045,68,Female,Driver,65_to_74,P2833
20223161,63,Male,Driver,40_to_64,P2834
20223161,52,Male,Driver,40_to_64,P2835
20224039,42,Female,Driver,40_to_64,P2836
20221142,63,Male,Motorcycle rider,40_to_64,P2837
20223231,25,Male,Driver,17_to_25,P2838
20222146,60,Male,Driver,40_to_64,P2839
20222039,80,Male,Pedal cyclist,75_or_older,P2840
20221160,70,Male,Motorcycle rider,65_to_74,P2841
20221137,52,Female,Driver,40_to_64,P2842
20223227,27,Male,Motorcycle rider,26_to_39,P2843
20221022,76,Female,Driver,75_or_older,P2844
20227035,51,Female,Pedestrian,40_to_64,P2845
20223009,54,Male,Motorcycle rider,40_to_64,P2846
20223165,63,Female,Driver,40_to_64,P2847
20223019,80,Male,Driver,75_or_older,P2848
20222201,38,Male,Motorcycle rider,26_to_39,P2849
20222050,55,Female,Driver,40_to_64,P2850
20223081,72,Female,Passenger,65_to_74,P2851
20223081,50,Male,Driver,40_to_64,P2852
20223210,30,Male,Motorcycle rider,26_to_39,P2853
20223116,44,Female,Driver,40_to_64,P2854
20221041,40,Male,Driver,40_to_64,P2855
20222088,72,Male,Passenger,65_to_74,P2856
20224010,70,Male,Pedestrian,65_to_74,P2857
20221216,19,Female,Pedestrian,17_to_25,P2858
20223267,49,Male,Driver,40_to_64,P2859
20223030,61,Male,Driver,40_to_64,P2860
20221007,25,Male,Pedestrian,17_to_25,P2861
20223176,51,Male,Driver,40_to_64,P2862
20223176,52,Female,Driver,40_to_64,P2863
20221246,17,Female,Driver,17_to_25,P2864
20223022,17,Male,Driver,17_to_25,P2865
20223230,69,Male,Passenger,65_to_74,P2866
20221021,39,Male,Motorcycle rider,26_to_39,P2867
20222087,73,Male,Motorcycle rider,65_to_74,P2868
20223184,22,Male,Driver,17_to_25,P2869
20224030,47,Female,Passenger,40_to_64,P2870
20222179,65,Male,Driver,65_to_74,P2871
20222118,68,Male,Driver,65_to_74,P2872
20224005,21,Male,Driver,17_to_25,P2873
20221048,28,Male,Driver,26_to_39,P2874
20223140,44,Male,Driver,40_to_64,P2875
20223092,27,Male,Passenger,26_to_39,P2876
20221014,22,Female,Driver,17_to_25,P2877
20221057,46,Female,Driver,40_to_64,P2878
20222116,64,Female,Driver,40_to_64,P2879
20223047,17,Male,Passenger,17_to_25,P2880
20222056,20,Male,Driver,17_to_25,P2881
20222203,18,Male,Driver,17_to_25,P2882
20223257,19,Male,Driver,17_to_25,P2883
20223128,14,Female,Passenger,0_to_16,P2884
20222160,30,Male,Pedestrian,26_to_39,P2885
20222053,17,Male,Motorcycle rider,17_to_25,P2886
20221183,26,Female,Driver,26_to_39,P2887
20222110,43,Male,Motorcycle rider,40_to_64,P2888
20221224,80,Male,Motorcycle rider,75_or_older,P2889
20221259,61,Male,Driver,40_to_64,P2890
20221228,57,Male,Motorcycle rider,40_to_64,P2891
20221198,62,Male,Motorcycle rider,40_to_64,P2892
20223195,29,Male,Driver,26_to_39,P2893
20221034,60,Male,Driver,40_to_64,P2894
20221115,23,Male,Motorcycle rider,17_to_25,P2895
