crash_id,year,month,day_of_week,christmas_period,easter_period,weekday_or_weekend,date_id
20243092,2024,7,Thursday,No,No,Weekday,2024-7-Thursday
20243042,2024,7,Thursday,No,No,Weekday,2024-7-Thursday
20244005,2024,7,Thursday,No,No,Weekday,2024-7-Thursday
20243178,2024,7,Thursday,No,No,Weekday,2024-7-Thursday
20244050,2024,7,Thursday,No,No,Weekday,2024-7-Thursday
20241208,2024,7,Thursday,No,No,Weekday,2024-7-Thursday
20242259,2024,7,Tuesday,No,No,Weekday,2024-7-Tuesday
20242212,2024,7,Tuesday,No,No,Weekday,2024-7-Tuesday
20243019,2024,7,Tuesday,No,No,Weekday,2024-7-Tuesday
20241036,2024,7,Tuesday,No,No,Weekday,2024-7-Tuesday
20242226,2024,7,Tuesday,No,No,Weekday,2024-7-Tuesday
20247007,2024,7,Tuesday,No,No,Weekday,2024-7-Tuesday
20243074,2024,7,Tuesday,No,No,Weekday,2024-7-Tuesday
20241003,2024,7,Tuesday,No,No,Weekday,2024-7-Tuesday
20241277,2024,7,Tuesday,No,No,Weekday,2024-7-Tuesday
20241249,2024,7,Tuesday,No,No,Weekday,2024-7-Tuesday
20242020,2024,7,Tuesday,No,No,Weekday,2024-7-Tuesday
20242108,2024,7,Tuesday,No,No,Weekday,2024-7-Tuesday
20243120,2024,7,Tuesday,No,No,Weekday,2024-7-Tuesday
20242187,2024,7,Tuesday,No,No,Weekday,2024-7-Tuesday
20243116,2024,7,Tuesday,No,No,Weekday,2024-7-Tuesday
20242133,2024,7,Wednesday,No,No,Weekday,2024-7-Wednesday
20241092,2024,7,Wednesday,No,No,Weekday,2024-7-Wednesday
20242121,2024,7,Wednesday,No,No,Weekday,2024-7-Wednesday
20243214,2024,7,Wednesday,No,No,Weekday,2024-7-Wednesday
20241118,2024,7,Wednesday,No,No,Weekday,2024-7-Wednesday
20243157,2024,7,Wednesday,No,No,Weekday,2024-7-Wednesday
20241190,2024,7,Wednesday,No,No,Weekday,2024-7-Wednesday
20241097,2024,7,Wednesday,No,No,Weekday,2024-7-Wednesday
20242265,2024,7,Wednesday,No,No,Weekday,2024-7-Wednesday
20241250,2024,7,Wednesday,No,No,Weekday,2024-7-Wednesday
20242200,2024,7,Wednesday,No,No,Weekday,2024-7-Wednesday
20242234,2024,7,Wednesday,No,No,Weekday,2024-7-Wednesday
20242048,2024,7,Wednesday,No,No,Weekday,2024-7-Wednesday
20242003,2024,6,Friday,No,No,Weekday,2024-6-Friday
20243252,2024,6,Friday,No,No,Weekday,2024-6-Friday
20243061,2024,6,Friday,No,No,Weekday,2024-6-Friday
20242162,2024,6,Friday,No,No,Weekday,2024-6-Friday
20244071,2024,6,Friday,No,No,Weekday,2024-6-Friday
20241047,2024,6,Friday,No,No,Weekday,2024-6-Friday
20241205,2024,6,Friday,No,No,Weekday,2024-6-Friday
20241024,2024,6,Friday,No,No,Weekend,2024-6-Friday
20242096,2024,6,Friday,No,No,Weekend,2024-6-Friday
20242240,2024,6,Friday,No,No,Weekend,2024-6-Friday
20243139,2024,6,Friday,No,No,Weekend,2024-6-Friday
20243075,2024,6,Monday,No,No,Weekend,2024-6-Monday
20244051,2024,6,Monday,No,No,Weekday,2024-6-Monday
20241070,2024,6,Monday,No,No,Weekday,2024-6-Monday
20244079,2024,6,Monday,No,No,Weekday,2024-6-Monday
20243051,2024,6,Monday,No,No,Weekday,2024-6-Monday
20242237,2024,6,Monday,No,No,Weekday,2024-6-Monday
20243148,2024,6,Monday,No,No,Weekday,2024-6-Monday
20242157,2024,6,Monday,No,No,Weekday,2024-6-Monday
20244022,2024,6,Monday,No,No,Weekday,2024-6-Monday
20241142,2024,6,Monday,No,No,Weekday,2024-6-Monday
20241124,2024,6,Monday,No,No,Weekday,2024-6-Monday
20241010,2024,6,Monday,No,No,Weekday,2024-6-Monday
20241252,2024,6,Monday,No,No,Weekday,2024-6-Monday
20243155,2024,6,Monday,No,No,Weekday,2024-6-Monday
20243163,2024,6,Saturday,No,No,Weekend,2024-6-Saturday
20243269,2024,6,Saturday,No,No,Weekend,2024-6-Saturday
20243056,2024,6,Saturday,No,No,Weekend,2024-6-Saturday
20243049,2024,6,Sunday,No,No,Weekend,2024-6-Sunday
20243103,2024,6,Sunday,No,No,Weekend,2024-6-Sunday
20242233,2024,6,Sunday,No,No,Weekend,2024-6-Sunday
20243014,2024,6,Sunday,No,No,Weekend,2024-6-Sunday
20241198,2024,6,Sunday,No,No,Weekend,2024-6-Sunday
20242249,2024,6,Sunday,No,No,Weekend,2024-6-Sunday
20243154,2024,6,Sunday,No,No,Weekend,2024-6-Sunday
20241100,2024,6,Sunday,No,No,Weekend,2024-6-Sunday
20241074,2024,6,Sunday,No,No,Weekend,2024-6-Sunday
20243263,2024,6,Sunday,No,No,Weekend,2024-6-Sunday
20242016,2024,6,Sunday,No,No,Weekend,2024-6-Sunday
20244017,2024,6,Sunday,No,No,Weekend,2024-6-Sunday
20244009,2024,6,Sunday,No,No,Weekend,2024-6-Sunday
20242085,2024,6,Sunday,No,No,Weekend,2024-6-Sunday
20244012,2024,6,Sunday,No,No,Weekend,2024-6-Sunday
20243205,2024,6,Sunday,No,No,Weekend,2024-6-Sunday
20241035,2024,6,Sunday,No,No,Weekend,2024-6-Sunday
20241161,2024,6,Thursday,No,No,Weekday,2024-6-Thursday
20241062,2024,6,Thursday,No,No,Weekday,2024-6-Thursday
20243119,2024,6,Thursday,No,No,Weekday,2024-6-Thursday
20241155,2024,6,Thursday,No,No,Weekday,2024-6-Thursday
20243152,2024,6,Thursday,No,No,Weekday,2024-6-Thursday
20243053,2024,6,Tuesday,No,No,Weekday,2024-6-Tuesday
20241039,2024,6,Tuesday,No,No,Weekday,2024-6-Tuesday
20242154,2024,6,Tuesday,No,No,Weekday,2024-6-Tuesday
20243215,2024,6,Tuesday,No,No,Weekday,2024-6-Tuesday
20243026,2024,6,Tuesday,No,No,Weekday,2024-6-Tuesday
20241050,2024,6,Tuesday,No,No,Weekday,2024-6-Tuesday
20243271,2024,6,Tuesday,No,No,Weekday,2024-6-Tuesday
20241133,2024,6,Tuesday,No,No,Weekday,2024-6-Tuesday
20248008,2024,6,Tuesday,No,No,Weekday,2024-6-Tuesday
20244037,2024,6,Tuesday,No,No,Weekday,2024-6-Tuesday
20242143,2024,6,Wednesday,No,No,Weekday,2024-6-Wednesday
20241273,2024,6,Wednesday,No,No,Weekday,2024-6-Wednesday
20242067,2024,6,Wednesday,No,No,Weekday,2024-6-Wednesday
20242214,2024,6,Wednesday,No,No,Weekday,2024-6-Wednesday
20243238,2024,6,Wednesday,No,No,Weekday,2024-6-Wednesday
20242011,2024,6,Wednesday,No,No,Weekday,2024-6-Wednesday
20241180,2024,6,Wednesday,No,No,Weekday,2024-6-Wednesday
20241059,2024,6,Wednesday,No,No,Weekday,2024-6-Wednesday
20241021,2024,6,Wednesday,No,No,Weekday,2024-6-Wednesday
20242254,2024,6,Wednesday,No,No,Weekday,2024-6-Wednesday
20243256,2024,6,Wednesday,No,No,Weekday,2024-6-Wednesday
20241245,2024,6,Wednesday,No,No,Weekday,2024-6-Wednesday
20243126,2024,5,Friday,No,No,Weekday,2024-5-Friday
20244082,2024,5,Friday,No,No,Weekday,2024-5-Friday
20241108,2024,5,Friday,No,No,Weekday,2024-5-Friday
20242137,2024,5,Friday,No,No,Weekend,2024-5-Friday
20241005,2024,5,Friday,No,No,Weekend,2024-5-Friday
20241051,2024,5,Friday,No,No,Weekend,2024-5-Friday
20243128,2024,5,Friday,No,No,Weekend,2024-5-Friday
20242109,2024,5,Friday,No,No,Weekend,2024-5-Friday
20241116,2024,5,Friday,No,No,Weekend,2024-5-Friday
20243226,2024,5,Monday,No,No,Weekday,2024-5-Monday
20242092,2024,5,Monday,No,No,Weekday,2024-5-Monday
20242125,2024,5,Monday,No,No,Weekday,2024-5-Monday
20244077,2024,5,Saturday,No,No,Weekend,2024-5-Saturday
20242049,2024,5,Saturday,No,No,Weekend,2024-5-Saturday
20243265,2024,5,Saturday,No,No,Weekend,2024-5-Saturday
20243122,2024,5,Sunday,No,No,Weekend,2024-5-Sunday
20243151,2024,5,Sunday,No,No,Weekend,2024-5-Sunday
20241283,2024,5,Sunday,No,No,Weekend,2024-5-Sunday
20242262,2024,5,Sunday,No,No,Weekend,2024-5-Sunday
20242100,2024,5,Sunday,No,No,Weekend,2024-5-Sunday
20242211,2024,5,Sunday,No,No,Weekend,2024-5-Sunday
20241168,2024,5,Sunday,No,No,Weekend,2024-5-Sunday
20241162,2024,5,Sunday,No,No,Weekend,2024-5-Sunday
20241073,2024,5,Sunday,No,No,Weekend,2024-5-Sunday
20243097,2024,5,Thursday,No,No,Weekday,2024-5-Thursday
20242182,2024,5,Thursday,No,No,Weekday,2024-5-Thursday
20243123,2024,5,Thursday,No,No,Weekday,2024-5-Thursday
20242044,2024,5,Thursday,No,No,Weekday,2024-5-Thursday
20241120,2024,5,Thursday,No,No,Weekday,2024-5-Thursday
20242266,2024,5,Thursday,No,No,Weekday,2024-5-Thursday
20241048,2024,5,Thursday,No,No,Weekday,2024-5-Thursday
20243023,2024,5,Tuesday,No,No,Weekday,2024-5-Tuesday
20243137,2024,5,Tuesday,No,No,Weekday,2024-5-Tuesday
20241200,2024,5,Tuesday,No,No,Weekday,2024-5-Tuesday
20242151,2024,5,Tuesday,No,No,Weekday,2024-5-Tuesday
20242223,2024,5,Tuesday,No,No,Weekday,2024-5-Tuesday
20241259,2024,5,Tuesday,No,No,Weekday,2024-5-Tuesday
20241264,2024,5,Tuesday,No,No,Weekday,2024-5-Tuesday
20243086,2024,5,Tuesday,No,No,Weekday,2024-5-Tuesday
20242215,2024,5,Tuesday,No,No,Weekday,2024-5-Tuesday
20246012,2024,5,Tuesday,No,No,Weekday,2024-5-Tuesday
20244068,2024,5,Tuesday,No,No,Weekday,2024-5-Tuesday
20241296,2024,5,Tuesday,No,No,Weekday,2024-5-Tuesday
20241006,2024,5,Tuesday,No,No,Weekday,2024-5-Tuesday
20241258,2024,5,Tuesday,No,No,Weekday,2024-5-Tuesday
20241290,2024,5,Wednesday,No,No,Weekday,2024-5-Wednesday
20241056,2024,5,Wednesday,No,No,Weekday,2024-5-Wednesday
20242014,2024,5,Wednesday,No,No,Weekday,2024-5-Wednesday
20241251,2024,5,Wednesday,No,No,Weekday,2024-5-Wednesday
20243076,2024,5,Wednesday,No,No,Weekday,2024-5-Wednesday
20243162,2024,5,Wednesday,No,No,Weekday,2024-5-Wednesday
20242027,2024,5,Wednesday,No,No,Weekday,2024-5-Wednesday
20243029,2024,5,Wednesday,No,No,Weekday,2024-5-Wednesday
20242179,2024,5,Wednesday,No,No,Weekday,2024-5-Wednesday
20244080,2024,5,Wednesday,No,No,Weekday,2024-5-Wednesday
20242241,2024,5,Wednesday,No,No,Weekday,2024-5-Wednesday
20244047,2024,5,Wednesday,No,No,Weekday,2024-5-Wednesday
20241041,2024,5,Wednesday,No,No,Weekday,2024-5-Wednesday
20241165,2024,5,Wednesday,No,No,Weekday,2024-5-Wednesday
20242077,2024,5,Wednesday,No,No,Weekday,2024-5-Wednesday
20242078,2024,5,Wednesday,No,No,Weekday,2024-5-Wednesday
20242017,2024,5,Wednesday,No,No,Weekday,2024-5-Wednesday
20243223,2024,4,Friday,No,No,Weekday,2024-4-Friday
20241271,2024,4,Friday,No,No,Weekday,2024-4-Friday
20242217,2024,4,Friday,No,No,Weekday,2024-4-Friday
20242245,2024,4,Friday,No,No,Weekday,2024-4-Friday
20241170,2024,4,Friday,No,No,Weekday,2024-4-Friday
20242199,2024,4,Friday,No,No,Weekday,2024-4-Friday
20241177,2024,4,Friday,No,No,Weekday,2024-4-Friday
20246015,2024,4,Friday,No,No,Weekday,2024-4-Friday
20242165,2024,4,Friday,No,No,Weekend,2024-4-Friday
20241011,2024,4,Friday,No,No,Weekend,2024-4-Friday
20243260,2024,4,Friday,No,No,Weekend,2024-4-Friday
20241083,2024,4,Monday,No,No,Weekend,2024-4-Monday
20246006,2024,4,Monday,No,Yes,Weekday,2024-4-Monday
20244058,2024,4,Monday,No,No,Weekday,2024-4-Monday
20243218,2024,4,Monday,No,No,Weekday,2024-4-Monday
20241089,2024,4,Monday,No,No,Weekday,2024-4-Monday
20243146,2024,4,Monday,No,No,Weekday,2024-4-Monday
20241295,2024,4,Monday,No,Yes,Weekday,2024-4-Monday
20243264,2024,4,Monday,No,Yes,Weekday,2024-4-Monday
20241136,2024,4,Monday,No,Yes,Weekday,2024-4-Monday
20241281,2024,4,Monday,No,No,Weekday,2024-4-Monday
20241076,2024,4,Monday,No,No,Weekday,2024-4-Monday
20244073,2024,4,Monday,No,No,Weekday,2024-4-Monday
20242094,2024,4,Saturday,No,No,Weekend,2024-4-Saturday
20241058,2024,4,Saturday,No,No,Weekend,2024-4-Saturday
20241019,2024,4,Saturday,No,No,Weekend,2024-4-Saturday
20241275,2024,4,Saturday,No,No,Weekend,2024-4-Saturday
20243222,2024,4,Saturday,No,No,Weekend,2024-4-Saturday
20241065,2024,4,Saturday,No,No,Weekend,2024-4-Saturday
20243094,2024,4,Saturday,No,No,Weekend,2024-4-Saturday
20243145,2024,4,Saturday,No,No,Weekend,2024-4-Saturday
20241305,2024,4,Saturday,No,No,Weekend,2024-4-Saturday
20242146,2024,4,Saturday,No,No,Weekend,2024-4-Saturday
20241231,2024,4,Sunday,No,No,Weekend,2024-4-Sunday
20241145,2024,4,Sunday,No,No,Weekend,2024-4-Sunday
20241228,2024,4,Sunday,No,No,Weekend,2024-4-Sunday
20243030,2024,4,Sunday,No,No,Weekend,2024-4-Sunday
20243034,2024,4,Sunday,No,No,Weekend,2024-4-Sunday
20242058,2024,4,Sunday,No,No,Weekend,2024-4-Sunday
20241085,2024,4,Sunday,No,No,Weekend,2024-4-Sunday
20243091,2024,4,Sunday,No,No,Weekend,2024-4-Sunday
20243184,2024,4,Sunday,No,No,Weekend,2024-4-Sunday
20242104,2024,4,Sunday,No,No,Weekend,2024-4-Sunday
20248004,2024,4,Sunday,No,No,Weekend,2024-4-Sunday
20242101,2024,4,Sunday,No,No,Weekend,2024-4-Sunday
20243195,2024,4,Sunday,No,No,Weekend,2024-4-Sunday
20243055,2024,4,Sunday,No,No,Weekend,2024-4-Sunday
20241212,2024,4,Sunday,No,No,Weekend,2024-4-Sunday
20241241,2024,4,Sunday,No,No,Weekend,2024-4-Sunday
20243071,2024,4,Thursday,No,No,Weekday,2024-4-Thursday
20241171,2024,4,Thursday,No,No,Weekday,2024-4-Thursday
20243193,2024,4,Thursday,No,No,Weekday,2024-4-Thursday
20244011,2024,4,Thursday,No,No,Weekday,2024-4-Thursday
20242225,2024,4,Thursday,No,No,Weekday,2024-4-Thursday
20242160,2024,4,Thursday,No,No,Weekday,2024-4-Thursday
20241183,2024,4,Thursday,No,No,Weekday,2024-4-Thursday
20241025,2024,4,Thursday,No,No,Weekday,2024-4-Thursday
20241079,2024,4,Thursday,No,No,Weekday,2024-4-Thursday
20246010,2024,4,Thursday,No,No,Weekday,2024-4-Thursday
20242235,2024,4,Thursday,No,No,Weekday,2024-4-Thursday
20242113,2024,4,Thursday,No,No,Weekday,2024-4-Thursday
20242025,2024,4,Thursday,No,No,Weekday,2024-4-Thursday
20241148,2024,4,Thursday,No,No,Weekday,2024-4-Thursday
20241262,2024,4,Thursday,No,No,Weekday,2024-4-Thursday
20241172,2024,4,Tuesday,No,No,Weekday,2024-4-Tuesday
20242192,2024,4,Tuesday,No,No,Weekday,2024-4-Tuesday
20241014,2024,4,Tuesday,No,No,Weekday,2024-4-Tuesday
20242191,2024,4,Tuesday,No,No,Weekday,2024-4-Tuesday
20243189,2024,4,Tuesday,No,No,Weekday,2024-4-Tuesday
20244033,2024,4,Tuesday,No,No,Weekday,2024-4-Tuesday
20241206,2024,4,Tuesday,No,No,Weekday,2024-4-Tuesday
20243069,2024,4,Tuesday,No,No,Weekday,2024-4-Tuesday
20243188,2024,4,Tuesday,No,No,Weekday,2024-4-Tuesday
20241130,2024,4,Tuesday,No,No,Weekday,2024-4-Tuesday
20241178,2024,4,Tuesday,No,No,Weekday,2024-4-Tuesday
20248011,2024,4,Wednesday,No,No,Weekday,2024-4-Wednesday
20241043,2024,4,Wednesday,No,No,Weekday,2024-4-Wednesday
20244054,2024,4,Wednesday,No,No,Weekday,2024-4-Wednesday
20243032,2024,4,Wednesday,No,No,Weekday,2024-4-Wednesday
20244015,2024,4,Wednesday,No,No,Weekday,2024-4-Wednesday
20243112,2024,4,Wednesday,No,No,Weekday,2024-4-Wednesday
20243253,2024,4,Wednesday,No,No,Weekday,2024-4-Wednesday
20246028,2024,3,Friday,No,No,Weekday,2024-3-Friday
20242244,2024,3,Friday,No,No,Weekday,2024-3-Friday
20244006,2024,3,Friday,No,No,Weekday,2024-3-Friday
20241154,2024,3,Friday,No,No,Weekday,2024-3-Friday
20241146,2024,3,Friday,No,No,Weekday,2024-3-Friday
20242009,2024,3,Friday,No,No,Weekday,2024-3-Friday
20241217,2024,3,Friday,No,No,Weekday,2024-3-Friday
20242030,2024,3,Friday,No,No,Weekday,2024-3-Friday
20243025,2024,3,Friday,No,No,Weekday,2024-3-Friday
20242168,2024,3,Friday,No,No,Weekday,2024-3-Friday
20246021,2024,3,Friday,No,No,Weekday,2024-3-Friday
20241238,2024,3,Friday,No,No,Weekday,2024-3-Friday
20241158,2024,3,Friday,No,No,Weekday,2024-3-Friday
20243228,2024,3,Friday,No,No,Weekday,2024-3-Friday
20242210,2024,3,Friday,No,No,Weekday,2024-3-Friday
20242253,2024,3,Friday,No,Yes,Weekday,2024-3-Friday
20242256,2024,3,Friday,No,Yes,Weekend,2024-3-Friday
20241289,2024,3,Friday,No,Yes,Weekend,2024-3-Friday
20243045,2024,3,Friday,No,No,Weekend,2024-3-Friday
20242028,2024,3,Friday,No,No,Weekend,2024-3-Friday
20243054,2024,3,Friday,No,No,Weekend,2024-3-Friday
20241187,2024,3,Friday,No,No,Weekend,2024-3-Friday
20246007,2024,3,Monday,No,No,Weekend,2024-3-Monday
20241126,2024,3,Monday,No,No,Weekday,2024-3-Monday
20244049,2024,3,Monday,No,No,Weekday,2024-3-Monday
20242021,2024,3,Monday,No,No,Weekday,2024-3-Monday
20242045,2024,3,Monday,No,No,Weekday,2024-3-Monday
20243101,2024,3,Monday,No,No,Weekday,2024-3-Monday
20242206,2024,3,Saturday,No,No,Weekend,2024-3-Saturday
20242117,2024,3,Saturday,No,No,Weekend,2024-3-Saturday
20241226,2024,3,Saturday,No,Yes,Weekend,2024-3-Saturday
20242079,2024,3,Saturday,No,No,Weekend,2024-3-Saturday
20241156,2024,3,Saturday,No,No,Weekend,2024-3-Saturday
20243093,2024,3,Saturday,No,No,Weekend,2024-3-Saturday
20243125,2024,3,Saturday,No,No,Weekend,2024-3-Saturday
20243134,2024,3,Saturday,No,No,Weekend,2024-3-Saturday
20242239,2024,3,Saturday,No,No,Weekend,2024-3-Saturday
20241232,2024,3,Saturday,No,No,Weekend,2024-3-Saturday
20241061,2024,3,Sunday,No,No,Weekend,2024-3-Sunday
20244056,2024,3,Sunday,No,No,Weekend,2024-3-Sunday
20242039,2024,3,Sunday,No,No,Weekend,2024-3-Sunday
20241182,2024,3,Sunday,No,No,Weekend,2024-3-Sunday
20241044,2024,3,Sunday,No,No,Weekend,2024-3-Sunday
20242131,2024,3,Sunday,No,No,Weekend,2024-3-Sunday
20244031,2024,3,Sunday,No,Yes,Weekend,2024-3-Sunday
20242059,2024,3,Sunday,No,No,Weekend,2024-3-Sunday
20242033,2024,3,Sunday,No,Yes,Weekend,2024-3-Sunday
20241207,2024,3,Sunday,No,No,Weekend,2024-3-Sunday
20243033,2024,3,Sunday,No,Yes,Weekend,2024-3-Sunday
20242159,2024,3,Thursday,No,No,Weekday,2024-3-Thursday
20243177,2024,3,Thursday,No,No,Weekday,2024-3-Thursday
20243241,2024,3,Thursday,No,No,Weekday,2024-3-Thursday
20243132,2024,3,Thursday,No,No,Weekday,2024-3-Thursday
20243159,2024,3,Thursday,No,Yes,Weekday,2024-3-Thursday
20242072,2024,3,Thursday,No,Yes,Weekday,2024-3-Thursday
20243028,2024,3,Thursday,No,No,Weekday,2024-3-Thursday
20243105,2024,3,Thursday,No,Yes,Weekday,2024-3-Thursday
20242258,2024,3,Thursday,No,No,Weekday,2024-3-Thursday
20241007,2024,3,Thursday,No,No,Weekday,2024-3-Thursday
20241227,2024,3,Thursday,No,Yes,Weekday,2024-3-Thursday
20243130,2024,3,Thursday,No,No,Weekday,2024-3-Thursday
20242065,2024,3,Thursday,No,No,Weekday,2024-3-Thursday
20243259,2024,3,Thursday,No,No,Weekday,2024-3-Thursday
20244052,2024,3,Thursday,No,Yes,Weekday,2024-3-Thursday
20242247,2024,3,Thursday,No,No,Weekday,2024-3-Thursday
20241093,2024,3,Thursday,No,No,Weekday,2024-3-Thursday
20241276,2024,3,Thursday,No,Yes,Weekday,2024-3-Thursday
20242208,2024,3,Tuesday,No,No,Weekday,2024-3-Tuesday
20241157,2024,3,Tuesday,No,No,Weekday,2024-3-Tuesday
20244065,2024,3,Tuesday,No,No,Weekday,2024-3-Tuesday
20242054,2024,3,Tuesday,No,No,Weekday,2024-3-Tuesday
20242221,2024,3,Tuesday,No,No,Weekday,2024-3-Tuesday
20242197,2024,3,Tuesday,No,No,Weekday,2024-3-Tuesday
20241075,2024,3,Tuesday,No,No,Weekday,2024-3-Tuesday
20241279,2024,3,Wednesday,No,No,Weekday,2024-3-Wednesday
20243095,2024,3,Wednesday,No,No,Weekday,2024-3-Wednesday
20243272,2024,3,Wednesday,No,No,Weekday,2024-3-Wednesday
20243027,2024,3,Wednesday,No,No,Weekday,2024-3-Wednesday
20248001,2024,3,Wednesday,No,No,Weekday,2024-3-Wednesday
20242228,2024,3,Wednesday,No,No,Weekday,2024-3-Wednesday
20242105,2024,2,Friday,No,No,Weekday,2024-2-Friday
20241069,2024,2,Friday,No,No,Weekday,2024-2-Friday
20244074,2024,2,Friday,No,No,Weekday,2024-2-Friday
20244008,2024,2,Friday,No,No,Weekday,2024-2-Friday
20243100,2024,2,Friday,No,No,Weekday,2024-2-Friday
20241122,2024,2,Friday,No,No,Weekday,2024-2-Friday
20244064,2024,2,Friday,No,No,Weekday,2024-2-Friday
20243138,2024,2,Friday,No,No,Weekday,2024-2-Friday
20241141,2024,2,Friday,No,No,Weekday,2024-2-Friday
20241244,2024,2,Friday,No,No,Weekday,2024-2-Friday
20242236,2024,2,Friday,No,No,Weekday,2024-2-Friday
20242195,2024,2,Friday,No,No,Weekday,2024-2-Friday
20242010,2024,2,Friday,No,No,Weekday,2024-2-Friday
20242205,2024,2,Friday,No,No,Weekday,2024-2-Friday
20244002,2024,2,Friday,No,No,Weekend,2024-2-Friday
20242041,2024,2,Friday,No,No,Weekend,2024-2-Friday
20242084,2024,2,Monday,No,No,Weekend,2024-2-Monday
20243230,2024,2,Monday,No,No,Weekend,2024-2-Monday
20241114,2024,2,Monday,No,No,Weekend,2024-2-Monday
20243068,2024,2,Monday,No,No,Weekday,2024-2-Monday
20243099,2024,2,Monday,No,No,Weekday,2024-2-Monday
20242145,2024,2,Monday,No,No,Weekday,2024-2-Monday
20243062,2024,2,Monday,No,No,Weekday,2024-2-Monday
20244048,2024,2,Monday,No,No,Weekday,2024-2-Monday
20241112,2024,2,Monday,No,No,Weekday,2024-2-Monday
20243047,2024,2,Monday,No,No,Weekday,2024-2-Monday
20242198,2024,2,Monday,No,No,Weekday,2024-2-Monday
20243202,2024,2,Monday,No,No,Weekday,2024-2-Monday
20244029,2024,2,Monday,No,No,Weekday,2024-2-Monday
20241185,2024,2,Saturday,No,No,Weekend,2024-2-Saturday
20242153,2024,2,Saturday,No,No,Weekend,2024-2-Saturday
20243257,2024,2,Saturday,No,No,Weekend,2024-2-Saturday
20243149,2024,2,Saturday,No,No,Weekend,2024-2-Saturday
20242202,2024,2,Saturday,No,No,Weekend,2024-2-Saturday
20243245,2024,2,Saturday,No,No,Weekend,2024-2-Saturday
20244004,2024,2,Saturday,No,No,Weekend,2024-2-Saturday
20241123,2024,2,Saturday,No,No,Weekend,2024-2-Saturday
20242222,2024,2,Saturday,No,No,Weekend,2024-2-Saturday
20242248,2024,2,Saturday,No,No,Weekend,2024-2-Saturday
20241213,2024,2,Saturday,No,No,Weekend,2024-2-Saturday
20242220,2024,2,Saturday,No,No,Weekend,2024-2-Saturday
20242047,2024,2,Sunday,No,No,Weekend,2024-2-Sunday
20243270,2024,2,Sunday,No,No,Weekend,2024-2-Sunday
20241121,2024,2,Sunday,No,No,Weekend,2024-2-Sunday
20243016,2024,2,Sunday,No,No,Weekend,2024-2-Sunday
20241038,2024,2,Sunday,No,No,Weekend,2024-2-Sunday
20243200,2024,2,Sunday,No,No,Weekend,2024-2-Sunday
20243039,2024,2,Sunday,No,No,Weekend,2024-2-Sunday
20242246,2024,2,Sunday,No,No,Weekend,2024-2-Sunday
20242063,2024,2,Sunday,No,No,Weekend,2024-2-Sunday
20243180,2024,2,Sunday,No,No,Weekend,2024-2-Sunday
20241297,2024,2,Sunday,No,No,Weekend,2024-2-Sunday
20243059,2024,2,Sunday,No,No,Weekend,2024-2-Sunday
20242242,2024,2,Sunday,No,No,Weekend,2024-2-Sunday
20242091,2024,2,Thursday,No,No,Weekday,2024-2-Thursday
20243077,2024,2,Thursday,No,No,Weekday,2024-2-Thursday
20244038,2024,2,Thursday,No,No,Weekday,2024-2-Thursday
20243136,2024,2,Thursday,No,No,Weekday,2024-2-Thursday
20243211,2024,2,Thursday,No,No,Weekday,2024-2-Thursday
20241270,2024,2,Thursday,No,No,Weekday,2024-2-Thursday
20241225,2024,2,Thursday,No,No,Weekday,2024-2-Thursday
20241084,2024,2,Thursday,No,No,Weekday,2024-2-Thursday
20243050,2024,2,Tuesday,No,No,Weekday,2024-2-Tuesday
20243216,2024,2,Tuesday,No,No,Weekday,2024-2-Tuesday
20242190,2024,2,Tuesday,No,No,Weekday,2024-2-Tuesday
20243115,2024,2,Tuesday,No,No,Weekday,2024-2-Tuesday
20242116,2024,2,Tuesday,No,No,Weekday,2024-2-Tuesday
20241129,2024,2,Tuesday,No,No,Weekday,2024-2-Tuesday
20244076,2024,2,Tuesday,No,No,Weekday,2024-2-Tuesday
20243141,2024,2,Tuesday,No,No,Weekday,2024-2-Tuesday
20241095,2024,2,Tuesday,No,No,Weekday,2024-2-Tuesday
20242082,2024,2,Wednesday,No,No,Weekday,2024-2-Wednesday
20241090,2024,2,Wednesday,No,No,Weekday,2024-2-Wednesday
20241113,2024,2,Wednesday,No,No,Weekday,2024-2-Wednesday
20243258,2024,2,Wednesday,No,No,Weekday,2024-2-Wednesday
20244053,2024,2,Wednesday,No,No,Weekday,2024-2-Wednesday
20241064,2024,2,Wednesday,No,No,Weekday,2024-2-Wednesday
20243175,2024,2,Wednesday,No,No,Weekday,2024-2-Wednesday
20243183,2024,2,Wednesday,No,No,Weekday,2024-2-Wednesday
20241049,2024,2,Wednesday,No,No,Weekday,2024-2-Wednesday
20241242,2024,1,Friday,No,No,Weekday,2024-1-Friday
20241144,2024,1,Friday,No,No,Weekday,2024-1-Friday
20243262,2024,1,Friday,No,No,Weekday,2024-1-Friday
20241001,2024,1,Friday,No,No,Weekday,2024-1-Friday
20242231,2024,1,Friday,No,No,Weekday,2024-1-Friday
20241018,2024,1,Friday,No,No,Weekday,2024-1-Friday
20241105,2024,1,Friday,No,No,Weekday,2024-1-Friday
20241282,2024,1,Friday,No,No,Weekday,2024-1-Friday
