crash_id,person_id
20174049,20174049_Pedestrian_Male_47_40_to_64
20173117,20173117_Driver_Male_29_26_to_39
20171186,20171186_Passenger_Male_21_17_to_25
20171053,20171053_Passenger_Female_56_40_to_64
20173150,20173150_Driver_Male_55_40_to_64
20174067,20174067_Driver_Male_60_40_to_64
20171151,20171151_Motorcycle rider_Male_59_40_to_64
20175076,20175076_Driver_Male_69_65_to_74
20174074,20174074_Pedestrian_Male_93_75_or_older
20177012,20177012_Pedestrian_Female_59_40_to_64
20171025,20171025_Motorcycle rider_Male_18_17_to_25
20171064,20171064_Driver_Female_69_65_to_74
20177021,20177021_Driver_Male_18_17_to_25
20175086,20175086_Passenger_Male_37_26_to_39
20175022,20175022_Passenger_Male_26_26_to_39
20177008,20177008_Passenger_Female_34_26_to_39
20174058,20174058_Motorcycle rider_Male_70_65_to_74
20171315,20171315_Driver_Male_29_26_to_39
20172044,20172044_Motorcycle rider_Male_44_40_to_64
20175033,20175033_Driver_Male_42_40_to_64
201750029,201750029_Driver_Male_72_65_to_74
20173200,20173200_Pedal cyclist_Female_19_17_to_25
20172019,20172019_Motorcycle rider_Male_32_26_to_39
20173140,20173140_Motorcycle rider_Male_57_40_to_64
20176027,20176027_Driver_Female_33_26_to_39
20171248,20171248_Pedestrian_Female_83_75_or_older
20173149,20173149_Driver_Female_48_40_to_64
20171020,20171020_Motorcycle rider_Male_70_65_to_74
20171115,20171115_Driver_Female_20_17_to_25
20171115,20171115_Passenger_Male_63_40_to_64
20172194,20172194_Pedestrian_Male_76_75_or_older
20173209,20173209_Pedestrian_Male_70_65_to_74
20173228,20173228_Driver_Female_21_17_to_25
20172017,20172017_Pedal cyclist_Male_18_17_to_25
20171257,20171257_Driver_Male_36_26_to_39
20173184,20173184_Pedestrian_Male_61_40_to_64
20172128,20172128_Driver_Male_69_65_to_74
20171119,20171119_Driver_Male_34_26_to_39
20171139,20171139_Motorcycle rider_Male_46_40_to_64
20171077,20171077_Driver_Female_44_40_to_64
20175088,20175088_Driver_Male_69_65_to_74
20171234,20171234_Driver_Male_43_40_to_64
20175130,20175130_Motorcycle rider_Male_22_17_to_25
20174019,20174019_Driver_Male_83_75_or_older
20173204,20173204_Driver_Male_32_26_to_39
20175037,20175037_Pedestrian_Female_39_26_to_39
20172145,20172145_Motorcycle rider_Male_52_40_to_64
20177014,20177014_Pedestrian_Male_41_40_to_64
20171163,20171163_Pedestrian_Male_62_40_to_64
20174026,20174026_Driver_Male_71_65_to_74
20171198,20171198_Driver_Male_19_17_to_25
20171302,20171302_Driver_Male_19_17_to_25
20171179,20171179_Driver_Female_77_75_or_older
20173015,20173015_Driver_Male_26_26_to_39
20173197,20173197_Passenger_Male_42_40_to_64
20173197,20173197_Driver_Male_53_40_to_64
20173212,20173212_Pedestrian_Female_89_75_or_older
20175059,20175059_Passenger_Male_66_65_to_74
20172006,20172006_Driver_Female_40_40_to_64
20172215,20172215_Driver_Male_44_40_to_64
20171344,20171344_Motorcycle rider_Male_40_40_to_64
20175019,20175019_Motorcycle rider_Male_29_26_to_39
20173047,20173047_Driver_Female_49_40_to_64
20175008,20175008_Pedestrian_Female_86_75_or_older
20171292,20171292_Passenger_Male_20_17_to_25
20171292,20171292_Driver_Male_19_17_to_25
20173114,20173114_Driver_Male_20_17_to_25
20171199,20171199_Driver_Male_39_26_to_39
20171199,20171199_Passenger_Male_31_26_to_39
20171199,20171199_Passenger_Female_22_17_to_25
20173019,20173019_Driver_Male_64_40_to_64
20172100,20172100_Driver_Male_69_65_to_74
20172100,20172100_Passenger_Female_61_40_to_64
20173181,20173181_Pedestrian_Male_23_17_to_25
20173031,20173031_Driver_Male_22_17_to_25
20171022,20171022_Motorcycle rider_Male_42_40_to_64
20173115,20173115_Motorcycle rider_Male_44_40_to_64
20175027,20175027_Driver_Male_34_26_to_39
20171209,20171209_Driver_Female_67_65_to_74
20174041,20174041_Driver_Male_22_17_to_25
20177009,20177009_Driver_Male_30_26_to_39
20171279,20171279_Pedestrian_Male_81_75_or_older
20172187,20172187_Motorcycle rider_Male_46_40_to_64
20173053,20173053_Motorcycle rider_Male_31_26_to_39
20173102,20173102_Driver_Male_24_17_to_25
20172052,20172052_Motorcycle rider_Male_20_17_to_25
20171276,20171276_Pedestrian_Female_19_17_to_25
20173132,20173132_Motorcycle rider_Male_24_17_to_25
20175093,20175093_Driver_Male_53_40_to_64
20172180,20172180_Driver_Male_32_26_to_39
20172200,20172200_Motorcycle rider_Male_29_26_to_39
20172043,20172043_Driver_Female_77_75_or_older
20172090,20172090_Passenger_Male_32_26_to_39
20172087,20172087_Driver_Female_18_17_to_25
20172087,20172087_Passenger_Female_15_0_to_16
20173133,20173133_Driver_Male_23_17_to_25
20173058,20173058_Passenger_Female_27_26_to_39
20176010,20176010_Motorcycle rider_Male_66_65_to_74
20171029,20171029_Passenger_Male_18_17_to_25
20175101,20175101_Pedal cyclist_Male_51_40_to_64
20171272,20171272_Pedestrian_Female_78_75_or_older
20171005,20171005_Passenger_Female_16_0_to_16
20171211,20171211_Motorcycle rider_Male_64_40_to_64
20172125,20172125_Pedestrian_Male_67_65_to_74
20171169,20171169_Pedestrian_Male_54_40_to_64
20171133,20171133_Driver_Male_42_40_to_64
20174090,20174090_Motorcycle rider_Male_21_17_to_25
20173024,20173024_Passenger_Male_25_17_to_25
20173035,20173035_Passenger_Female_47_40_to_64
20173035,20173035_Passenger_Female_73_65_to_74
20171338,20171338_Passenger_Female_72_65_to_74
20173121,20173121_Pedal cyclist_Male_75_75_or_older
20173076,20173076_Driver_Male_70_65_to_74
20174060,20174060_Motorcycle rider_Male_58_40_to_64
20172166,20172166_Passenger_Female_16_0_to_16
20171224,20171224_Driver_Male_69_65_to_74
20173005,20173005_Pedestrian_Male_79_75_or_older
20171282,20171282_Driver_Male_38_26_to_39
20171164,20171164_Passenger_Male_40_40_to_64
20172143,20172143_Driver_Male_21_17_to_25
20174073,20174073_Driver_Male_55_40_to_64
20173173,20173173_Passenger_Male_5_0_to_16
20173173,20173173_Passenger_Male_41_40_to_64
20173038,20173038_Motorcycle rider_Male_87_75_or_older
20173003,20173003_Driver_Male_48_40_to_64
20172184,20172184_Driver_Female_18_17_to_25
20173069,20173069_Driver_Female_86_75_or_older
20171254,20171254_Passenger_Male_87_75_or_older
20175028,20175028_Driver_Female_64_40_to_64
20175102,20175102_Driver_Male_56_40_to_64
20172063,20172063_Driver_Male_21_17_to_25
20172063,20172063_Passenger_Male_21_17_to_25
20171168,20171168_Driver_Male_29_26_to_39
20172188,20172188_Driver_Male_39_26_to_39
20172193,20172193_Driver_Male_52_40_to_64
20173203,20173203_Passenger_Female_75_75_or_older
20175066,20175066_Driver_Male_79_75_or_older
20173052,20173052_Driver_Male_70_65_to_74
20171252,20171252_Driver_Female_60_40_to_64
20171252,20171252_Driver_Male_47_40_to_64
20174040,20174040_Pedal cyclist_Male_51_40_to_64
20172171,20172171_Motorcycle rider_Male_43_40_to_64
20173073,20173073_Passenger_Male_38_26_to_39
20172109,20172109_Passenger_Female_87_75_or_older
20175034,20175034_Passenger_Female_38_26_to_39
20171250,20171250_Pedestrian_Male_20_17_to_25
20172082,20172082_Pedestrian_Male_34_26_to_39
20171086,20171086_Driver_Male_20_17_to_25
20171161,20171161_Driver_Female_75_75_or_older
20171047,20171047_Motorcycle rider_Male_60_40_to_64
20171065,20171065_Driver_Female_55_40_to_64
20171281,20171281_Motorcycle rider_Male_22_17_to_25
20174028,20174028_Driver_Male_18_17_to_25
20173014,20173014_Pedestrian_Male_82_75_or_older
20174003,20174003_Driver_Female_85_75_or_older
20176017,20176017_Pedestrian_Female_26_26_to_39
20173055,20173055_Driver_Male_19_17_to_25
20174087,20174087_Driver_Male_26_26_to_39
20174087,20174087_Passenger_Female_21_17_to_25
20171082,20171082_Passenger_Female_19_17_to_25
20171147,20171147_Driver_Male_44_40_to_64
20171170,20171170_Driver_Male_32_26_to_39
20173096,20173096_Motorcycle rider_Male_48_40_to_64
20171319,20171319_Driver_Male_24_17_to_25
20172191,20172191_Driver_Male_28_26_to_39
20171150,20171150_Passenger_Female_46_40_to_64
20173152,20173152_Driver_Male_79_75_or_older
20172168,20172168_Driver_Male_27_26_to_39
20171068,20171068_Passenger_Female_19_17_to_25
20172066,20172066_Driver_Male_21_17_to_25
20173099,20173099_Pedestrian_Female_23_17_to_25
20172111,20172111_Driver_Male_23_17_to_25
20174030,20174030_Driver_Female_40_40_to_64
20172217,20172217_Passenger_Male_76_75_or_older
20173194,20173194_Passenger_Female_81_75_or_older
20173194,20173194_Driver_Male_81_75_or_older
20171228,20171228_Driver_Male_77_75_or_older
20174093,20174093_Motorcycle rider_Male_37_26_to_39
20172061,20172061_Pedal cyclist_Male_53_40_to_64
20171341,20171341_Driver_Male_37_26_to_39
20171124,20171124_Motorcycle rider_Male_17_17_to_25
20174059,20174059_Motorcycle rider_Male_72_65_to_74
20174055,20174055_Motorcycle rider_Male_28_26_to_39
20171214,20171214_Passenger_Female_46_40_to_64
20171214,20171214_Passenger_Female_64_40_to_64
20172018,20172018_Driver_Female_50_40_to_64
20173095,20173095_Driver_Female_50_40_to_64
20171322,20171322_Driver_Male_34_26_to_39
20175100,20175100_Driver_Female_38_26_to_39
20175100,20175100_Passenger_Male_6_0_to_16
20175100,20175100_Driver_Male_83_75_or_older
20171111,20171111_Driver_Male_29_26_to_39
20173008,20173008_Pedestrian_Male_45_40_to_64
20171218,20171218_Pedestrian_Male_83_75_or_older
20171181,20171181_Driver_Male_45_40_to_64
20171321,20171321_Driver_Female_93_75_or_older
20171078,20171078_Driver_Male_25_17_to_25
20172201,20172201_Driver_Male_35_26_to_39
20175141,20175141_Motorcycle rider_Male_43_40_to_64
20175094,20175094_Pedal cyclist_Male_57_40_to_64
20173160,20173160_Driver_Male_86_75_or_older
20174013,20174013_Driver_Female_81_75_or_older
20173049,20173049_Driver_Male_33_26_to_39
20172211,20172211_Pedestrian_Male_56_40_to_64
20171183,20171183_Passenger_Male_24_17_to_25
20171346,20171346_Driver_Male_62_40_to_64
20172139,20172139_Motorcycle rider_Male_49_40_to_64
20175138,20175138_Driver_Male_54_40_to_64
20171034,20171034_Driver_Female_43_40_to_64
20171012,20171012_Driver_Female_49_40_to_64
20174085,20174085_Motorcycle rider_Male_59_40_to_64
20171067,20171067_Driver_Male_19_17_to_25
20171247,20171247_Passenger_Female_90_75_or_older
20175047,20175047_Pedestrian_Female_95_75_or_older
20176009,20176009_Pedal cyclist_Female_76_75_or_older
20171316,20171316_Driver_Male_69_65_to_74
20173104,20173104_Driver_Male_56_40_to_64
20172223,20172223_Driver_Female_80_75_or_older
20172181,20172181_Passenger_Male_18_17_to_25
20174072,20174072_Passenger_Male_29_26_to_39
20174048,20174048_Driver_Female_77_75_or_older
20171337,20171337_Pedestrian_Male_84_75_or_older
20171093,20171093_Pedestrian_Female_75_75_or_older
20173142,20173142_Driver_Male_72_65_to_74
20173142,20173142_Passenger_Female_76_75_or_older
20172025,20172025_Driver_Male_82_75_or_older
20175057,20175057_Driver_Male_41_40_to_64
20172083,20172083_Motorcycle rider_Male_65_65_to_74
20172123,20172123_Driver_Male_71_65_to_74
20174050,20174050_Driver_Male_72_65_to_74
20175041,20175041_Driver_Male_49_40_to_64
20171142,20171142_Driver_Female_65_65_to_74
20171134,20171134_Driver_Male_48_40_to_64
20174057,20174057_Motorcycle rider_Male_29_26_to_39
20171040,20171040_Driver_Male_66_65_to_74
20171213,20171213_Pedal cyclist_Male_24_17_to_25
20171216,20171216_Driver_Female_40_40_to_64
20172040,20172040_Passenger_Female_14_0_to_16
20172040,20172040_Driver_Female_44_40_to_64
20171298,20171298_Driver_Male_17_17_to_25
20174014,20174014_Passenger_Male_22_17_to_25
20172070,20172070_Pedestrian_Female_79_75_or_older
20171335,20171335_Driver_Female_82_75_or_older
20173199,20173199_Driver_Male_45_40_to_64
20174064,20174064_Pedestrian_Female_83_75_or_older
20171307,20171307_Passenger_Female_28_26_to_39
20175016,20175016_Driver_Male_49_40_to_64
20171230,20171230_Pedestrian_Female_68_65_to_74
20172182,20172182_Motorcycle rider_Male_21_17_to_25
20172185,20172185_Driver_Male_55_40_to_64
20172121,20172121_Driver_Male_23_17_to_25
20172005,20172005_Pedestrian_Male_58_40_to_64
20174066,20174066_Driver_Male_18_17_to_25
20176024,20176024_Driver_Male_59_40_to_64
20171229,20171229_Driver_Male_34_26_to_39
20171071,20171071_Passenger_Male_31_26_to_39
20172126,20172126_Pedal cyclist_Female_42_40_to_64
20172238,20172238_Driver_Male_83_75_or_older
20173093,20173093_Driver_Male_82_75_or_older
20171219,20171219_Passenger_Female_65_65_to_74
20174043,20174043_Driver_Male_82_75_or_older
20171289,20171289_Pedal cyclist_Male_70_65_to_74
20173146,20173146_Driver_Female_36_26_to_39
20175133,20175133_Driver_Male_33_26_to_39
20171318,20171318_Motorcycle rider_Male_40_40_to_64
20172144,20172144_Driver_Male_27_26_to_39
20175015,20175015_Passenger_Male_22_17_to_25
20172233,20172233_Driver_Male_25_17_to_25
20174076,20174076_Pedestrian_Male_65_65_to_74
20173084,20173084_Driver_Male_39_26_to_39
20176007,20176007_Passenger_Female_16_0_to_16
20171087,20171087_Passenger_Female_34_26_to_39
20171171,20171171_Driver_Male_79_75_or_older
20171144,20171144_Passenger_Female_39_26_to_39
20171144,20171144_Driver_Male_41_40_to_64
20173220,20173220_Passenger_Male_28_26_to_39
20173220,20173220_Passenger_Male_21_17_to_25
20171227,20171227_Pedestrian_Male_82_75_or_older
20172212,20172212_Driver_Male_31_26_to_39
20175127,20175127_Driver_Female_28_26_to_39
20171090,20171090_Driver_Male_55_40_to_64
20171157,20171157_Pedestrian_Male_35_26_to_39
20173174,20173174_Driver_Male_27_26_to_39
20177006,20177006_Driver_Male_32_26_to_39
20173180,20173180_Driver_Male_18_17_to_25
20174037,20174037_Driver_Male_21_17_to_25
20171041,20171041_Driver_Male_52_40_to_64
20177023,20177023_Passenger_Male_54_40_to_64
20173089,20173089_Driver_Male_29_26_to_39
20171001,20171001_Driver_Male_17_17_to_25
20171085,20171085_Driver_Female_19_17_to_25
20171113,20171113_Driver_Female_67_65_to_74
20171113,20171113_Passenger_Male_18_17_to_25
20173070,20173070_Pedal cyclist_Male_48_40_to_64
20172222,20172222_Motorcycle rider_Male_29_26_to_39
20175009,20175009_Driver_Female_85_75_or_older
20173043,20173043_Motorcycle rider_Male_61_40_to_64
20177019,20177019_Driver_Male_51_40_to_64
20171350,20171350_Motorcycle rider_Male_31_26_to_39
20172113,20172113_Passenger_Female_33_26_to_39
20174015,20174015_Motorcycle rider_Male_67_65_to_74
20173144,20173144_Driver_Male_22_17_to_25
20173144,20173144_Passenger_Male_26_26_to_39
20172106,20172106_Driver_Female_75_75_or_older
20171314,20171314_Motorcycle rider_Male_17_17_to_25
20173165,20173165_Passenger_Female_57_40_to_64
20172216,20172216_Pedestrian_Female_69_65_to_74
20175074,20175074_Driver_Male_50_40_to_64
20171125,20171125_Passenger_Male_20_17_to_25
20171125,20171125_Driver_Male_32_26_to_39
20173207,20173207_Motorcycle rider_Male_51_40_to_64
20172189,20172189_Motorcycle rider_Male_45_40_to_64
20172186,20172186_Driver_Female_25_17_to_25
20171333,20171333_Pedestrian_Female_74_65_to_74
20171148,20171148_Driver_Male_58_40_to_64
20173079,20173079_Passenger_Female_98_75_or_older
20174004,20174004_Motorcycle rider_Male_61_40_to_64
20172084,20172084_Driver_Male_25_17_to_25
20173037,20173037_Pedestrian_Female_39_26_to_39
20171110,20171110_Driver_Male_55_40_to_64
20171132,20171132_Driver_Female_83_75_or_older
20175031,20175031_Driver_Male_84_75_or_older
20172207,20172207_Passenger_Female_16_0_to_16
20171173,20171173_Passenger_Female_27_26_to_39
20173045,20173045_Driver_Male_35_26_to_39
20171056,20171056_Pedestrian_Male_72_65_to_74
20174005,20174005_Pedestrian_Male_71_65_to_74
20175081,20175081_Driver_Male_65_65_to_74
20171239,20171239_Driver_Male_87_75_or_older
20173153,20173153_Motorcycle rider_Male_64_40_to_64
20173154,20173154_Driver_Male_76_75_or_older
20171050,20171050_Motorcycle rider_Male_21_17_to_25
20171245,20171245_Pedestrian_Male_67_65_to_74
20171189,20171189_Pedestrian_Female_78_75_or_older
20172049,20172049_Passenger_Female_84_75_or_older
20172122,20172122_Pedestrian_Female_66_65_to_74
20174075,20174075_Pedestrian_Male_94_75_or_older
20172010,20172010_Driver_Male_47_40_to_64
20173017,20173017_Passenger_Male_0_0_to_16
20173017,20173017_Passenger_Female_4_0_to_16
20173017,20173017_Driver_Female_38_26_to_39
20171037,20171037_Pedestrian_Male_43_40_to_64
20171145,20171145_Driver_Female_80_75_or_older
20171145,20171145_Passenger_Male_96_75_or_older
20175104,20175104_Driver_Female_64_40_to_64
20174027,20174027_Driver_Male_21_17_to_25
20171060,20171060_Pedestrian_Male_3_0_to_16
20171294,20171294_Driver_Female_77_75_or_older
20171294,20171294_Passenger_Female_71_65_to_74
20175113,20175113_Driver_Male_24_17_to_25
20173110,20173110_Passenger_Male_48_40_to_64
20173110,20173110_Passenger_Male_41_40_to_64
20173126,20173126_Passenger_Female_28_26_to_39
20176029,20176029_Driver_Female_51_40_to_64
20171297,20171297_Pedestrian_Male_74_65_to_74
20173056,20173056_Pedestrian_Male_64_40_to_64
20177010,20177010_Driver_Male_26_26_to_39
20171039,20171039_Driver_Male_30_26_to_39
20172014,20172014_Pedestrian_Female_56_40_to_64
20175011,20175011_Passenger_Female_45_40_to_64
20175011,20175011_Driver_Male_46_40_to_64
20172009,20172009_Driver_Male_84_75_or_older
20173185,20173185_Pedestrian_Male_22_17_to_25
20172065,20172065_Motorcycle rider_Male_37_26_to_39
20175147,20175147_Driver_Male_84_75_or_older
20174002,20174002_Driver_Male_66_65_to_74
20174025,20174025_Pedestrian_Male_44_40_to_64
20174009,20174009_Driver_Male_51_40_to_64
20175111,20175111_Driver_Female_47_40_to_64
20171109,20171109_Driver_Male_22_17_to_25
20175006,20175006_Driver_Male_40_40_to_64
20173016,20173016_Driver_Male_70_65_to_74
20171310,20171310_Driver_Male_34_26_to_39
20173129,20173129_Driver_Male_46_40_to_64
20173041,20173041_Pedestrian_Female_19_17_to_25
20173090,20173090_Pedestrian_Male_77_75_or_older
20171184,20171184_Driver_Male_36_26_to_39
20173023,20173023_Passenger_Male_42_40_to_64
20173023,20173023_Driver_Male_30_26_to_39
20173023,20173023_Passenger_Male_44_40_to_64
20171269,20171269_Passenger_Male_30_26_to_39
20173012,20173012_Motorcycle rider_Male_57_40_to_64
20175063,20175063_Motorcycle rider_Male_21_17_to_25
20171051,20171051_Driver_Male_63_40_to_64
20173113,20173113_Motorcycle rider_Male_58_40_to_64
20171253,20171253_Pedestrian_Female_59_40_to_64
20174018,20174018_Motorcycle rider_Male_48_40_to_64
20173026,20173026_Motorcycle rider_Female_35_26_to_39
20174082,20174082_Motorcycle rider_Female_34_26_to_39
20171007,20171007_Pedal cyclist_Male_45_40_to_64
20173009,20173009_Motorcycle rider_Male_26_26_to_39
20171296,20171296_Passenger_Male_23_17_to_25
20172232,20172232_Pedestrian_Male_67_65_to_74
20173085,20173085_Driver_Male_21_17_to_25
20173119,20173119_Motorcycle rider_Male_30_26_to_39
20171226,20171226_Driver_Male_25_17_to_25
20171226,20171226_Passenger_Male_18_17_to_25
20176014,20176014_Motorcycle rider_Male_55_40_to_64
20172007,20172007_Motorcycle rider_Male_62_40_to_64
20171305,20171305_Passenger_Male_78_75_or_older
20171286,20171286_Motorcycle rider_Male_6_0_to_16
20171342,20171342_Driver_Male_74_65_to_74
20177003,20177003_Driver_Male_21_17_to_25
20177003,20177003_Passenger_Female_25_17_to_25
20171328,20171328_Driver_Male_50_40_to_64
20172024,20172024_Pedestrian_Male_30_26_to_39
20171149,20171149_Driver_Male_42_40_to_64
20176026,20176026_Motorcycle rider_Male_17_17_to_25
20172071,20172071_Driver_Male_30_26_to_39
20174020,20174020_Driver_Male_22_17_to_25
20173116,20173116_Motorcycle rider_Male_31_26_to_39
20174010,20174010_Passenger_Female_18_17_to_25
20174010,20174010_Driver_Male_26_26_to_39
20171202,20171202_Driver_Male_36_26_to_39
20171200,20171200_Motorcycle rider_Male_35_26_to_39
20175091,20175091_Driver_Male_63_40_to_64
20176016,20176016_Driver_Female_55_40_to_64
20171246,20171246_Passenger_Female_65_65_to_74
20171246,20171246_Driver_Male_66_65_to_74
20175061,20175061_Passenger_Male_47_40_to_64
20171244,20171244_Motorcycle rider_Female_65_65_to_74
20171063,20171063_Passenger_Female_83_75_or_older
20172133,20172133_Driver_Male_36_26_to_39
20173138,20173138_Driver_Male_26_26_to_39
20172127,20172127_Driver_Female_19_17_to_25
20173065,20173065_Passenger_Male_21_17_to_25
20176022,20176022_Driver_Female_42_40_to_64
20177011,20177011_Pedestrian_Female_32_26_to_39
20172176,20172176_Passenger_Female_80_75_or_older
20172176,20172176_Passenger_Female_95_75_or_older
20172176,20172176_Passenger_Female_91_75_or_older
20173195,20173195_Motorcycle rider_Male_70_65_to_74
20175143,20175143_Pedestrian_Male_79_75_or_older
20171158,20171158_Pedestrian_Male_66_65_to_74
20171117,20171117_Pedestrian_Female_60_40_to_64
20174024,20174024_Pedestrian_Male_35_26_to_39
20173183,20173183_Driver_Female_31_26_to_39
20173081,20173081_Pedestrian_Female_27_26_to_39
20172094,20172094_Driver_Male_57_40_to_64
20171143,20171143_Driver_Female_60_40_to_64
20171070,20171070_Driver_Female_93_75_or_older
20173082,20173082_Pedestrian_Male_80_75_or_older
20171235,20171235_Driver_Male_34_26_to_39
20172050,20172050_Driver_Male_80_75_or_older
20171262,20171262_Driver_Male_80_75_or_older
20172078,20172078_Pedestrian_Female_93_75_or_older
20173100,20173100_Motorcycle rider_Male_33_26_to_39
20171017,20171017_Pedestrian_Female_58_40_to_64
20171017,20171017_Motorcycle rider_Male_23_17_to_25
20173226,20173226_Pedestrian_Male_44_40_to_64
20177002,20177002_Driver_Male_24_17_to_25
20172042,20172042_Driver_Male_22_17_to_25
20171345,20171345_Driver_Male_36_26_to_39
20177025,20177025_Motorcycle rider_Male_48_40_to_64
20171118,20171118_Driver_Female_62_40_to_64
20171166,20171166_Passenger_Male_75_75_or_older
20175152,20175152_Passenger_Male_44_40_to_64
20172155,20172155_Driver_Male_83_75_or_older
20172074,20172074_Motorcycle rider_Male_49_40_to_64
20171240,20171240_Passenger_Female_4_0_to_16
20173125,20173125_Pedestrian_Female_19_17_to_25
20176003,20176003_Driver_Male_26_26_to_39
20173172,20173172_Pedestrian_Male_41_40_to_64
20172199,20172199_Driver_Male_36_26_to_39
20171054,20171054_Driver_Male_63_40_to_64
20171196,20171196_Driver_Female_17_17_to_25
20171196,20171196_Driver_Male_19_17_to_25
20171196,20171196_Passenger_Female_15_0_to_16
20175060,20175060_Driver_Male_53_40_to_64
20172081,20172081_Driver_Male_21_17_to_25
20173078,20173078_Driver_Male_86_75_or_older
20172196,20172196_Motorcycle rider_Male_68_65_to_74
20172051,20172051_Driver_Female_30_26_to_39
20172141,20172141_Driver_Female_26_26_to_39
20173021,20173021_Pedestrian_Male_52_40_to_64
20172237,20172237_Pedestrian_Female_75_75_or_older
20172148,20172148_Motorcycle rider_Male_62_40_to_64
20175110,20175110_Driver_Male_44_40_to_64
20173163,20173163_Pedestrian_Male_19_17_to_25
20173027,20173027_Driver_Female_43_40_to_64
20171162,20171162_Passenger_Male_9_0_to_16
20171162,20171162_Passenger_Male_12_0_to_16
20173158,20173158_Driver_Male_45_40_to_64
20171194,20171194_Motorcycle rider_Female_45_40_to_64
20171057,20171057_Driver_Male_64_40_to_64
20171106,20171106_Driver_Male_28_26_to_39
20176004,20176004_Driver_Female_49_40_to_64
20172206,20172206_Motorcycle rider_Male_42_40_to_64
20173029,20173029_Driver_Female_26_26_to_39
20171081,20171081_Pedestrian_Female_91_75_or_older
20171128,20171128_Driver_Male_86_75_or_older
20173098,20173098_Driver_Female_23_17_to_25
20171094,20171094_Pedestrian_Female_24_17_to_25
20171221,20171221_Pedestrian_Male_20_17_to_25
20172095,20172095_Driver_Male_59_40_to_64
20174033,20174033_Pedestrian_Male_2_0_to_16
20171101,20171101_Motorcycle rider_Male_65_65_to_74
20173189,20173189_Motorcycle rider_Male_50_40_to_64
20173189,20173189_Motorcycle pillion passenger_Female_45_40_to_64
20174063,20174063_Motorcycle rider_Male_33_26_to_39
20172197,20172197_Driver_Male_91_75_or_older
20172197,20172197_Passenger_Female_81_75_or_older
20173219,20173219_Motorcycle rider_Male_62_40_to_64
20176018,20176018_Driver_Male_45_40_to_64
20176018,20176018_Passenger_Female_48_40_to_64
20172118,20172118_Driver_Male_89_75_or_older
20171332,20171332_Pedestrian_Female_36_26_to_39
20173074,20173074_Driver_Male_34_26_to_39
20171308,20171308_Passenger_Male_49_40_to_64
20171308,20171308_Driver_Male_62_40_to_64
20173156,20173156_Driver_Male_37_26_to_39
20171129,20171129_Motorcycle rider_Male_21_17_to_25
20172153,20172153_Pedal cyclist_Male_51_40_to_64
20173108,20173108_Passenger_Female_68_65_to_74
20171220,20171220_Motorcycle rider_Male_40_40_to_64
20173066,20173066_Driver_Male_70_65_to_74
20174054,20174054_Motorcycle rider_Male_40_40_to_64
20171267,20171267_Driver_Male_40_40_to_64
20172202,20172202_Motorcycle rider_Male_22_17_to_25
20171174,20171174_Pedal cyclist_Male_67_65_to_74
20173077,20173077_Driver_Female_54_40_to_64
20172208,20172208_Driver_Male_32_26_to_39
20173178,20173178_Motorcycle rider_Male_43_40_to_64
20173177,20173177_Driver_Female_46_40_to_64
20176033,20176033_Driver_Male_89_75_or_older
20172158,20172158_Driver_Female_18_17_to_25
20171177,20171177_Passenger_Male_49_40_to_64
20174008,20174008_Driver_Female_79_75_or_older
20173210,20173210_Motorcycle rider_Male_40_40_to_64
20171284,20171284_Driver_Male_87_75_or_older
20173006,20173006_Pedestrian_Male_91_75_or_older
20171140,20171140_Motorcycle rider_Male_19_17_to_25
20171155,20171155_Pedestrian_Male_70_65_to_74
20171233,20171233_Driver_Male_46_40_to_64
20171268,20171268_Passenger_Female_79_75_or_older
20173201,20173201_Motorcycle rider_Female_40_40_to_64
20171295,20171295_Pedestrian_Female_55_40_to_64
20171201,20171201_Passenger_Male_20_17_to_25
20171137,20171137_Driver_Male_45_40_to_64
20178004,20178004_Driver_Male_91_75_or_older
20174017,20174017_Driver_Male_58_40_to_64
20173208,20173208_Motorcycle rider_Male_39_26_to_39
20173223,20173223_Pedal cyclist_Male_16_0_to_16
20171172,20171172_Pedestrian_Female_48_40_to_64
20172129,20172129_Driver_Female_27_26_to_39
20175099,20175099_Passenger_Male_18_17_to_25
20173044,20173044_Driver_Male_30_26_to_39
20175096,20175096_Motorcycle rider_Male_44_40_to_64
20172115,20172115_Pedal cyclist_Male_55_40_to_64
20173155,20173155_Passenger_Female_101_75_or_older
20172091,20172091_Pedestrian_Male_4_0_to_16
20172072,20172072_Driver_Male_77_75_or_older
20172033,20172033_Driver_Male_68_65_to_74
20172031,20172031_Driver_Male_26_26_to_39
20175080,20175080_Motorcycle rider_Male_22_17_to_25
20175005,20175005_Driver_Male_90_75_or_older
20172213,20172213_Pedestrian_Male_19_17_to_25
20172165,20172165_Driver_Male_89_75_or_older
20172038,20172038_Driver_Male_54_40_to_64
20172135,20172135_Pedestrian_Male_43_40_to_64
20175071,20175071_Driver_Male_36_26_to_39
20173147,20173147_Passenger_Male_90_75_or_older
20171002,20171002_Passenger_Female_11_0_to_16
20171002,20171002_Passenger_Male_7_0_to_16
20171002,20171002_Driver_Female_43_40_to_64
20174016,20174016_Driver_Female_85_75_or_older
20173135,20173135_Driver_Female_30_26_to_39
20173135,20173135_Passenger_Male_22_17_to_25
20172105,20172105_Passenger_Male_38_26_to_39
