crashID,dayType,timeOfDay
20185119,Weekend,Night
20184033,Weekend,Night
20183131,Weekday,Day
20183100,Weekday,Day
20181113,Weekday,Day
20181207,Weekday,Day
20183068,Weekday,Day
20181318,Weekday,Day
201850039,Weekday,Day
20183084,Weekday,Day
20181246,Weekday,Day
20181122,Weekday,Day
20183090,Weekday,Day
20183213,Weekday,Day
20181125,Weekday,Day
20181279,Weekday,Night
20181183,Weekday,Night
20181169,Weekday,Night
20182125,Weekend,Night
20185127,Weekend,Night
20182096,Weekend,Night
20185145,Weekend,Day
20182137,Weekend,Day
20181055,Weekend,Night
20182172,Weekend,Night
20182193,Weekend,Night
20182025,Weekend,Night
20183078,Weekend,Night
20183052,Weekend,Night
20182036,Weekend,Day
20183115,Weekend,Day
20181005,Weekend,Day
20185051,Weekend,Day
20184072,Weekend,Day
20181104,Weekend,Day
20181121,Weekend,Day
20183155,Weekend,Day
20183218,Weekend,Night
20181021,Weekend,Night
20185126,Weekend,Night
20181294,Weekday,Night
20181210,Weekday,Day
20185022,Weekday,Day
20183190,Weekday,Day
20181060,Weekday,Night
20183157,Weekday,Night
20181295,Weekday,Night
20182046,Weekday,Night
20182188,Weekday,Day
20181228,Weekday,Day
20181095,Weekday,Day
20182030,Weekday,Day
20183060,Weekday,Day
20181075,Weekday,Day
20183162,Weekday,Day
20183063,Weekday,Day
20181044,Weekday,Day
20187034,Weekday,Day
20182190,Weekday,Day
20182180,Weekday,Night
20181029,Weekday,Night
20181137,Weekday,Night
20185093,Weekday,Night
20183206,Weekday,Day
20181197,Weekday,Day
20181270,Weekday,Day
20183035,Weekday,Day
20183069,Weekday,Day
20182131,Weekday,Day
20182087,Weekday,Day
20181311,Weekday,Night
20182060,Weekday,Night
20181103,Weekday,Night
20183142,Weekday,Day
20184034,Weekday,Day
20182003,Weekday,Day
20183080,Weekday,Day
20181222,Weekday,Day
20182196,Weekday,Day
20181011,Weekday,Day
20187014,Weekday,Day
20183209,Weekend,Night
20183099,Weekend,Night
20187039,Weekend,Night
20181293,Weekend,Night
20181136,Weekday,Day
20183049,Weekday,Day
20183067,Weekday,Day
20182109,Weekday,Day
20185142,Weekday,Day
20181003,Weekday,Day
20184022,Weekday,Day
20185024,Weekday,Night
20181050,Weekday,Night
20182183,Weekday,Night
20183017,Weekend,Night
20181032,Weekend,Night
20181196,Weekend,Night
20183123,Weekend,Day
20185115,Weekend,Day
20188003,Weekend,Day
20181054,Weekend,Day
20181111,Weekend,Day
20184065,Weekend,Day
20181240,Weekend,Night
20183040,Weekend,Night
20182127,Weekend,Night
20181182,Weekend,Night
20183127,Weekend,Night
20187013,Weekend,Night
20185025,Weekend,Night
20182165,Weekend,Day
20183132,Weekend,Day
20186024,Weekend,Day
20181277,Weekend,Day
20181259,Weekend,Day
20183143,Weekend,Night
20181146,Weekend,Night
20183175,Weekend,Night
20182098,Weekend,Night
20182124,Weekday,Night
20185116,Weekday,Night
20186004,Weekday,Night
20185058,Weekday,Day
20181189,Weekday,Day
20181285,Weekday,Day
20183061,Weekday,Day
20183185,Weekday,Day
20182010,Weekday,Day
20183167,Weekday,Day
20181131,Weekday,Day
20181202,Weekday,Night
20184014,Weekday,Night
20183114,Weekday,Night
20183184,Weekday,Day
20183165,Weekday,Day
20183205,Weekday,Day
20182008,Weekday,Day
20183018,Weekday,Day
20181163,Weekday,Day
20183148,Weekday,Day
20181147,Weekday,Day
20183088,Weekday,Day
20182070,Weekday,Night
20185011,Weekday,Night
20181052,Weekday,Night
20181115,Weekday,Day
20181089,Weekday,Day
20185006,Weekday,Day
20182065,Weekday,Day
20183112,Weekday,Day
20183095,Weekday,Night
20182033,Weekday,Night
20183214,Weekday,Night
20181157,Weekday,Night
20182005,Weekday,Night
20182153,Weekday,Day
20185118,Weekday,Day
20183212,Weekday,Day
20181204,Weekday,Day
20183083,Weekend,Night
20183158,Weekend,Night
20181073,Weekday,Day
20185045,Weekday,Day
20182117,Weekday,Day
20186029,Weekday,Day
20182014,Weekday,Day
20181256,Weekday,Day
20187033,Weekday,Night
20183051,Weekend,Night
20185075,Weekend,Night
20183199,Weekend,Night
20185018,Weekend,Night
20183104,Weekend,Day
20184006,Weekend,Day
20182076,Weekend,Day
20181299,Weekend,Day
20181319,Weekend,Day
20183109,Weekend,Night
20181043,Weekend,Night
20184071,Weekend,Night
20185054,Weekend,Night
20184049,Weekend,Night
20183086,Weekend,Night
20184020,Weekend,Night
20183093,Weekend,Day
20181313,Weekend,Day
20181287,Weekend,Day
20183021,Weekend,Day
20185065,Weekend,Day
20183196,Weekend,Day
20181297,Weekend,Day
20185014,Weekend,Day
20181220,Weekend,Day
20181037,Weekend,Day
20183008,Weekend,Day
20183015,Weekend,Day
20182145,Weekend,Night
20181291,Weekend,Night
20187016,Weekday,Night
20183113,Weekday,Night
20181161,Weekday,Day
20183036,Weekday,Day
20183024,Weekday,Day
20183202,Weekday,Day
20181119,Weekday,Day
20182047,Weekday,Day
20181300,Weekday,Night
20187010,Weekday,Night
20183111,Weekday,Day
20183028,Weekday,Day
20181289,Weekday,Day
20184036,Weekday,Day
20181283,Weekday,Night
20185131,Weekday,Day
20181280,Weekday,Day
20181083,Weekday,Day
20185128,Weekday,Day
20182201,Weekday,Day
20181274,Weekday,Day
20182032,Weekday,Day
20183013,Weekday,Day
20182074,Weekday,Day
20183204,Weekday,Day
20181268,Weekday,Day
20187042,Weekday,Night
20182105,Weekday,Night
20187035,Weekday,Night
20181281,Weekday,Day
20185125,Weekday,Day
20181041,Weekday,Day
20182053,Weekday,Day
20181106,Weekend,Night
20188002,Weekend,Night
20186027,Weekend,Night
20187025,Weekend,Night
20181266,Weekend,Night
20181312,Weekend,Night
20182151,Weekday,Day
20181084,Weekday,Day
20181080,Weekday,Day
20183217,Weekday,Day
20184029,Weekday,Day
20181192,Weekday,Day
20182114,Weekday,Day
20183138,Weekday,Day
20183182,Weekday,Night
20184012,Weekday,Night
20184052,Weekday,Night
20181193,Weekday,Night
20184054,Weekend,Night
20182050,Weekend,Night
20185074,Weekend,Night
20181101,Weekend,Night
20182077,Weekend,Night
20181314,Weekend,Day
20181260,Weekend,Day
20187002,Weekend,Day
20183027,Weekend,Day
20183108,Weekend,Day
20182045,Weekend,Day
20182173,Weekend,Night
20183180,Weekend,Night
20182182,Weekend,Night
20183195,Weekend,Night
20182024,Weekend,Night
20185144,Weekend,Day
20181014,Weekend,Day
20185012,Weekend,Day
20184060,Weekend,Day
20182015,Weekend,Day
20181239,Weekend,Day
20183033,Weekend,Day
20186005,Weekend,Day
20187038,Weekend,Night
20188008,Weekend,Night
20181154,Weekend,Night
20181216,Weekday,Day
20182175,Weekday,Day
20182179,Weekday,Day
20181117,Weekday,Day
20185120,Weekday,Day
20183073,Weekday,Day
20182062,Weekday,Night
20183166,Weekday,Day
20181134,Weekday,Day
20187037,Weekday,Day
20185086,Weekday,Day
20183193,Weekday,Day
20181278,Weekday,Day
20181245,Weekday,Day
20181180,Weekday,Day
20181027,Weekday,Day
20182128,Weekday,Day
20182144,Weekday,Day
20184037,Weekday,Day
20185123,Weekday,Night
20185135,Weekday,Night
20183153,Weekday,Night
20182108,Weekday,Day
20183003,Weekday,Day
20183221,Weekday,Day
20182042,Weekday,Day
20182051,Weekday,Day
20185109,Weekday,Day
20181317,Weekday,Night
20187041,Weekday,Night
20182001,Weekday,Night
20184045,Weekday,Night
20181167,Weekday,Night
20182150,Weekday,Night
20181020,Weekday,Night
20181081,Weekday,Day
20181109,Weekday,Day
20181069,Weekday,Day
20184003,Weekday,Day
20183186,Weekday,Day
20185102,Weekday,Day
20181186,Weekday,Day
20185026,Weekend,Night
20181100,Weekend,Night
20185141,Weekend,Night
20184032,Weekend,Night
20183183,Weekday,Day
20181143,Weekday,Day
20185064,Weekday,Day
20185063,Weekday,Day
20184019,Weekday,Day
20183176,Weekday,Day
20182058,Weekday,Day
20183130,Weekday,Day
20182197,Weekday,Day
20184026,Weekday,Night
20181087,Weekday,Night
20183041,Weekday,Night
20183047,Weekend,Night
20182011,Weekend,Night
20181088,Weekend,Night
20185066,Weekend,Night
20184046,Weekend,Day
20187020,Weekend,Day
20181249,Weekend,Day
20188009,Weekend,Day
20181301,Weekend,Day
20181248,Weekend,Day
20183197,Weekend,Night
20183016,Weekend,Night
20181172,Weekend,Day
20185117,Weekend,Day
20185047,Weekend,Day
20181040,Weekend,Day
20185136,Weekend,Day
20184069,Weekend,Day
20187011,Weekend,Day
20183135,Weekend,Day
20181238,Weekend,Day
20181132,Weekend,Day
20182048,Weekend,Day
20183002,Weekend,Day
20186016,Weekend,Night
20181307,Weekend,Night
20181321,Weekend,Night
20183042,Weekend,Night
20184068,Weekend,Night
20181047,Weekday,Night
20182104,Weekday,Day
20182140,Weekday,Day
20185042,Weekday,Day
20181061,Weekday,Day
20185040,Weekday,Day
20187023,Weekday,Night
20181063,Weekday,Night
20181007,Weekday,Night
20183006,Weekday,Day
20181065,Weekday,Day
20183222,Weekday,Day
20181102,Weekday,Day
20183098,Weekday,Night
20185019,Weekday,Night
20185023,Weekday,Night
20181141,Weekday,Night
20181208,Weekday,Day
20182052,Weekday,Day
20181068,Weekday,Day
20181199,Weekday,Day
20185039,Weekday,Day
20185073,Weekday,Day
20185077,Weekday,Day
20182006,Weekday,Night
20183177,Weekday,Night
20182112,Weekday,Night
20185059,Weekday,Day
20183058,Weekday,Day
20182067,Weekday,Day
20181074,Weekday,Day
20183107,Weekday,Day
20183198,Weekday,Day
20182174,Weekday,Day
20181224,Weekday,Day
20184018,Weekday,Day
20185030,Weekday,Day
20182054,Weekday,Day
20182091,Weekday,Day
20183174,Weekday,Day
20182039,Weekday,Day
20181164,Weekday,Day
20181251,Weekday,Day
20184075,Weekday,Day
20187012,Weekday,Day
20185061,Weekend,Night
20181034,Weekend,Night
20183164,Weekend,Night
20181174,Weekend,Night
20187015,Weekend,Night
20183014,Weekend,Night
20185107,Weekend,Night
20181160,Weekend,Night
20183122,Weekend,Night
20183106,Weekday,Day
20182057,Weekday,Day
20183030,Weekday,Day
20183005,Weekday,Day
20185105,Weekday,Day
20181173,Weekday,Day
20182169,Weekday,Day
20184070,Weekday,Day
20182085,Weekday,Day
20181212,Weekday,Night
20181316,Weekday,Night
20183032,Weekend,Night
20182061,Weekend,Night
20183170,Weekend,Night
20182138,Weekend,Night
20187008,Weekend,Night
20181139,Weekend,Night
20185069,Weekend,Night
20182162,Weekend,Night
20186014,Weekend,Day
20183097,Weekend,Day
20181219,Weekend,Day
20187018,Weekend,Day
20181223,Weekend,Day
20185088,Weekend,Day
20182115,Weekend,Day
20181078,Weekend,Day
20186008,Weekend,Day
20183064,Weekend,Day
20185110,Weekend,Day
20181098,Weekend,Night
20183169,Weekend,Night
20181094,Weekend,Night
20183079,Weekend,Night
20183163,Weekend,Night
20185137,Weekend,Night
20181181,Weekend,Day
20183119,Weekend,Day
20184040,Weekend,Day
20183220,Weekend,Night
20185060,Weekend,Night
20183150,Weekend,Night
20183181,Weekday,Day
20184023,Weekday,Day
20184004,Weekday,Day
20182034,Weekday,Day
20184039,Weekday,Day
20183009,Weekday,Day
20186013,Weekday,Day
20181175,Weekday,Day
20185072,Weekday,Day
20181133,Weekday,Day
20181091,Weekday,Night
20182122,Weekday,Night
20182089,Weekday,Day
20181229,Weekday,Day
20183071,Weekday,Day
20187040,Weekday,Day
20182126,Weekday,Day
20184041,Weekday,Night
20181152,Weekday,Night
20183152,Weekday,Night
20181030,Weekday,Night
20184066,Weekday,Day
20182016,Weekday,Day
20182064,Weekday,Day
20185099,Weekday,Day
20182121,Weekday,Day
20183074,Weekday,Day
20185143,Weekday,Day
20183223,Weekday,Day
20184021,Weekday,Day
20182007,Weekday,Night
20187021,Weekday,Night
20184011,Weekday,Night
20181315,Weekday,Night
20181230,Weekday,Night
20185121,Weekday,Night
20183146,Weekday,Night
20181153,Weekday,Night
20181019,Weekday,Night
20182066,Weekday,Night
20181191,Weekday,Day
20188001,Weekend,Night
20181118,Weekend,Night
20185057,Weekend,Night
20181090,Weekday,Day
20181165,Weekday,Day
20181051,Weekday,Day
20183037,Weekday,Day
20182134,Weekday,Day
20183076,Weekday,Day
20183082,Weekday,Night
20181221,Weekday,Night
20181258,Weekday,Night
20182133,Weekday,Night
20181057,Weekend,Night
20181155,Weekend,Night
20181149,Weekend,Night
20183105,Weekend,Night
20183118,Weekend,Day
20181001,Weekend,Day
20184043,Weekend,Day
20185124,Weekend,Day
20183216,Weekend,Day
20182107,Weekend,Day
20187030,Weekend,Day
20181273,Weekend,Day
20181254,Weekend,Day
20185108,Weekend,Night
20182123,Weekend,Night
20185002,Weekend,Night
20181200,Weekend,Night
20183096,Weekend,Day
20183048,Weekend,Day
20182143,Weekend,Day
20181322,Weekend,Day
20181097,Weekend,Day
20181112,Weekend,Day
20182194,Weekend,Night
20186022,Weekend,Night
20181025,Weekend,Night
20182013,Weekend,Night
20183187,Weekday,Day
20186018,Weekday,Day
20182093,Weekday,Day
20182101,Weekday,Day
20181092,Weekday,Day
20181198,Weekday,Day
20182147,Weekday,Day
20182189,Weekday,Day
20188007,Weekday,Day
20187032,Weekday,Day
20185133,Weekday,Day
20183019,Weekday,Night
20181320,Weekday,Night
20185084,Weekday,Day
20181015,Weekday,Day
20183055,Weekday,Day
20183094,Weekday,Day
20181116,Weekday,Day
20185089,Weekday,Day
20183160,Weekday,Day
20184055,Weekday,Night
20184035,Weekday,Day
20182168,Weekday,Day
20183188,Weekday,Day
20183192,Weekday,Day
20183004,Weekday,Day
20185009,Weekday,Day
20181096,Weekday,Night
20187006,Weekday,Night
20181017,Weekday,Night
20182184,Weekday,Night
20183147,Weekday,Day
20185122,Weekday,Day
20181261,Weekday,Day
20183077,Weekday,Day
20183124,Weekday,Day
20186011,Weekday,Day
20184063,Weekday,Day
20186021,Weekend,Night
20181218,Weekend,Night
20186025,Weekend,Night
20181039,Weekend,Night
20183121,Weekend,Night
20182028,Weekend,Night
20181263,Weekend,Night
20181306,Weekend,Night
20182027,Weekend,Night
20181072,Weekday,Day
20186010,Weekday,Day
20181252,Weekday,Day
20181255,Weekday,Day
20181305,Weekday,Day
20183070,Weekday,Day
20184001,Weekday,Day
20181195,Weekday,Day
20182141,Weekday,Day
20183125,Weekday,Day
20182043,Weekday,Day
20181326,Weekday,Day
20183056,Weekday,Day
20183103,Weekday,Night
20185068,Weekend,Day
20181028,Weekend,Day
20182097,Weekend,Day
20184064,Weekend,Day
20183066,Weekend,Day
20182187,Weekend,Day
20181296,Weekend,Day
20181286,Weekend,Day
20181004,Weekend,Day
20182055,Weekend,Day
20186032,Weekend,Night
20181235,Weekend,Night
20181308,Weekend,Night
20187001,Weekend,Night
20183072,Weekend,Day
20181013,Weekend,Day
20182198,Weekend,Day
20183189,Weekend,Day
20182195,Weekend,Day
20185130,Weekend,Day
20181177,Weekend,Day
20182059,Weekend,Night
20182170,Weekend,Night
20184061,Weekend,Night
20181126,Weekend,Night
20181012,Weekday,Night
20182103,Weekday,Night
20183045,Weekday,Day
20182171,Weekday,Day
20181217,Weekday,Day
20185101,Weekday,Day
20181123,Weekday,Day
20181178,Weekday,Day
20181036,Weekday,Day
20185090,Weekday,Day
20181016,Weekday,Day
20181253,Weekday,Night
20187007,Weekday,Night
20185037,Weekday,Night
20185096,Weekday,Day
20184010,Weekday,Day
20181267,Weekday,Day
20182200,Weekday,Day
20181262,Weekday,Day
20182083,Weekday,Day
20183191,Weekday,Day
20183038,Weekday,Day
20185113,Weekday,Day
20188005,Weekday,Night
20181108,Weekday,Night
20181242,Weekday,Night
20182185,Weekday,Night
20186028,Weekday,Night
20185081,Weekday,Day
20182202,Weekday,Day
20181303,Weekday,Day
20182157,Weekday,Day
20181022,Weekday,Day
20182154,Weekday,Night
20181233,Weekday,Night
20181272,Weekday,Night
20187009,Weekday,Night
20174088,Weekday,Night
20175029,Weekday,Night
20172064,Weekday,Day
20172012,Weekday,Day
20173171,Weekday,Day
20172154,Weekday,Day
20171175,Weekday,Day
20172134,Weekday,Day
20175151,Weekday,Day
20172220,Weekday,Day
20171232,Weekday,Day
20171028,Weekday,Day
20171165,Weekend,Night
20171072,Weekend,Night
20177007,Weekend,Night
20175084,Weekend,Night
20173169,Weekend,Night
20175053,Weekend,Night
20172023,Weekend,Night
20171038,Weekday,Day
20171122,Weekday,Day
20174031,Weekday,Day
20175117,Weekday,Day
20171311,Weekday,Day
20173145,Weekday,Day
20171195,Weekday,Day
20172116,Weekday,Day
20171283,Weekday,Day
20175052,Weekday,Night
20174046,Weekday,Night
20171249,Weekend,Night
20171089,Weekend,Night
20171309,Weekend,Night
20177015,Weekend,Day
20173107,Weekend,Day
20175051,Weekend,Day
20171096,Weekend,Day
20172089,Weekend,Day
20172045,Weekend,Day
20173091,Weekend,Day
20173143,Weekend,Day
20171193,Weekend,Day
20171043,Weekend,Day
20172022,Weekend,Day
20174006,Weekend,Night
20171188,Weekend,Night
20171055,Weekend,Night
20173216,Weekend,Night
20174061,Weekend,Night
20176031,Weekend,Night
20171236,Weekend,Night
20171266,Weekend,Night
20173103,Weekend,Night
20172001,Weekend,Day
20171327,Weekend,Day
20173131,Weekend,Day
20171185,Weekend,Day
20171212,Weekend,Day
20176008,Weekend,Day
20173054,Weekend,Day
20173162,Weekend,Day
20175026,Weekend,Day
20172236,Weekend,Night
20172195,Weekend,Night
20172229,Weekend,Night
20171203,Weekend,Night
20172093,Weekday,Night
20171061,Weekday,Day
20173182,Weekday,Day
20176023,Weekday,Day
20172046,Weekday,Day
20171156,Weekday,Day
20171313,Weekday,Day
20172146,Weekday,Day
20172004,Weekday,Day
20175067,Weekday,Day
20175073,Weekday,Day
20173040,Weekday,Day
20173188,Weekday,Day
20172167,Weekday,Day
20172198,Weekday,Day
20174032,Weekday,Day
20177001,Weekday,Day
20173050,Weekday,Night
20174034,Weekday,Night
20174068,Weekday,Night
20175126,Weekday,Night
20171343,Weekday,Night
20171264,Weekday,Night
20173139,Weekday,Night
20173118,Weekday,Night
20171052,Weekday,Night
20171242,Weekday,Day
20172120,Weekday,Day
20172053,Weekday,Day
20173190,Weekday,Day
20175142,Weekday,Day
20173127,Weekday,Day
20173075,Weekday,Day
20171277,Weekday,Day
20175046,Weekday,Day
20171154,Weekday,Day
20175004,Weekday,Night
20171159,Weekday,Night
20175054,Weekday,Night
20173175,Weekday,Day
20173225,Weekday,Day
20172225,Weekday,Day
20174023,Weekday,Day
20175119,Weekday,Day
20175021,Weekday,Day
20175043,Weekday,Day
20172059,Weekday,Day
20172218,Weekday,Day
20172027,Weekday,Night
20172157,Weekday,Night
20171046,Weekday,Night
20175078,Weekday,Night
20171035,Weekday,Night
20171105,Weekday,Day
20171182,Weekday,Day
20172020,Weekday,Day
20172028,Weekday,Day
20173086,Weekend,Night
20173211,Weekend,Night
20173130,Weekend,Night
20173042,Weekend,Night
20174021,Weekday,Day
20172102,Weekday,Day
20173215,Weekday,Day
20172136,Weekday,Day
20175036,Weekday,Day
20172054,Weekday,Day
20174084,Weekday,Day
20172056,Weekday,Day
20171116,Weekday,Day
20171223,Weekday,Night
20173124,Weekday,Night
20176011,Weekday,Night
20171280,Weekday,Night
20173010,Weekday,Night
20175122,Weekend,Night
20172069,Weekend,Night
20172088,Weekend,Night
20175083,Weekend,Night
20175045,Weekend,Day
20172013,Weekend,Day
20171048,Weekend,Day
20174083,Weekend,Day
20171336,Weekend,Day
20172235,Weekend,Day
20171192,Weekend,Day
20171091,Weekend,Day
20171278,Weekend,Day
20172124,Weekend,Night
20171123,Weekend,Night
20175012,Weekend,Night
20173186,Weekend,Night
20171334,Weekend,Night
20172147,Weekend,Night
20173122,Weekend,Night
20172076,Weekend,Night
20173059,Weekend,Night
20171069,Weekend,Night
20175140,Weekend,Day
20172057,Weekend,Day
20171326,Weekend,Day
20171207,Weekend,Day
20172026,Weekend,Day
20177020,Weekend,Day
20172163,Weekend,Day
20174070,Weekend,Day
20171135,Weekend,Day
20171261,Weekend,Day
20172149,Weekend,Day
20171097,Weekend,Night
20171160,Weekend,Night
20172034,Weekday,Night
20172107,Weekday,Day
20171339,Weekday,Day
20171131,Weekday,Night
20175014,Weekday,Night
20171243,Weekday,Night
20173105,Weekday,Day
20174035,Weekday,Day
20171208,Weekday,Day
20171351,Weekday,Day
20171306,Weekday,Night
20174078,Weekday,Night
20173109,Weekday,Day
20171079,Weekday,Day
20173213,Weekday,Day
20171324,Weekday,Day
20175010,Weekday,Day
20171146,Weekday,Day
20172230,Weekday,Day
20171073,Weekday,Day
20171152,Weekday,Day
20172132,Weekday,Day
20171066,Weekday,Day
20171191,Weekday,Day
20172234,Weekday,Day
20176032,Weekday,Night
20174069,Weekday,Night
20172099,Weekday,Night
20173011,Weekday,Night
20176006,Weekday,Night
20172137,Weekday,Night
20178002,Weekday,Night
20174042,Weekday,Night
20174086,Weekday,Night
20172048,Weekday,Night
20174038,Weekday,Night
20175087,Weekday,Day
20176002,Weekday,Day
20173137,Weekday,Day
20173068,Weekday,Day
20175132,Weekend,Night
20171008,Weekend,Night
20175038,Weekend,Night
20171009,Weekend,Night
20175035,Weekday,Day
20176015,Weekday,Day
20171180,Weekday,Day
20173062,Weekday,Day
20173179,Weekday,Day
20175131,Weekday,Day
20171103,Weekday,Day
20175055,Weekday,Day
