crashID,locationID
20233204,QLD_Fraser_Coast_Wide_Bay
20233027,QLD_Gympie_Wide_Bay
20232146,VIC_Greater_Shepparton_Shepparton
20233162,QLD_Gold_Coast_Gold_Coast
20232182,VIC_Bass_Coast_Latrobe___Gippsland
20232042,VIC_Macedon_Ranges_Bendigo
20231165,NSW_Central_Coast_(NSW)_Central_Coast
20233143,QLD_Isaac_Mackay___Isaac___Whitsunday
20231297,NSW_Inverell_New_England_and_North_West
20232023,VIC_Cardinia_Melbourne___South_East
20233153,QLD_Southern_Downs_Darling_Downs___Maranoa
20232094,VIC_Moorabool_Ballarat
20231074,NSW_Coffs_Harbour_Coffs_Harbour___Grafton
20233059,QLD_Sunshine_Coast_Sunshine_Coast
20233014,QLD_Ipswich_Ipswich
20232051,VIC_Melton_Melbourne___West
20231195,NSW_Bayside_(NSW)_Sydney___Inner_South_West
20231005,NSW_Canterbury_Bankstown_Sydney___Inner_South_West
20232252,VIC_Manningham_Melbourne___Inner_East
20234109,SA_Unincorporated_SA_South_Australia___Outback
20231136,NSW_Snowy_Valleys_Riverina
20234052,SA_Salisbury_Adelaide___North
20234056,SA_Adelaide_Plains_Adelaide___North
20232033,VIC_Banyule_Melbourne___North_East
20232116,VIC_Yarra_Ranges_Melbourne___Outer_East
20232189,VIC_Greater_Bendigo_Bendigo
20233169,QLD_Cloncurry_Queensland___Outback
20232245,VIC_Latrobe_(Vic.)_Latrobe___Gippsland
20231255,NSW_Blacktown_Sydney___Blacktown
20231057,NSW_Lithgow_Central_West
20233229,QLD_Gold_Coast_Gold_Coast
20231238,NSW_Greater_Hume_Murray
20234062,SA_Adelaide_Hills_Adelaide___Central_and_Hills
20234048,SA_Charles_Sturt_Adelaide___West
20232214,VIC_Maroondah_Melbourne___Outer_East
20231150,NSW_Federation_Murray
20233093,QLD_South_Burnett_Wide_Bay
20231109,NSW_Eurobodalla_Capital_Region
20233247,QLD_McKinlay_Queensland___Outback
20232224,VIC_Wyndham_Melbourne___West
20232069,VIC_Greater_Shepparton_Shepparton
20232004,VIC_Strathbogie_Hume
20233066,QLD_South_Burnett_Wide_Bay
20231101,NSW_Canterbury_Bankstown_Sydney___Inner_South_West
20232190,VIC_Murrindindi_Hume
20233001,QLD_Brisbane_Brisbane___North
20232025,VIC_Greater_Geelong_Geelong
20231289,NSW_Wagga_Wagga_Riverina
20233045,QLD_Lockyer_Valley_Ipswich
20231036,NSW_Mid_Coast_Mid_North_Coast
20233223,QLD_Toowoomba_Toowoomba
20231264,NSW_Lithgow_Central_West
20233249,QLD_Sunshine_Coast_Sunshine_Coast
20232256,VIC_Latrobe_(Vic.)_Latrobe___Gippsland
20231035,NSW_Coonamble_Far_West_and_Orana
20231159,NSW_Canterbury_Bankstown_Sydney___Inner_South_West
20232215,VIC_Mornington_Peninsula_Mornington_Peninsula
20232031,VIC_Benalla_Hume
20231242,NSW_Bayside_(NSW)_Sydney___Inner_South_West
20231046,NSW_Hornsby_Sydney___Baulkham_Hills_and_Hawkesbury
20231087,NSW_Campbelltown_(NSW)_Sydney___Outer_South_West
20236007,TAS_Launceston_Launceston_and_North_East
20231070,NSW_Richmond_Valley_Richmond___Tweed
20231201,NSW_Shoalhaven_Southern_Highlands_and_Shoalhaven
20233234,QLD_Lockyer_Valley_Ipswich
20233209,QLD_Burdekin_Townsville
20233094,QLD_Sunshine_Coast_Sunshine_Coast
20231200,NSW_Nambucca_Valley_Mid_North_Coast
20232257,VIC_Moyne_Warrnambool_and_South_West
20231146,NSW_Kempsey_Mid_North_Coast
20231028,NSW_Carrathool_Riverina
20233029,QLD_Gold_Coast_Gold_Coast
20233254,QLD_Bundaberg_Wide_Bay
20233241,QLD_Barcoo_Queensland___Outback
20231089,NSW_Bathurst_Central_West
20233180,QLD_Brisbane_Brisbane___West
20233193,QLD_Scenic_Rim_Logan___Beaudesert
20232225,VIC_Ballarat_Ballarat
20231027,NSW_Campbelltown_(NSW)_Sydney___Outer_South_West
20231180,NSW_Parramatta_Sydney___Parramatta
20231156,NSW_Richmond_Valley_Richmond___Tweed
20231092,NSW_Wollondilly_Sydney___Outer_South_West
20231162,NSW_Ballina_Richmond___Tweed
20236017,TAS_Circular_Head_West_and_North_West
20233117,QLD_Mareeba_Queensland___Outback
20233119,QLD_Isaac_Mackay___Isaac___Whitsunday
20233123,QLD_Southern_Downs_Darling_Downs___Maranoa
20234036,SA_Wattle_Range_South_Australia___South_East
20232153,VIC_Latrobe_(Vic.)_Latrobe___Gippsland
20233152,QLD_Whitsunday_Mackay___Isaac___Whitsunday
20232138,VIC_Brimbank_Melbourne___West
20234011,SA_Mid_Murray_South_Australia___South_East
20233105,QLD_Gladstone_Central_Queensland
20232258,VIC_Baw_Baw_Latrobe___Gippsland
20233232,QLD_Gympie_Wide_Bay
20231204,NSW_Dubbo_Far_West_and_Orana
20234071,SA_Port_Adelaide_Enfield_Adelaide___North
20231259,NSW_Eurobodalla_Capital_Region
20232210,VIC_Indigo_Hume
20233181,QLD_Burdekin_Townsville
20232087,VIC_Yarra_Ranges_Melbourne___Outer_East
20237005,NT_Palmerston_Darwin
20232131,VIC_Hobsons_Bay_Melbourne___West
20233135,QLD_Whitsunday_Mackay___Isaac___Whitsunday
20231153,NSW_Temora_Riverina
20236005,TAS_Latrobe_(Tas.)_West_and_North_West
20232068,VIC_Moira_Shepparton
20232007,VIC_Nillumbik_Melbourne___North_East
20233102,QLD_Toowoomba_Darling_Downs___Maranoa
20233005,QLD_Townsville_Townsville
20231291,NSW_Central_Coast_(NSW)_Central_Coast
20234038,SA_Tatiara_South_Australia___South_East
20232057,VIC_Wyndham_Melbourne___West
20233252,QLD_Central_Highlands_(Qld)_Central_Queensland
20233213,QLD_Douglas_Cairns
20232143,VIC_Yarra_Melbourne___Inner
20234012,SA_Playford_Adelaide___North
20231207,NSW_Bayside_(NSW)_Sydney___Inner_South_West
20233013,QLD_North_Burnett_Wide_Bay
20231221,NSW_Fairfield_Sydney___South_West
20233211,QLD_Gold_Coast_Gold_Coast
20231210,NSW_Liverpool_Plains_New_England_and_North_West
20233108,QLD_Gold_Coast_Gold_Coast
20231090,NSW_Dubbo_Far_West_and_Orana
20232127,VIC_Monash_Melbourne___South_East
20232017,VIC_Greater_Shepparton_Shepparton
20233016,QLD_Toowoomba_Toowoomba
20233004,QLD_Noosa_Sunshine_Coast
20231053,NSW_Shoalhaven_Southern_Highlands_and_Shoalhaven
20234010,SA_Karoonda_East_Murray_South_Australia___South_East
20233163,QLD_Maranoa_Darling_Downs___Maranoa
20233237,QLD_Ipswich_Ipswich
20233097,QLD_Livingstone_Central_Queensland
20231007,NSW_Clarence_Valley_Coffs_Harbour___Grafton
20231135,NSW_Byron_Richmond___Tweed
20233222,QLD_Ipswich_Ipswich
20234082,SA_Port_Augusta_South_Australia___Outback
20233095,QLD_Fraser_Coast_Wide_Bay
20231034,NSW_Lake_Macquarie_Newcastle_and_Lake_Macquarie
20232186,VIC_Unincorporated_Vic_Latrobe___Gippsland
20237001,NT_Palmerston_Darwin
20231008,NSW_Mid_Western_Central_West
20233006,QLD_Isaac_Mackay___Isaac___Whitsunday
20231040,NSW_Lake_Macquarie_Newcastle_and_Lake_Macquarie
20231075,NSW_Eurobodalla_Capital_Region
20233140,QLD_Fraser_Coast_Wide_Bay
20233185,QLD_Gold_Coast_Gold_Coast
20232034,VIC_Greater_Shepparton_Shepparton
20232133,VIC_Greater_Dandenong_Melbourne___South_East
20232173,VIC_Gannawarra_North_West
20234080,SA_Marion_Adelaide___South
20234106,SA_Onkaparinga_Adelaide___South
20233019,QLD_Scenic_Rim_Ipswich
20232232,VIC_Stonnington_Melbourne___Inner_South
20233038,QLD_Banana_Central_Queensland
20232199,VIC_Greater_Bendigo_Bendigo
20232231,VIC_Buloke_North_West
20231071,NSW_Moree_Plains_New_England_and_North_West
20231113,NSW_Blue_Mountains_Sydney___Outer_West_and_Blue_Mountains
20232157,VIC_Surf_Coast_Geelong
20234091,SA_Adelaide_Hills_Adelaide___Central_and_Hills
20233201,QLD_Toowoomba_Darling_Downs___Maranoa
20231042,NSW_Hornsby_Sydney___North_Sydney_and_Hornsby
20231225,NSW_Griffith_Riverina
20231147,NSW_Canterbury_Bankstown_Sydney___Inner_South_West
20234004,SA_Adelaide_Hills_Adelaide___Central_and_Hills
20238003,ACT_Unincorporated_ACT_Australian_Capital_Territory
20231073,NSW_Lismore_Richmond___Tweed
20234015,SA_Ceduna_South_Australia___Outback
20231280,NSW_Snowy_Monaro_Capital_Region
20231047,NSW_Central_Coast_(NSW)_Central_Coast
20231083,NSW_Parramatta_Sydney___Ryde
20232247,VIC_Baw_Baw_Latrobe___Gippsland
20232145,VIC_Moira_Shepparton
20233109,QLD_Gold_Coast_Gold_Coast
20234045,SA_Onkaparinga_Adelaide___South
20232222,VIC_Baw_Baw_Latrobe___Gippsland
20231294,NSW_Ku_ring_gai_Sydney___North_Sydney_and_Hornsby
20231039,NSW_Cabonne_Far_West_and_Orana
20231127,NSW_Northern_Beaches_Sydney___Northern_Beaches
20231184,NSW_Murrumbidgee_Riverina
20232216,VIC_Greater_Geelong_Geelong
20233087,QLD_Ipswich_Ipswich
20233022,QLD_Brisbane_Brisbane___West
20232020,VIC_Northern_Grampians_North_West
20236014,TAS_Derwent_Valley_Hobart
20232006,VIC_Strathbogie_Hume
20233142,QLD_Brisbane_Brisbane___East
20231268,NSW_Tamworth_New_England_and_North_West
20231183,NSW_Wagga_Wagga_Riverina
20231258,NSW_Gunnedah_New_England_and_North_West
20232147,VIC_Casey_Melbourne___South_East
20234016,SA_Grant_South_Australia___South_East
20233132,QLD_Lockyer_Valley_Toowoomba
20233018,QLD_Whitsunday_Mackay___Isaac___Whitsunday
20233206,QLD_Moreton_Bay_Moreton_Bay___South
20232050,VIC_Boroondara_Melbourne___Inner_East
20231100,NSW_Hornsby_Sydney___North_Sydney_and_Hornsby
20234085,SA_Mitcham_Adelaide___South
20231037,NSW_Mid_Western_Central_West
20231218,NSW_Eurobodalla_Capital_Region
20233233,QLD_Southern_Downs_Darling_Downs___Maranoa
20233238,QLD_Sunshine_Coast_Sunshine_Coast
20232218,VIC_Casey_Melbourne___South_East
20231177,NSW_Parramatta_Sydney___Ryde
20233002,QLD_Whitsunday_Mackay___Isaac___Whitsunday
20232202,VIC_East_Gippsland_Latrobe___Gippsland
20231051,NSW_Singleton_Hunter_Valley_exc_Newcastle
20231126,NSW_The_Hills_Sydney___Baulkham_Hills_and_Hawkesbury
20233160,QLD_Cassowary_Coast_Cairns
20233103,QLD_Gympie_Wide_Bay
20232187,VIC_Mitchell_Hume
20232255,VIC_Moyne_Warrnambool_and_South_West
20231009,NSW_Ryde_Sydney___Ryde
20233146,QLD_Logan_Logan___Beaudesert
20232126,VIC_Wangaratta_Hume
20231018,NSW_Shellharbour_Illawarra
20233262,QLD_Moreton_Bay_Moreton_Bay___North
20231021,NSW_Upper_Lachlan_Capital_Region
20232242,VIC_Swan_Hill_North_West
20233128,QLD_Whitsunday_Mackay___Isaac___Whitsunday
20232107,VIC_Wyndham_Melbourne___West
20234001,SA_Mount_Barker_Adelaide___Central_and_Hills
20237009,NT_Darwin_Darwin
20236019,TAS_Launceston_Launceston_and_North_East
20231300,NSW_Sutherland_Sydney___Sutherland
20232086,VIC_Golden_Plains_Geelong
20233024,QLD_Townsville_Townsville
20232002,VIC_Mitchell_Hume
20231138,NSW_Port_Stephens_Hunter_Valley_exc_Newcastle
20233125,QLD_Western_Downs_Darling_Downs___Maranoa
20232251,VIC_Frankston_Mornington_Peninsula
20233067,QLD_Scenic_Rim_Ipswich
20233190,QLD_Logan_Logan___Beaudesert
20233240,QLD_Charters_Towers_Townsville
20233030,QLD_Livingstone_Central_Queensland
20232030,VIC_Melbourne_Melbourne___Inner
20233166,QLD_Moreton_Bay_Moreton_Bay___North
20232056,VIC_Darebin_Melbourne___North_East
20233044,QLD_Brisbane_Brisbane_Inner_City
20231211,NSW_Narromine_Far_West_and_Orana
20232121,VIC_Golden_Plains_Geelong
20231187,NSW_Lake_Macquarie_Newcastle_and_Lake_Macquarie
20236031,TAS_Brighton_Hobart
20232114,VIC_Baw_Baw_Latrobe___Gippsland
20233088,QLD_Moreton_Bay_Moreton_Bay___North
20237012,NT_Central_Desert_Northern_Territory___Outback
20233150,QLD_Gympie_Wide_Bay
20231033,NSW_Sydney_Sydney___City_and_Inner_South
20231082,NSW_Ryde_Sydney___Ryde
20231167,NSW_Camden_Sydney___Outer_South_West
20233126,QLD_Moreton_Bay_Moreton_Bay___South
20231174,NSW_Goulburn_Mulwaree_Capital_Region
20231286,NSW_Moree_Plains_New_England_and_North_West
20232166,VIC_Monash_Melbourne___South_East
20231170,NSW_Willoughby_Sydney___North_Sydney_and_Hornsby
20231193,NSW_Cabonne_Central_West
20233039,QLD_Ipswich_Ipswich
20231185,NSW_Sutherland_Sydney___Outer_South_West
20233075,QLD_Toowoomba_Darling_Downs___Maranoa
20232235,VIC_Macedon_Ranges_Bendigo
20236029,TAS_Latrobe_(Tas.)_West_and_North_West
20231253,NSW_Cumberland_Sydney___Parramatta
20233089,QLD_Sunshine_Coast_Sunshine_Coast
20231157,NSW_Cessnock_Hunter_Valley_exc_Newcastle
20232108,VIC_Hume_Melbourne___North_West
20231194,NSW_Weddin_Central_West
20233090,QLD_Ipswich_Ipswich
20233104,QLD_Logan_Logan___Beaudesert
20236034,TAS_Brighton_Hobart
20231118,NSW_Kempsey_Mid_North_Coast
20234107,SA_Mitcham_Adelaide___South
20232158,VIC_Wyndham_Melbourne___West
20233079,QLD_Gold_Coast_Gold_Coast
20232079,VIC_Wyndham_Melbourne___West
20231219,NSW_Forbes_Central_West
20231140,NSW_Wingecarribee_Southern_Highlands_and_Shoalhaven
20231080,NSW_Clarence_Valley_Coffs_Harbour___Grafton
20231116,NSW_Georges_River_Sydney___Inner_South_West
20234013,SA_Mitcham_Adelaide___South
20233007,QLD_Toowoomba_Toowoomba
20232038,VIC_Strathbogie_Hume
20231079,NSW_Eurobodalla_Capital_Region
20231151,NSW_Shoalhaven_Southern_Highlands_and_Shoalhaven
20232035,VIC_Casey_Melbourne___South_East
20231243,NSW_Lismore_Richmond___Tweed
20233065,QLD_Sunshine_Coast_Sunshine_Coast
20233203,QLD_Toowoomba_Toowoomba
20233148,QLD_Mackay_Mackay___Isaac___Whitsunday
20234089,SA_Murray_Bridge_South_Australia___South_East
20233172,QLD_Sunshine_Coast_Sunshine_Coast
20231260,NSW_Nambucca_Valley_Mid_North_Coast
20233256,QLD_Logan_Logan___Beaudesert
20234102,SA_Unincorporated_SA_South_Australia___Outback
20231236,NSW_Mid_Western_Central_West
20233186,QLD_Gympie_Wide_Bay
20231228,NSW_Coonamble_Far_West_and_Orana
20232209,VIC_Mornington_Peninsula_Mornington_Peninsula
20234044,SA_Coorong_South_Australia___South_East
20233072,QLD_Gladstone_Central_Queensland
20231122,NSW_Wagga_Wagga_Riverina
20233179,QLD_Goondiwindi_Darling_Downs___Maranoa
20233192,QLD_Cairns_Cairns
20232052,VIC_Yarra_Ranges_Melbourne___Outer_East
20234078,SA_Adelaide_Adelaide___Central_and_Hills
20232260,VIC_Wellington_Latrobe___Gippsland
20233112,QLD_Isaac_Mackay___Isaac___Whitsunday
20233083,QLD_Toowoomba_Darling_Downs___Maranoa
20233197,QLD_Scenic_Rim_Ipswich
20232080,VIC_Yarra_Ranges_Melbourne___Outer_East
20231084,NSW_Albury_Murray
20233199,QLD_Cassowary_Coast_Cairns
20234022,SA_Wudinna_South_Australia___Outback
20233113,QLD_Murweh_Queensland___Outback
20231273,NSW_Kempsey_Mid_North_Coast
20236032,TAS_Clarence_Hobart
20233137,QLD_Fraser_Coast_Wide_Bay
20232085,VIC_Whittlesea_Melbourne___North_East
20231266,NSW_Port_Stephens_Hunter_Valley_exc_Newcastle
20233151,QLD_Moreton_Bay_Moreton_Bay___North
20233116,QLD_Scenic_Rim_Logan___Beaudesert
20231295,NSW_Ryde_Sydney___Ryde
20233127,QLD_Gold_Coast_Gold_Coast
20231024,NSW_Eurobodalla_Capital_Region
20231279,NSW_Lismore_Richmond___Tweed
20233011,QLD_Logan_Logan___Beaudesert
20234086,SA_Renmark_Paringa_South_Australia___South_East
20234058,SA_Loxton_Waikerie_South_Australia___South_East
20231061,NSW_Federation_Murray
20231016,NSW_Kempsey_Mid_North_Coast
20236010,TAS_Central_Coast_(Tas.)_West_and_North_West
20233130,QLD_Somerset_Ipswich
20236024,TAS_Clarence_Hobart
20234055,SA_Playford_Adelaide___North
20233173,QLD_Fraser_Coast_Wide_Bay
20233071,QLD_Bundaberg_Wide_Bay
20231241,NSW_Orange_Central_West
20233054,QLD_Brisbane_Brisbane_Inner_City
20231048,NSW_Berrigan_Murray
20232180,VIC_Casey_Melbourne___South_East
20231284,NSW_Port_Macquarie_Hastings_Mid_North_Coast
20231222,NSW_Port_Macquarie_Hastings_Mid_North_Coast
20233235,QLD_Brisbane_Brisbane___West
20233243,QLD_Bundaberg_Wide_Bay
20232102,VIC_Darebin_Melbourne___North_East
20233062,QLD_Bundaberg_Wide_Bay
20233242,QLD_Brisbane_Brisbane___North
20234051,SA_Norwood_Payneham_and_St_Peters_Adelaide___Central_and_Hills
20233034,QLD_Toowoomba_Toowoomba
20231247,NSW_Shoalhaven_Southern_Highlands_and_Shoalhaven
20231072,NSW_Shoalhaven_Southern_Highlands_and_Shoalhaven
20231125,NSW_Sydney_Sydney___City_and_Inner_South
20231032,NSW_Yass_Valley_Capital_Region
20236008,TAS_Sorell_Hobart
20231293,NSW_Clarence_Valley_Coffs_Harbour___Grafton
20231065,NSW_Lithgow_Central_West
20234002,SA_Salisbury_Adelaide___North
20231063,NSW_Sydney_Sydney___City_and_Inner_South
20233226,QLD_Ipswich_Ipswich
20234088,SA_West_Torrens_Adelaide___West
20233106,QLD_Ipswich_Ipswich
20231191,NSW_Goulburn_Mulwaree_Capital_Region
20233215,QLD_Townsville_Townsville
20231137,NSW_Snowy_Monaro_Capital_Region
20232208,VIC_Moonee_Valley_Melbourne___Inner
20231176,NSW_Queanbeyan_Palerang_Capital_Region
20231217,NSW_Tamworth_New_England_and_North_West
20232207,VIC_Cardinia_Melbourne___South_East
20231298,NSW_Yass_Valley_Capital_Region
20232043,VIC_Yarra_Ranges_Melbourne___Outer_East
20232238,VIC_Wyndham_Melbourne___West
20233026,QLD_Townsville_Townsville
20237007,NT_MacDonnell_Northern_Territory___Outback
20231142,NSW_Cumberland_Sydney___Parramatta
20231290,NSW_Tweed_Richmond___Tweed
20231154,NSW_Cumberland_Sydney___Parramatta
20231002,NSW_Wagga_Wagga_Riverina
20231015,NSW_Cabonne_Central_West
20233033,QLD_Cairns_Cairns
20234101,SA_Onkaparinga_Adelaide___South
20233046,QLD_Brisbane_Brisbane___South
20236018,TAS_George_Town_Launceston_and_North_East
20231004,NSW_Wollongong_Illawarra
20231066,NSW_Wollondilly_Sydney___Outer_South_West
20232129,VIC_Wangaratta_Hume
20232228,VIC_Banyule_Melbourne___North_East
20233107,QLD_Western_Downs_Darling_Downs___Maranoa
20233141,QLD_Fraser_Coast_Wide_Bay
20234070,SA_Salisbury_Adelaide___North
20231124,NSW_Canterbury_Bankstown_Sydney___Inner_South_West
20233009,QLD_Gold_Coast_Gold_Coast
20233091,QLD_Sunshine_Coast_Sunshine_Coast
20231081,NSW_Richmond_Valley_Richmond___Tweed
20231131,NSW_Snowy_Monaro_Capital_Region
20233086,QLD_Bundaberg_Wide_Bay
20232032,VIC_Moira_Shepparton
20231203,NSW_Hawkesbury_Sydney___Baulkham_Hills_and_Hawkesbury
20231148,NSW_Canterbury_Bankstown_Sydney___Inner_South_West
20233248,QLD_Logan_Logan___Beaudesert
20231050,NSW_Central_Coast_(NSW)_Central_Coast
20232159,VIC_Frankston_Mornington_Peninsula
20232029,VIC_Greater_Bendigo_Bendigo
20233230,QLD_Brisbane_Brisbane___South
20234104,SA_Marion_Adelaide___South
20231192,NSW_Canterbury_Bankstown_Sydney___Inner_South_West
20234098,SA_Salisbury_Adelaide___North
20231132,NSW_Leeton_Riverina
20233042,QLD_Logan_Logan___Beaudesert
20231224,NSW_Central_Coast_(NSW)_Central_Coast
20231003,NSW_Balranald_Murray
20233064,QLD_Whitsunday_Mackay___Isaac___Whitsunday
20231254,NSW_Port_Macquarie_Hastings_Mid_North_Coast
20233060,QLD_Moreton_Bay_Moreton_Bay___North
20233061,QLD_Scenic_Rim_Logan___Beaudesert
20233115,QLD_Logan_Logan___Beaudesert
20233260,QLD_Toowoomba_Darling_Downs___Maranoa
20233227,QLD_Tablelands_Cairns
20231230,NSW_Byron_Richmond___Tweed
20236020,TAS_Dorset_Launceston_and_North_East
20234019,SA_Adelaide_Adelaide___Central_and_Hills
20234096,SA_Charles_Sturt_Adelaide___West
20231232,NSW_Parramatta_Sydney___Parramatta
20234064,SA_Unincorporated_SA_South_Australia___Outback
20232117,VIC_Campaspe_Shepparton
20231054,NSW_Sydney_Sydney___City_and_Inner_South
20233049,QLD_Scenic_Rim_Gold_Coast
20234093,SA_Barossa_Barossa___Yorke___Mid_North
20231287,NSW_Randwick_Sydney___Eastern_Suburbs
20231299,NSW_Maitland_Hunter_Valley_exc_Newcastle
20233244,QLD_Gold_Coast_Gold_Coast
20231179,NSW_Kyogle_Richmond___Tweed
20231267,NSW_Newcastle_Newcastle_and_Lake_Macquarie
20231265,NSW_Central_Coast_(NSW)_Central_Coast
20233084,QLD_Moreton_Bay_Moreton_Bay___South
20231269,NSW_Campbelltown_(NSW)_Sydney___Outer_South_West
20233025,QLD_Brisbane_Ipswich
20234037,SA_Renmark_Paringa_South_Australia___South_East
20234030,SA_Salisbury_Adelaide___North
20231144,NSW_Parramatta_Sydney___Ryde
20233207,QLD_Logan_Logan___Beaudesert
20234060,SA_Onkaparinga_Adelaide___South
20233099,QLD_Cairns_Cairns
20232014,VIC_Hume_Melbourne___North_West
20231216,NSW_Tamworth_New_England_and_North_West
20234069,SA_Adelaide_Adelaide___Central_and_Hills
20231172,NSW_Inverell_New_England_and_North_West
20233177,QLD_Western_Downs_Darling_Downs___Maranoa
20232064,VIC_Moira_Shepparton
20231120,NSW_Coffs_Harbour_Coffs_Harbour___Grafton
20231030,NSW_Port_Macquarie_Hastings_Mid_North_Coast
20233257,QLD_Moreton_Bay_Moreton_Bay___South
20233057,QLD_Somerset_Moreton_Bay___North
20233178,QLD_Logan_Logan___Beaudesert
20231233,NSW_Clarence_Valley_Coffs_Harbour___Grafton
20234008,SA_Port_Adelaide_Enfield_Adelaide___North
20232175,VIC_Whittlesea_Melbourne___North_East
20232197,VIC_Wangaratta_Hume
20231186,NSW_Tamworth_New_England_and_North_West
20232212,VIC_Greater_Shepparton_Shepparton
20231235,NSW_Murray_River_Murray
20233219,QLD_Cairns_Cairns
20232151,VIC_Northern_Grampians_North_West
20233010,QLD_Southern_Downs_Darling_Downs___Maranoa
20231058,NSW_Eurobodalla_Capital_Region
20236015,TAS_Kingborough_South_East
20232070,VIC_Wyndham_Melbourne___West
20234054,SA_Alexandrina_South_Australia___South_East
20237002,NT_Victoria_Daly_Northern_Territory___Outback
20232206,VIC_Greater_Geelong_Geelong
20234090,SA_Playford_Adelaide___North
20231049,NSW_Coffs_Harbour_Coffs_Harbour___Grafton
20232220,VIC_Melton_Melbourne___West
20231134,NSW_Shellharbour_Illawarra
20234041,SA_Barunga_West_Barossa___Yorke___Mid_North
20233217,QLD_Sunshine_Coast_Sunshine_Coast
20231239,NSW_Blacktown_Sydney___Blacktown
20231202,NSW_Shoalhaven_Southern_Highlands_and_Shoalhaven
20234009,SA_Wattle_Range_South_Australia___South_East
20233194,QLD_Gympie_Wide_Bay
20233187,QLD_Western_Downs_Darling_Downs___Maranoa
20231105,NSW_Cessnock_Hunter_Valley_exc_Newcastle
20232134,VIC_Baw_Baw_Latrobe___Gippsland
20231077,NSW_Hornsby_Sydney___Ryde
20231031,NSW_Goulburn_Mulwaree_Capital_Region
20234065,SA_Onkaparinga_Adelaide___South
20232091,VIC_Monash_Melbourne___South_East
20236023,TAS_Launceston_Launceston_and_North_East
20234024,SA_Unincorporated_SA_South_Australia___Outback
20232010,VIC_Merri_bek_Melbourne___Inner
20233077,QLD_Gold_Coast_Gold_Coast
20231094,NSW_Sydney_Sydney___City_and_Inner_South
20231055,NSW_Maitland_Hunter_Valley_exc_Newcastle
20231270,NSW_Lake_Macquarie_Newcastle_and_Lake_Macquarie
20231246,NSW_Dubbo_Far_West_and_Orana
20231275,NSW_Hilltops_Capital_Region
20237020,NT_Darwin_Darwin
20234100,SA_Alexandrina_South_Australia___South_East
20234073,SA_Copper_Coast_Barossa___Yorke___Mid_North
20233220,QLD_Somerset_Ipswich
20236002,TAS_Burnie_West_and_North_West
20231110,NSW_Lockhart_Riverina
20233028,QLD_Brisbane_Brisbane___North
20234074,SA_Wattle_Range_South_Australia___South_East
20233168,QLD_Cloncurry_Queensland___Outback
20234047,SA_Naracoorte_Lucindale_South_Australia___South_East
20233171,QLD_Toowoomba_Toowoomba
20233055,QLD_Sunshine_Coast_Sunshine_Coast
20232109,VIC_Frankston_Mornington_Peninsula
20234049,SA_Charles_Sturt_Adelaide___West
20231114,NSW_Narrabri_New_England_and_North_West
20231093,NSW_Tweed_Richmond___Tweed
20234050,SA_Southern_Mallee_South_Australia___South_East
20231130,NSW_Upper_Lachlan_Capital_Region
20233261,QLD_Somerset_Ipswich
20233218,QLD_Ipswich_Ipswich
20231257,NSW_Goulburn_Mulwaree_Capital_Region
20233159,QLD_Moreton_Bay_Moreton_Bay___South
20231112,NSW_Greater_Hume_Murray
20233096,QLD_Tablelands_Cairns
20231121,NSW_Forbes_Central_West
20232011,VIC_Yarra_Ranges_Melbourne___Outer_East
20231237,NSW_Gwydir_New_England_and_North_West
20231096,NSW_Wollondilly_Sydney___Outer_South_West
20233202,QLD_Scenic_Rim_Ipswich
20231017,NSW_Moree_Plains_New_England_and_North_West
20232229,VIC_Boroondara_Melbourne___Inner_East
20233216,QLD_Fraser_Coast_Wide_Bay
20231169,NSW_Glen_Innes_Severn_New_England_and_North_West
20231181,NSW_Dubbo_Far_West_and_Orana
20231215,NSW_Hornsby_Sydney___Baulkham_Hills_and_Hawkesbury
20231199,NSW_Narrabri_New_England_and_North_West
20236030,TAS_Kentish_West_and_North_West
20234092,SA_Goyder_Barossa___Yorke___Mid_North
20231212,NSW_Randwick_Sydney___Eastern_Suburbs
20234040,SA_Marion_Adelaide___South
20231208,NSW_Cobar_Far_West_and_Orana
20231069,NSW_Mid_Coast_Mid_North_Coast
20232149,VIC_Brimbank_Melbourne___North_West
20233082,QLD_Brisbane_Ipswich
20232140,VIC_Maroondah_Melbourne___Outer_East
20232167,VIC_Melbourne_Melbourne___Inner
20232075,VIC_Hobsons_Bay_Melbourne___West
20234028,SA_Adelaide_Plains_Adelaide___North
20231276,NSW_Bellingen_Coffs_Harbour___Grafton
20234072,SA_Flinders_Ranges_South_Australia___Outback
20234075,SA_Adelaide_Plains_Adelaide___North
20232053,VIC_Banyule_Melbourne___North_East
20233037,QLD_Fraser_Coast_Wide_Bay
20233048,QLD_Goondiwindi_Darling_Downs___Maranoa
20234014,SA_Light_Barossa___Yorke___Mid_North
20232055,VIC_Bass_Coast_Latrobe___Gippsland
20232148,VIC_Moira_Shepparton
20232060,VIC_Yarriambiack_North_West
20232162,VIC_Moonee_Valley_Melbourne___Inner
20232100,VIC_Murrindindi_Hume
20232233,VIC_Greater_Shepparton_Shepparton
20236033,TAS_Meander_Valley_Launceston_and_North_East
20232105,VIC_Moonee_Valley_Melbourne___Inner
20232013,VIC_West_Wimmera_North_West
20233225,QLD_Gympie_Wide_Bay
20232221,VIC_South_Gippsland_Latrobe___Gippsland
