crashID,crashType,articulatedTruckInvolvement,busInvolvement,heavyRigidTruckInvolvement,vehicleID
20242195,Single,No,No,No,V832
20242010,Single,No,No,No,V833
20242205,Single,No,No,No,V834
20244002,Single,No,No,No,V835
20242041,Single,No,No,No,V836
20242084,Single,No,No,No,V837
20243230,Single,Yes,No,No,V838
20241114,Single,No,No,No,V839
20243068,Single,No,No,No,V840
20243099,Single,No,No,No,V841
20242145,Single,No,No,No,V842
20243062,Single,No,No,Yes,V843
20244048,Single,No,No,No,V844
20241112,Single,No,No,No,V845
20243047,Single,No,No,No,V846
20242198,Single,No,No,No,V847
20243202,Multiple,No,No,No,V848
20243202,Multiple,No,No,No,V849
20244029,Single,No,No,No,V850
20241185,Multiple,No,No,No,V851
20241185,Multiple,No,No,No,V852
20241185,Multiple,No,No,No,V853
20241185,Multiple,No,No,No,V854
20242153,Single,No,No,No,V855
20243257,Single,No,No,No,V856
20243149,Single,No,No,No,V857
20242202,Single,No,No,No,V858
20243245,Single,No,No,No,V859
20244004,Single,No,No,No,V860
20241123,Single,No,No,No,V861
20242222,Single,No,No,No,V862
20242248,Single,No,No,No,V863
20241213,Multiple,No,No,No,V864
20241213,Multiple,No,No,No,V865
20241213,Multiple,No,No,No,V866
20242220,Single,No,No,No,V867
20242047,Single,No,No,No,V868
20243270,Single,No,No,No,V869
20241121,Single,Yes,No,No,V870
20243016,Single,Yes,No,No,V871
20241038,Single,No,No,No,V872
20243200,Single,No,No,No,V873
20243039,Single,No,No,No,V874
20242246,Single,No,No,No,V875
20242063,Single,No,No,No,V876
20243180,Single,No,No,No,V877
20241297,Single,No,No,No,V878
20243059,Single,No,No,No,V879
20242242,Single,No,No,No,V880
20242091,Single,No,No,No,V881
20243077,Single,No,No,No,V882
20244038,Single,No,No,No,V883
20243136,Single,No,No,No,V884
20243211,Single,No,No,No,V885
20241270,Single,No,No,No,V886
20241225,Single,Yes,No,No,V887
20241084,Single,Yes,No,No,V888
20243050,Single,No,No,No,V889
20243216,Single,No,No,No,V890
20242190,Single,No,No,Yes,V891
20243115,Single,No,No,No,V892
20242116,Single,No,No,No,V893
20241129,Single,Yes,No,Yes,V894
20244076,Single,No,No,No,V895
20243141,Single,No,No,No,V896
20241095,Single,No,No,No,V897
20242082,Single,No,No,No,V898
20241090,Single,No,No,No,V899
20241113,Single,No,No,No,V900
20243258,Single,No,No,No,V901
20244053,Single,No,No,No,V902
20241064,Single,Yes,No,No,V903
20243175,Single,No,No,No,V904
20243183,Single,No,No,No,V905
20241049,Single,No,No,No,V906
20241242,Single,No,No,Yes,V907
20241144,Single,No,No,No,V908
20243262,Single,No,No,No,V909
20241001,Single,Yes,No,No,V910
20242231,Single,No,No,No,V911
20241018,Single,No,No,No,V912
20241105,Single,No,No,No,V913
20241282,Single,No,No,No,V914
20243204,Single,No,No,No,V915
20243224,Single,No,No,No,V916
20243179,Single,No,No,No,V917
20241192,Single,No,No,No,V918
20241026,Single,No,No,No,V919
20241067,Single,No,No,No,V920
20242001,Single,No,No,No,V921
20243013,Single,No,No,No,V922
20241191,Multiple,Yes,No,No,V923
20241191,Multiple,Yes,No,No,V924
20242031,Single,No,No,No,V925
20241117,Multiple,No,No,No,V926
20241117,Multiple,No,No,No,V927
20246020,Single,No,No,No,V928
20241012,Single,No,No,No,V929
20242263,Single,No,No,No,V930
20242038,Single,No,No,No,V931
20246005,Single,No,No,No,V932
20244030,Single,No,No,No,V933
20242061,Single,No,No,No,V934
20244036,Single,No,No,No,V935
20242134,Single,No,No,No,V936
20243060,Single,No,No,No,V937
20242002,Multiple,No,No,No,V938
20242002,Multiple,No,No,No,V939
20243057,Single,No,No,No,V940
20243166,Single,No,No,No,V941
20242203,Single,No,No,No,V942
20243196,Single,No,No,No,V943
20241214,Single,No,No,Yes,V944
20242083,Single,No,No,No,V945
20241272,Single,No,No,Yes,V946
20241104,Single,No,No,No,V947
20243182,Single,No,No,No,V948
20242180,Single,No,No,Yes,V949
20242126,Single,No,No,No,V950
20241023,Multiple,No,No,No,V951
20241023,Multiple,No,No,No,V952
20243065,Single,No,No,No,V953
20243083,Single,No,No,No,V954
20244070,Single,No,No,No,V955
20243048,Single,No,No,No,V956
20241280,Single,Yes,No,No,V957
20242118,Multiple,No,No,No,V958
20242118,Multiple,No,No,No,V959
20241193,Single,Yes,No,No,V960
20242150,Single,No,No,No,V961
20241239,Single,No,No,No,V962
20242111,Single,No,No,No,V963
20243255,Single,No,No,No,V964
20241033,Single,No,No,No,V965
20241288,Single,No,No,No,V966
20243012,Single,No,No,No,V967
20241164,Single,No,No,No,V968
20243250,Single,No,No,No,V969
20242076,Single,No,No,No,V970
20241099,Single,No,No,No,V971
20243052,Single,No,No,No,V972
20241015,Single,No,No,No,V973
20243219,Single,Yes,No,No,V974
20241184,Single,No,No,No,V975
20241284,Single,No,No,No,V976
20242218,Single,No,No,No,V977
20241008,Single,No,No,No,V978
20244075,Single,No,No,No,V979
20242147,Single,No,No,No,V980
20248010,Single,No,No,No,V981
20234108,Single,No,No,No,V982
20234099,Single,No,No,No,V983
20233145,Single,Yes,No,No,V984
20236026,Single,No,No,No,V985
20233259,Single,No,No,No,V986
20236028,Single,No,No,No,V987
20231088,Multiple,No,No,No,V988
20231088,Multiple,No,No,No,V989
20231088,Multiple,No,No,No,V990
20231189,Single,Yes,No,No,V991
20232156,Single,No,No,No,V992
20233100,Single,No,No,No,V993
20231103,Single,No,No,No,V994
20232192,Multiple,Yes,No,No,V995
20232192,Multiple,Yes,No,No,V996
20233056,Single,No,No,No,V997
20231091,Single,Yes,No,No,V998
20232211,Single,No,No,No,V999
20231104,Single,No,No,No,V1000
20231155,Single,No,No,No,V1001
20232098,Single,Yes,No,No,V1002
20232128,Single,Yes,No,No,V1003
20233085,Single,No,No,No,V1004
20234027,Single,No,No,No,V1005
20232061,Single,Yes,No,No,V1006
20234033,Single,No,No,No,V1007
20232044,Single,No,No,No,V1008
20232250,Single,No,No,No,V1009
20233231,Single,No,No,No,V1010
20231020,Single,No,No,No,V1011
20231115,Single,No,No,No,V1012
20231038,Multiple,No,No,No,V1013
20231038,Multiple,No,No,No,V1014
20231108,Single,No,No,No,V1015
20231281,Single,No,No,No,V1016
20233078,Single,No,No,No,V1017
20231261,Single,No,No,No,V1018
20233258,Multiple,No,No,No,V1019
20233258,Multiple,No,No,No,V1020
20236009,Single,No,No,No,V1021
20232237,Single,No,No,No,V1022
20232188,Single,No,No,No,V1023
20233165,Single,No,No,No,V1024
20231098,Single,No,No,No,V1025
20234029,Single,No,No,No,V1026
20231102,Multiple,No,No,No,V1027
20231102,Multiple,No,No,No,V1028
20231198,Single,No,No,No,V1029
20231129,Single,No,No,No,V1030
20231231,Single,No,No,No,V1031
20233120,Single,No,No,No,V1032
20232196,Single,No,No,No,V1033
20234053,Multiple,No,No,No,V1034
20234053,Multiple,No,No,No,V1035
20232240,Single,No,No,No,V1036
20231095,Single,No,No,No,V1037
20232119,Single,No,No,No,V1038
20232243,Single,No,No,No,V1039
20234042,Single,No,No,No,V1040
20232067,Single,No,No,No,V1041
20234079,Single,No,No,No,V1042
20231023,Single,No,No,No,V1043
20233221,Single,No,No,No,V1044
20233081,Single,No,No,No,V1045
20231076,Single,No,No,No,V1046
20232045,Single,No,No,No,V1047
20236006,Single,No,No,No,V1048
20234061,Single,No,No,No,V1049
20232201,Single,No,No,No,V1050
20236025,Single,No,No,No,V1051
20233189,Single,No,No,No,V1052
20233111,Single,No,No,No,V1053
20232097,Single,No,No,No,V1054
20233036,Single,No,No,No,V1055
20231250,Single,No,No,No,V1056
20233228,Single,No,No,No,V1057
20234084,Single,No,No,No,V1058
20232009,Single,No,No,No,V1059
20231145,Single,No,No,No,V1060
20231056,Single,No,No,Yes,V1061
20232115,Single,No,No,Yes,V1062
20233012,Single,No,No,No,V1063
20232018,Single,No,No,No,V1064
20233200,Single,No,No,No,V1065
20233110,Single,No,No,No,V1066
20233154,Single,No,No,No,V1067
20231223,Multiple,No,No,No,V1068
20231223,Multiple,No,No,No,V1069
20231223,Multiple,No,No,No,V1070
20234067,Single,No,No,No,V1071
20231182,Single,No,No,No,V1072
20238004,Single,No,No,No,V1073
20231173,Single,No,No,No,V1074
20233155,Single,No,No,No,V1075
20233161,Single,No,No,No,V1076
20234020,Single,No,No,No,V1077
20231052,Single,No,No,No,V1078
20231296,Single,No,No,No,V1079
20231143,Single,No,No,No,V1080
20234021,Single,No,No,No,V1081
20231302,Single,No,No,No,V1082
20231285,Single,No,No,Yes,V1083
20231178,Single,No,No,No,V1084
20234031,Single,No,No,No,V1085
20237013,Single,No,No,No,V1086
20233136,Single,No,No,No,V1087
20233051,Single,No,No,No,V1088
20231229,Multiple,No,No,No,V1089
20231229,Multiple,No,No,No,V1090
20233176,Single,No,No,Yes,V1091
20234068,Single,No,No,No,V1092
20231044,Single,No,Yes,No,V1093
20231190,Single,No,No,No,V1094
20236012,Single,No,No,No,V1095
20233205,Single,No,No,No,V1096
20233074,Single,No,No,No,V1097
20233050,Single,No,No,No,V1098
20231045,Multiple,No,No,No,V1099
20231045,Multiple,No,No,No,V1100
20231205,Single,No,No,No,V1101
20234025,Multiple,No,No,No,V1102
20234025,Multiple,No,No,No,V1103
20231119,Single,No,No,No,V1104
20231272,Single,No,No,No,V1105
20233139,Single,No,No,No,V1106
20233043,Single,No,No,No,V1107
20231256,Single,No,No,No,V1108
20234018,Single,No,No,No,V1109
20231278,Single,No,No,No,V1110
20233008,Single,No,No,No,V1111
20234063,Single,No,No,No,V1112
20233069,Single,No,No,No,V1113
20234017,Single,No,No,No,V1114
20231029,Single,No,No,No,V1115
20231111,Single,Yes,No,No,V1116
20234034,Single,No,No,No,V1117
20231160,Single,No,No,No,V1118
20233224,Single,No,No,No,V1119
20231139,Single,No,No,No,V1120
20231303,Single,No,No,Yes,V1121
20231283,Single,Yes,No,No,V1122
20231141,Single,No,No,No,V1123
20231206,Single,Yes,No,No,V1124
20233017,Single,No,No,No,V1125
20231175,Single,No,No,No,V1126
20233073,Single,No,Yes,No,V1127
20233114,Single,No,No,No,V1128
20231064,Single,No,No,No,V1129
20233032,Single,No,No,No,V1130
20233063,Single,No,No,No,V1131
20231271,Single,No,No,No,V1132
20234094,Single,No,No,No,V1133
20231152,Single,No,No,Yes,V1134
20231068,Single,Yes,No,No,V1135
20233020,Single,No,No,No,V1136
20233134,Single,No,No,No,V1137
20233198,Multiple,No,No,No,V1138
20233198,Multiple,No,No,No,V1139
20231252,Single,No,No,No,V1140
20231227,Single,No,No,No,V1141
20231292,Single,No,No,Yes,V1142
20232065,Single,No,No,No,V1143
20232171,Single,No,No,No,V1144
20232063,Single,No,No,No,V1145
20232074,Single,Yes,No,No,V1146
20231288,Single,No,No,No,V1147
20232170,Single,No,No,No,V1148
20231133,Single,No,No,No,V1149
20231249,Single,No,No,No,V1150
20231171,Single,No,No,No,V1151
20233196,Single,No,No,No,V1152
20233245,Single,No,No,No,V1153
20231025,Single,No,No,No,V1154
20231244,Single,No,No,No,V1155
20232118,Single,No,No,No,V1156
20231128,Single,No,No,No,V1157
20232048,Single,No,No,No,V1158
20236004,Single,No,No,No,V1159
20232204,Single,No,No,No,V1160
20231251,Single,No,No,No,V1161
20231263,Single,No,No,No,V1162
20231078,Single,No,No,No,V1163
20233251,Single,No,No,No,V1164
20234077,Single,No,No,No,V1165
20236003,Single,No,No,No,V1166
20233246,Single,No,No,No,V1167
20232248,Single,No,No,No,V1168
20237008,Single,No,No,No,V1169
20232026,Single,No,No,No,V1170
20233170,Single,No,No,No,V1171
20233210,Multiple,No,No,No,V1172
20233076,Single,No,No,No,V1173
20233210,Multiple,No,No,No,V1174
20233131,Single,No,No,No,V1175
20233133,Single,No,No,No,V1176
20232124,Single,No,No,No,V1177
20232136,Single,No,No,No,V1178
20233183,Single,No,No,No,V1179
20232022,Single,No,No,No,V1180
20231168,Single,No,No,No,V1181
20232217,Single,No,No,No,V1182
20236016,Single,No,No,No,V1183
20231220,Single,No,No,No,V1184
20233195,Single,No,Yes,No,V1185
20231301,Single,No,No,No,V1186
20233167,Single,No,No,No,V1187
20233021,Single,No,No,No,V1188
20231106,Single,No,No,No,V1189
20231149,Single,No,No,Yes,V1190
20231226,Single,No,No,No,V1191
20236022,Single,No,No,No,V1192
20232084,Single,No,No,No,V1193
20232172,Single,No,No,No,V1194
20237023,Multiple,No,No,No,V1195
20237023,Multiple,No,No,No,V1196
20232154,Single,No,No,No,V1197
20234026,Single,No,No,No,V1198
20232103,Single,No,No,No,V1199
20232163,Single,No,No,No,V1200
20231163,Single,No,No,No,V1201
20231262,Multiple,No,No,No,V1202
20231262,Multiple,No,No,No,V1203
20231059,Single,No,No,No,V1204
20236011,Single,No,No,No,V1205
20234095,Multiple,No,No,No,V1206
20234095,Multiple,No,No,No,V1207
20234095,Multiple,No,No,No,V1208
20232205,Single,No,No,No,V1209
20234059,Single,No,No,No,V1210
20234066,Single,No,No,No,V1211
20232223,Single,No,No,No,V1212
20231010,Single,No,No,No,V1213
20231274,Single,No,No,Yes,V1214
20231188,Single,No,No,Yes,V1215
20231062,Single,No,No,No,V1216
20233191,Single,No,No,No,V1217
20234087,Single,No,No,No,V1218
20232150,Single,No,No,No,V1219
20233144,Single,No,No,No,V1220
20233208,Single,No,No,No,V1221
20233212,Single,No,No,No,V1222
20234032,Single,No,No,No,V1223
20232125,Single,No,No,No,V1224
20231234,Single,No,No,Yes,V1225
20233121,Single,No,No,No,V1226
20232081,Single,No,No,No,V1227
20233098,Single,No,No,No,V1228
20233070,Single,No,No,Yes,V1229
20233040,Single,No,No,No,V1230
20236027,Single,No,No,No,V1231
20232239,Single,No,No,No,V1232
20231245,Single,No,Yes,No,V1233
20231097,Single,No,No,No,V1234
20232152,Single,No,No,No,V1235
20231022,Multiple,No,No,No,V1236
20231022,Multiple,No,No,No,V1237
20231117,Multiple,No,No,No,V1238
20231117,Multiple,No,No,No,V1239
20231164,Single,No,No,No,V1240
20231019,Single,No,No,No,V1241
20233175,Single,No,No,No,V1242
20233015,Single,No,No,No,V1243
20231043,Single,No,No,No,V1244
20234057,Single,No,No,No,V1245
20234105,Single,No,No,No,V1246
20233214,Single,No,No,No,V1247
20234035,Single,No,No,No,V1248
20231067,Single,Yes,No,No,V1249
20231085,Single,No,No,No,V1250
20231026,Single,No,No,No,V1251
20233263,Single,No,No,No,V1252
20237021,Single,No,No,No,V1253
20231214,Single,No,No,No,V1254
20232181,Single,No,No,No,V1255
20231086,Single,No,No,No,V1256
20232076,Single,No,No,No,V1257
20233053,Single,No,No,No,V1258
20233250,Single,No,No,No,V1259
20233118,Single,No,No,No,V1260
20231011,Single,No,No,Yes,V1261
20232135,Single,No,No,No,V1262
20233035,Single,No,No,No,V1263
20237006,Multiple,No,No,No,V1264
20237006,Multiple,No,No,No,V1265
20233058,Single,No,No,No,V1266
20233264,Single,No,No,No,V1267
20232005,Single,No,No,No,V1268
20234005,Single,No,No,No,V1269
20231012,Single,No,No,No,V1270
20231158,Single,No,No,No,V1271
20231248,Single,No,No,No,V1272
20234006,Single,No,No,No,V1273
20233204,Single,No,No,No,V1274
20233027,Single,No,No,No,V1275
20232146,Single,No,No,No,V1276
20233162,Single,No,No,No,V1277
20232182,Single,No,No,No,V1278
20232042,Single,No,No,No,V1279
20231165,Single,No,No,No,V1280
20233143,Single,Yes,No,No,V1281
20231297,Single,No,No,No,V1282
20232023,Single,No,No,No,V1283
20233153,Single,No,No,No,V1284
20232094,Single,No,No,No,V1285
20231074,Single,No,No,No,V1286
20233059,Single,No,No,No,V1287
20233014,Single,Yes,No,No,V1288
20232051,Multiple,No,No,No,V1289
20232051,Multiple,No,No,No,V1290
20231195,Single,No,No,No,V1291
20231005,Single,No,No,No,V1292
20232252,Single,No,No,No,V1293
20234109,Single,Yes,No,No,V1294
20231136,Single,No,No,No,V1295
20234052,Single,No,No,No,V1296
20234056,Single,No,No,No,V1297
20232033,Single,No,No,No,V1298
20232116,Single,No,No,No,V1299
20232189,Single,No,No,No,V1300
20233169,Multiple,No,No,No,V1301
20233169,Multiple,No,No,No,V1302
20232245,Single,No,No,No,V1303
20231255,Single,No,No,Yes,V1304
20231057,Single,No,No,No,V1305
20233229,Single,No,No,Yes,V1306
20231238,Single,No,No,No,V1307
20234062,Single,No,No,No,V1308
20234048,Single,No,No,No,V1309
20232214,Single,No,No,No,V1310
20231150,Multiple,No,No,No,V1311
20231150,Multiple,No,No,No,V1312
20233093,Single,No,No,No,V1313
20231109,Single,No,No,No,V1314
20233247,Single,Yes,No,No,V1315
20232224,Single,No,No,No,V1316
20232069,Single,No,No,No,V1317
20232004,Single,No,No,No,V1318
20233066,Single,No,No,No,V1319
20231101,Single,Yes,No,No,V1320
20232190,Single,No,No,No,V1321
20233001,Single,Yes,No,No,V1322
20232025,Single,No,No,No,V1323
20231289,Single,Yes,No,No,V1324
20233045,Single,No,No,No,V1325
20231036,Single,No,No,No,V1326
20233223,Single,No,No,No,V1327
20231264,Single,No,No,No,V1328
20233249,Single,No,No,Yes,V1329
20232256,Single,No,No,No,V1330
20231035,Single,No,No,No,V1331
20231159,Single,No,No,No,V1332
20232215,Single,No,No,No,V1333
20232031,Single,No,No,No,V1334
20231242,Multiple,No,No,No,V1335
20231242,Multiple,No,No,No,V1336
20231046,Single,No,No,No,V1337
20231087,Single,No,No,Yes,V1338
20236007,Single,No,No,No,V1339
20231070,Single,No,No,No,V1340
20231201,Single,No,No,Yes,V1341
20233234,Single,No,No,No,V1342
20233209,Single,No,No,No,V1343
20233094,Single,No,No,No,V1344
20231200,Single,No,No,No,V1345
20232257,Single,No,No,No,V1346
20231146,Single,No,No,No,V1347
20231028,Single,No,No,No,V1348
20233029,Single,No,No,No,V1349
20233254,Single,No,No,No,V1350
20233241,Single,No,No,No,V1351
20231089,Single,No,No,Yes,V1352
20233180,Single,No,No,No,V1353
20233193,Single,No,No,No,V1354
20232225,Single,No,No,No,V1355
20231027,Single,No,No,No,V1356
20231180,Single,No,No,No,V1357
20231156,Single,No,No,No,V1358
20231092,Single,No,No,No,V1359
20231162,Single,No,No,No,V1360
20236017,Single,No,No,No,V1361
20233117,Single,No,No,No,V1362
20233119,Single,Yes,No,No,V1363
20233123,Single,Yes,No,No,V1364
20234036,Single,No,No,No,V1365
20232153,Single,No,No,No,V1366
20233152,Single,No,No,No,V1367
20232138,Single,No,No,Yes,V1368
20234011,Single,No,No,No,V1369
20233105,Single,Yes,No,No,V1370
20232258,Single,No,No,No,V1371
20233232,Single,Yes,No,No,V1372
20231204,Single,Yes,No,No,V1373
20234071,Single,No,No,No,V1374
20231259,Single,No,No,No,V1375
20232210,Multiple,Yes,No,No,V1376
20232210,Multiple,Yes,No,No,V1377
20232210,Multiple,Yes,No,No,V1378
20232210,Multiple,Yes,No,No,V1379
20233181,Single,No,No,No,V1380
20232087,Single,No,No,No,V1381
20237005,Single,No,No,No,V1382
20232131,Multiple,No,No,No,V1383
20232131,Multiple,No,No,No,V1384
20233135,Single,Yes,No,No,V1385
20231153,Single,No,No,No,V1386
20236005,Single,No,No,No,V1387
20232068,Single,No,No,No,V1388
20232007,Single,No,No,No,V1389
20233102,Single,No,No,No,V1390
20233005,Single,Yes,No,No,V1391
20231291,Single,No,No,Yes,V1392
20234038,Single,No,No,No,V1393
20232057,Single,No,No,No,V1394
20233252,Multiple,Yes,No,No,V1395
20233252,Multiple,Yes,No,No,V1396
20233213,Single,No,No,No,V1397
20232143,Single,No,No,No,V1398
20234012,Single,No,No,No,V1399
20231207,Single,No,No,No,V1400
20233013,Single,No,No,No,V1401
20231221,Single,Yes,No,No,V1402
20233211,Single,No,No,Yes,V1403
20231210,Single,No,No,No,V1404
20233108,Single,No,No,No,V1405
20231090,Single,No,No,Yes,V1406
20232127,Single,No,No,No,V1407
20232017,Single,No,No,No,V1408
20233016,Single,No,No,No,V1409
20233004,Multiple,No,No,No,V1410
20233004,Multiple,No,No,No,V1411
20233004,Multiple,No,No,No,V1412
20231053,Single,No,No,No,V1413
20234010,Single,No,No,No,V1414
20233163,Single,No,No,No,V1415
20233237,Single,No,No,No,V1416
20233097,Single,No,No,No,V1417
20231007,Single,No,No,No,V1418
20231135,Single,Yes,No,No,V1419
20233222,Single,No,No,No,V1420
20234082,Single,No,No,No,V1421
20233095,Single,No,No,No,V1422
20231034,Single,No,No,No,V1423
20232186,Single,No,No,No,V1424
20237001,Single,No,No,No,V1425
20231008,Single,No,No,No,V1426
20233006,Single,No,No,No,V1427
20231040,Single,No,No,No,V1428
20231075,Single,No,No,No,V1429
20233140,Single,Yes,No,No,V1430
20233185,Single,No,No,No,V1431
20232034,Single,No,No,No,V1432
20232133,Single,No,No,No,V1433
20232173,Single,No,No,No,V1434
20234080,Single,No,No,No,V1435
20234106,Single,No,No,No,V1436
20233019,Single,No,No,No,V1437
20232232,Single,No,No,No,V1438
20233038,Single,No,No,No,V1439
20232199,Single,No,No,No,V1440
20232231,Single,No,No,No,V1441
20231071,Single,No,No,No,V1442
20231113,Single,Yes,No,No,V1443
20232157,Single,No,No,Yes,V1444
20234091,Single,No,No,Yes,V1445
20233201,Single,No,No,No,V1446
20231042,Single,No,No,No,V1447
20231225,Single,No,No,No,V1448
20231147,Single,No,No,No,V1449
20234004,Single,No,No,No,V1450
20238003,Single,No,No,No,V1451
20231073,Single,No,No,No,V1452
20234015,Single,No,No,No,V1453
20231280,Single,No,No,Yes,V1454
20231047,Single,No,No,No,V1455
20231083,Single,No,No,No,V1456
20232247,Single,No,No,No,V1457
20232145,Single,Yes,No,No,V1458
20233109,Single,No,No,No,V1459
20234045,Single,No,No,No,V1460
20232222,Single,No,No,No,V1461
20231294,Single,No,No,No,V1462
20231039,Single,No,No,No,V1463
