crash_id,sa4_name
20232217,Melbourne - South East
20236016,West and North West
20231220,Sydney - Ryde
20233195,Moreton Bay - North
20231301,Central Coast
20233167,Wide Bay
20233021,Logan - Beaudesert
20231106,Southern Highlands and Shoalhaven
20231149,Sydney - Blacktown
20231226,Mid North Coast
20236022,Launceston and North East
20232084,Melbourne - North West
20232172,Latrobe - Gippsland
20237023,Darwin
20232154,Ballarat
20234026,Barossa - Yorke - Mid North
20232103,Melbourne - South East
20232163,Latrobe - Gippsland
20231163,Hunter Valley exc Newcastle
20231262,Sydney - Parramatta
20231059,Sydney - North Sydney and Hornsby
20236011,West and North West
20234095,Barossa - Yorke - Mid North
20232205,Geelong
20234059,Adelaide - South
20234066,Adelaide - Central and Hills
20232223,Melbourne - West
20231010,Sydney - Northern Beaches
20231274,Capital Region
20231188,Sydney - Outer South West
20231062,Sydney - Baulkham Hills and Hawkesbury
20233191,Wide Bay
20234087,South Australia - South East
20232150,Mornington Peninsula
20233144,Wide Bay
20233208,Moreton Bay - North
20233212,Sunshine Coast
20234032,Adelaide - West
20232125,Melbourne - South East
20231234,Sydney - South West
20233121,Darling Downs - Maranoa
20232081,Warrnambool and South West
20233098,Darling Downs - Maranoa
20233070,Cairns
20233040,Brisbane - South
20236027,West and North West
20232239,Shepparton
20231245,Sydney - Eastern Suburbs
20231097,Sydney - Eastern Suburbs
20232152,Mornington Peninsula
20231022,Southern Highlands and Shoalhaven
20231117,Sydney - South West
20231164,Sydney - Eastern Suburbs
20231019,Sydney - Outer South West
20233175,Queensland - Outback
20233015,Central Queensland
20231043,Hunter Valley exc Newcastle
20234057,South Australia - South East
20234105,Adelaide - South
20233214,Brisbane - West
20234035,Adelaide - Central and Hills
20231067,Riverina
20231085,Sydney - Inner West
20231026,Capital Region
20233263,Central Queensland
20237021,Northern Territory - Outback
20231214,Murray
20232181,Hume
20231086,Mid North Coast
20232076,Shepparton
20233053,Wide Bay
20233250,Moreton Bay - North
20233118,Moreton Bay - North
20231011,Far West and Orana
20232135,Melbourne - North West
20233035,Mackay - Isaac - Whitsunday
20237006,Northern Territory - Outback
20233058,Wide Bay
20233264,Brisbane - South
20232005,Melbourne - Inner East
20234005,Adelaide - Central and Hills
20231012,Central West
20231158,New England and North West
20231248,New England and North West
20234006,Adelaide - North
20233204,Wide Bay
20233027,Wide Bay
20232146,Shepparton
20233162,Gold Coast
20232182,Latrobe - Gippsland
20232042,Bendigo
20231165,Central Coast
20233143,Mackay - Isaac - Whitsunday
20231297,New England and North West
20232023,Melbourne - South East
20233153,Darling Downs - Maranoa
20232094,Ballarat
20231074,Coffs Harbour - Grafton
20233059,Sunshine Coast
20233014,Ipswich
20232051,Melbourne - West
20231195,Sydney - Inner South West
20231005,Sydney - Inner South West
20232252,Melbourne - Inner East
20234109,South Australia - Outback
20231136,Riverina
20234052,Adelaide - North
20234056,Adelaide - North
20232033,Melbourne - North East
20232116,Melbourne - Outer East
20232189,Bendigo
20233169,Queensland - Outback
20232245,Latrobe - Gippsland
20231255,Sydney - Blacktown
20231057,Central West
20233229,Gold Coast
20231238,Murray
20234062,Adelaide - Central and Hills
20234048,Adelaide - West
20232214,Melbourne - Outer East
20231150,Murray
20233093,Wide Bay
20231109,Capital Region
20233247,Queensland - Outback
20232224,Melbourne - West
20232069,Shepparton
20232004,Hume
20233066,Wide Bay
20231101,Sydney - Inner South West
20232190,Hume
20233001,Brisbane - North
20232025,Geelong
20231289,Riverina
20233045,Ipswich
20231036,Mid North Coast
20233223,Toowoomba
20231264,Central West
20233249,Sunshine Coast
20232256,Latrobe - Gippsland
20231035,Far West and Orana
20231159,Sydney - Inner South West
20232215,Mornington Peninsula
20232031,Hume
20231242,Sydney - Inner South West
20231046,Sydney - Baulkham Hills and Hawkesbury
20231087,Sydney - Outer South West
20236007,Launceston and North East
20231070,Richmond - Tweed
20231201,Southern Highlands and Shoalhaven
20233234,Ipswich
20233209,Townsville
20233094,Sunshine Coast
20231200,Mid North Coast
20232257,Warrnambool and South West
20231146,Mid North Coast
20231028,Riverina
20233029,Gold Coast
20233254,Wide Bay
20233241,Queensland - Outback
20231089,Central West
20233180,Brisbane - West
20233193,Logan - Beaudesert
20232225,Ballarat
20231027,Sydney - Outer South West
20231180,Sydney - Parramatta
20231156,Richmond - Tweed
20231092,Sydney - Outer South West
20231162,Richmond - Tweed
20236017,West and North West
20233117,Queensland - Outback
20233119,Mackay - Isaac - Whitsunday
20233123,Darling Downs - Maranoa
20234036,South Australia - South East
20232153,Latrobe - Gippsland
20233152,Mackay - Isaac - Whitsunday
20232138,Melbourne - West
20234011,South Australia - South East
20233105,Central Queensland
20232258,Latrobe - Gippsland
20233232,Wide Bay
20231204,Far West and Orana
20234071,Adelaide - North
20231259,Capital Region
20232210,Hume
20233181,Townsville
20232087,Melbourne - Outer East
20237005,Darwin
20232131,Melbourne - West
20233135,Mackay - Isaac - Whitsunday
20231153,Riverina
20236005,West and North West
20232068,Shepparton
20232007,Melbourne - North East
20233102,Darling Downs - Maranoa
20233005,Townsville
20231291,Central Coast
20234038,South Australia - South East
20232057,Melbourne - West
20233252,Central Queensland
20233213,Cairns
20232143,Melbourne - Inner
20234012,Adelaide - North
20231207,Sydney - Inner South West
20233013,Wide Bay
20231221,Sydney - South West
20233211,Gold Coast
20231210,New England and North West
20233108,Gold Coast
20231090,Far West and Orana
20232127,Melbourne - South East
20232017,Shepparton
20233016,Toowoomba
20233004,Sunshine Coast
20231053,Southern Highlands and Shoalhaven
20234010,South Australia - South East
20233163,Darling Downs - Maranoa
20233237,Ipswich
20233097,Central Queensland
20231007,Coffs Harbour - Grafton
20231135,Richmond - Tweed
20233222,Ipswich
20234082,South Australia - Outback
20233095,Wide Bay
20231034,Newcastle and Lake Macquarie
20232186,Latrobe - Gippsland
20237001,Darwin
20231008,Central West
20233006,Mackay - Isaac - Whitsunday
20231040,Newcastle and Lake Macquarie
20231075,Capital Region
20233140,Wide Bay
20233185,Gold Coast
20232034,Shepparton
20232133,Melbourne - South East
20232173,North West
20234080,Adelaide - South
20234106,Adelaide - South
20233019,Ipswich
20232232,Melbourne - Inner South
20233038,Central Queensland
20232199,Bendigo
20232231,North West
20231071,New England and North West
20231113,Sydney - Outer West and Blue Mountains
20232157,Geelong
20234091,Adelaide - Central and Hills
20233201,Darling Downs - Maranoa
20231042,Sydney - North Sydney and Hornsby
20231225,Riverina
20231147,Sydney - Inner South West
20234004,Adelaide - Central and Hills
20238003,Australian Capital Territory
20231073,Richmond - Tweed
20234015,South Australia - Outback
20231280,Capital Region
20231047,Central Coast
20231083,Sydney - Ryde
20232247,Latrobe - Gippsland
20232145,Shepparton
20233109,Gold Coast
20234045,Adelaide - South
20232222,Latrobe - Gippsland
20231294,Sydney - North Sydney and Hornsby
20231039,Far West and Orana
20231127,Sydney - Northern Beaches
20231184,Riverina
20232216,Geelong
20233087,Ipswich
20233022,Brisbane - West
20232020,North West
20236014,Hobart
20232006,Hume
20233142,Brisbane - East
20231268,New England and North West
20231183,Riverina
20231258,New England and North West
20232147,Melbourne - South East
20234016,South Australia - South East
20233132,Toowoomba
20233018,Mackay - Isaac - Whitsunday
20233206,Moreton Bay - South
20232050,Melbourne - Inner East
20231100,Sydney - North Sydney and Hornsby
20234085,Adelaide - South
20231037,Central West
20231218,Capital Region
20233233,Darling Downs - Maranoa
20233238,Sunshine Coast
20232218,Melbourne - South East
20231177,Sydney - Ryde
20233002,Mackay - Isaac - Whitsunday
20232202,Latrobe - Gippsland
20231051,Hunter Valley exc Newcastle
20231126,Sydney - Baulkham Hills and Hawkesbury
20233160,Cairns
20233103,Wide Bay
20232187,Hume
20232255,Warrnambool and South West
20231009,Sydney - Ryde
20233146,Logan - Beaudesert
20232126,Hume
20231018,Illawarra
20233262,Moreton Bay - North
20231021,Capital Region
20232242,North West
20233128,Mackay - Isaac - Whitsunday
20232107,Melbourne - West
20234001,Adelaide - Central and Hills
20237009,Darwin
20236019,Launceston and North East
20231300,Sydney - Sutherland
20232086,Geelong
20233024,Townsville
20232002,Hume
20231138,Hunter Valley exc Newcastle
20233125,Darling Downs - Maranoa
20232251,Mornington Peninsula
20233067,Ipswich
20233190,Logan - Beaudesert
20233240,Townsville
20233030,Central Queensland
20232030,Melbourne - Inner
20233166,Moreton Bay - North
20232056,Melbourne - North East
20233044,Brisbane Inner City
20231211,Far West and Orana
20232121,Geelong
20231187,Newcastle and Lake Macquarie
20236031,Hobart
20232114,Latrobe - Gippsland
20233088,Moreton Bay - North
20237012,Northern Territory - Outback
20233150,Wide Bay
20231033,Sydney - City and Inner South
20231082,Sydney - Ryde
20231167,Sydney - Outer South West
20233126,Moreton Bay - South
20231174,Capital Region
20231286,New England and North West
20232166,Melbourne - South East
20231170,Sydney - North Sydney and Hornsby
20231193,Central West
20233039,Ipswich
20231185,Sydney - Outer South West
20233075,Darling Downs - Maranoa
20232235,Bendigo
20236029,West and North West
20231253,Sydney - Parramatta
20233089,Sunshine Coast
20231157,Hunter Valley exc Newcastle
20232108,Melbourne - North West
20231194,Central West
20233090,Ipswich
20233104,Logan - Beaudesert
20236034,Hobart
20231118,Mid North Coast
20234107,Adelaide - South
20232158,Melbourne - West
20233079,Gold Coast
20232079,Melbourne - West
20231219,Central West
20231140,Southern Highlands and Shoalhaven
20231080,Coffs Harbour - Grafton
20231116,Sydney - Inner South West
20234013,Adelaide - South
20233007,Toowoomba
20232038,Hume
20231079,Capital Region
20231151,Southern Highlands and Shoalhaven
20232035,Melbourne - South East
20231243,Richmond - Tweed
20233065,Sunshine Coast
20233203,Toowoomba
20233148,Mackay - Isaac - Whitsunday
20234089,South Australia - South East
20233172,Sunshine Coast
20231260,Mid North Coast
20233256,Logan - Beaudesert
20234102,South Australia - Outback
20231236,Central West
20233186,Wide Bay
20231228,Far West and Orana
20232209,Mornington Peninsula
20234044,South Australia - South East
20233072,Central Queensland
20231122,Riverina
20233179,Darling Downs - Maranoa
20233192,Cairns
20232052,Melbourne - Outer East
20234078,Adelaide - Central and Hills
20232260,Latrobe - Gippsland
20233112,Mackay - Isaac - Whitsunday
20233083,Darling Downs - Maranoa
20233197,Ipswich
20232080,Melbourne - Outer East
20231084,Murray
20233199,Cairns
20234022,South Australia - Outback
20233113,Queensland - Outback
20231273,Mid North Coast
20236032,Hobart
20233137,Wide Bay
20232085,Melbourne - North East
20231266,Hunter Valley exc Newcastle
20233151,Moreton Bay - North
20233116,Logan - Beaudesert
20231295,Sydney - Ryde
20233127,Gold Coast
20231024,Capital Region
20231279,Richmond - Tweed
20233011,Logan - Beaudesert
20234086,South Australia - South East
20234058,South Australia - South East
20231061,Murray
20231016,Mid North Coast
20236010,West and North West
20233130,Ipswich
20236024,Hobart
20234055,Adelaide - North
20233173,Wide Bay
20233071,Wide Bay
20231241,Central West
20233054,Brisbane Inner City
20231048,Murray
20232180,Melbourne - South East
20231284,Mid North Coast
20231222,Mid North Coast
20233235,Brisbane - West
20233243,Wide Bay
20232102,Melbourne - North East
20233062,Wide Bay
20233242,Brisbane - North
20234051,Adelaide - Central and Hills
20233034,Toowoomba
20231247,Southern Highlands and Shoalhaven
20231072,Southern Highlands and Shoalhaven
20231125,Sydney - City and Inner South
20231032,Capital Region
20236008,Hobart
20231293,Coffs Harbour - Grafton
20231065,Central West
20234002,Adelaide - North
20231063,Sydney - City and Inner South
20233226,Ipswich
20234088,Adelaide - West
20233106,Ipswich
20231191,Capital Region
20233215,Townsville
20231137,Capital Region
20232208,Melbourne - Inner
20231176,Capital Region
20231217,New England and North West
20232207,Melbourne - South East
20231298,Capital Region
20232043,Melbourne - Outer East
20232238,Melbourne - West
20233026,Townsville
20237007,Northern Territory - Outback
20231142,Sydney - Parramatta
20231290,Richmond - Tweed
20231154,Sydney - Parramatta
20231002,Riverina
20231015,Central West
20233033,Cairns
20234101,Adelaide - South
20233046,Brisbane - South
20236018,Launceston and North East
20231004,Illawarra
20231066,Sydney - Outer South West
20232129,Hume
20232228,Melbourne - North East
20233107,Darling Downs - Maranoa
20233141,Wide Bay
20234070,Adelaide - North
20231124,Sydney - Inner South West
20233009,Gold Coast
20233091,Sunshine Coast
20231081,Richmond - Tweed
20231131,Capital Region
20233086,Wide Bay
20232032,Shepparton
20231203,Sydney - Baulkham Hills and Hawkesbury
20231148,Sydney - Inner South West
20233248,Logan - Beaudesert
20231050,Central Coast
20232159,Mornington Peninsula
20232029,Bendigo
20233230,Brisbane - South
20234104,Adelaide - South
20231192,Sydney - Inner South West
20234098,Adelaide - North
20231132,Riverina
20233042,Logan - Beaudesert
20231224,Central Coast
20231003,Murray
20233064,Mackay - Isaac - Whitsunday
20231254,Mid North Coast
20233060,Moreton Bay - North
20233061,Logan - Beaudesert
20233115,Logan - Beaudesert
20233260,Darling Downs - Maranoa
20233227,Cairns
20231230,Richmond - Tweed
20236020,Launceston and North East
20234019,Adelaide - Central and Hills
20234096,Adelaide - West
20231232,Sydney - Parramatta
20234064,South Australia - Outback
20232117,Shepparton
20231054,Sydney - City and Inner South
20233049,Gold Coast
20234093,Barossa - Yorke - Mid North
20231287,Sydney - Eastern Suburbs
20231299,Hunter Valley exc Newcastle
20233244,Gold Coast
20231179,Richmond - Tweed
20231267,Newcastle and Lake Macquarie
20231265,Central Coast
20233084,Moreton Bay - South
20231269,Sydney - Outer South West
20233025,Ipswich
20234037,South Australia - South East
20234030,Adelaide - North
20231144,Sydney - Ryde
20233207,Logan - Beaudesert
20234060,Adelaide - South
20233099,Cairns
20232014,Melbourne - North West
20231216,New England and North West
20234069,Adelaide - Central and Hills
20231172,New England and North West
20233177,Darling Downs - Maranoa
20232064,Shepparton
20231120,Coffs Harbour - Grafton
20231030,Mid North Coast
20233257,Moreton Bay - South
20233057,Moreton Bay - North
20233178,Logan - Beaudesert
20231233,Coffs Harbour - Grafton
20234008,Adelaide - North
20232175,Melbourne - North East
20232197,Hume
20231186,New England and North West
