crash_id,lga_name
20175057,Narrogin
20172083,Mount Alexander
20172123,Moira
20174050,Tea Tree Gully
20175041,Carnamah
20171142,Carrathool
20171134,Narrandera
20174057,Salisbury
20171040,Bega Valley
20171213,Campbelltown (NSW)
20171216,Liverpool
20172040,Casey
20171298,Central Coast (NSW)
20174014,Barossa
20172070,Boroondara
20171335,Tamworth
20173199,Whitsunday
20174064,Gawler
20171307,Yass Valley
20175016,Rockingham
20171230,Ryde
20172182,Bayside (Vic.)
20172185,Whittlesea
20172121,Mansfield
20172005,Banyule
20174066,Light
20176024,Northern Midlands
20171229,Shoalhaven
20171071,Port Macquarie-Hastings
20172126,Bayside (Vic.)
20172238,Mornington Peninsula
20173093,Scenic Rim
20171219,Newcastle
20174043,Adelaide Plains
20171289,Byron
20173146,Moreton Bay
20175133,Cockburn
20171318,Parramatta
20172144,Macedon Ranges
20175015,Greater Geraldton
20172233,Campaspe
20174076,Salisbury
20173084,Sunshine Coast
20176007,Brighton
20171087,Canterbury-Bankstown
20171171,Goulburn Mulwaree
20171144,Moree Plains
20173220,Mareeba
20171227,Cumberland
20172212,East Gippsland
20175127,Harvey
20171090,Wentworth
20171157,Lake Macquarie
20173174,Cairns
20177006,Litchfield
20173180,Toowoomba
20174037,Adelaide Hills
20171041,Cootamundra-Gundagai
20177023,East Arnhem
20173089,Livingstone
20171001,Narromine
20171085,Tamworth
20171113,Wentworth
20173070,Moreton Bay
20172222,Greater Dandenong
20175009,Bayswater
20173043,Sunshine Coast
20177019,MacDonnell
20171350,Dungog
20172113,Cardinia
20174015,Barossa
20173144,Maranoa
20172106,Bass Coast
20171314,Lake Macquarie
20173165,Gold Coast
20172216,Yarra
20175074,Wanneroo
20171125,Mid-Coast
20173207,Gold Coast
20172189,Melbourne
20172186,Greater Geelong
20171333,Willoughby
20171148,Fairfield
20173079,Brisbane
20174004,Adelaide Hills
20172084,Hume
20173037,Sunshine Coast
20171110,Glen Innes Severn
20171132,Goulburn Mulwaree
20175031,Mandurah
20172207,Frankston
20171173,Northern Beaches
20173045,Logan
20171056,Central Coast (NSW)
20174005,West Torrens
20175081,Kalgoorlie-Boulder
20171239,Blacktown
20173153,Somerset
20173154,Somerset
20171050,Ku-ring-gai
20171245,Fairfield
20171189,Ku-ring-gai
20172049,Moira
20172122,Kingston (Vic.)
20174075,Holdfast Bay
20172010,Macedon Ranges
20173017,Burke
20171037,Muswellbrook
20171145,Tamworth
20175104,Northam
20174027,Murray Bridge
20171060,Ryde
20171294,Wingecarribee
20175113,Merredin
20173110,Townsville
20173126,Ipswich
20176029,Derwent Valley
20171297,Canterbury-Bankstown
20173056,Gold Coast
20177010,Litchfield
20171039,Parramatta
20172014,Maribyrnong
20175011,Port Hedland
20172009,Moira
20173185,Moreton Bay
20172065,Murrindindi
20175147,Stirling
20174002,Port Pirie
20174025,Burnside
20174009,Adelaide Hills
20175111,Beverley
20171109,Greater Hume
20175006,Gingin
20173016,Douglas
20171310,Ballina
20173129,Logan
20173041,Burdekin
20173090,Brisbane
20171184,Upper Lachlan
20173023,Cassowary Coast
20171269,Sydney
20173012,Bundaberg
20175063,Kwinana
20171051,Berrigan
20173113,Gladstone
20171253,Fairfield
20174018,Salisbury
20173026,Townsville
20174082,Mitcham
20171007,Kempsey
20173009,Redland
20171296,Coffs Harbour
20172232,Casey
20173085,North Burnett
20173119,Brisbane
20171226,Wollongong
20176014,Launceston
20172007,Mornington Peninsula
20171305,Warrumbungle
20171286,Griffith
20171342,Warrumbungle
20177003,Unincorporated NT
20171328,Orange
20172024,Wellington
20171149,Tamworth
20176026,Clarence
20172071,Darebin
20174020,Salisbury
20173116,Moreton Bay
20174010,Wakefield
20171202,Blue Mountains
20171200,Parramatta
20175091,Albany
20176016,Launceston
20171246,Edward River
20175061,Broome
20171244,Shoalhaven
20171063,Yass Valley
20172133,Strathbogie
20173138,Livingstone
20172127,Baw Baw
20173065,Sunshine Coast
20176022,Hobart
20177011,Unincorporated NT
20172176,Greater Shepparton
20173195,Douglas
20175143,Bassendean
20171158,Willoughby
20171117,Singleton
20174024,Mitcham
20173183,Moreton Bay
20173081,Brisbane
20172094,Greater Dandenong
20171143,Kyogle
20171070,Snowy Valleys
20173082,Brisbane
20171235,Penrith
20172050,Greater Shepparton
20171262,Bathurst
20172078,Bayside (Vic.)
20173100,Gympie
20171017,Wollongong
20173226,Mackay
20177002,Litchfield
20172042,Brimbank
20171345,Kyogle
20177025,Litchfield
20171118,Upper Hunter
20171166,Parramatta
20175152,Westonia
20172155,Banyule
20172074,Yarra Ranges
20171240,Upper Hunter
20173125,Brisbane
20176003,Meander Valley
20173172,Sunshine Coast
20172199,Latrobe (Vic.)
20171054,Berrigan
20171196,Moree Plains
20175060,Pingelly
20172081,Baw Baw
20173078,Fraser Coast
20172196,Mildura
20172051,Ballarat
20172141,Central Goldfields
20173021,Logan
20172237,Whitehorse
20172148,Moorabool
20175110,Irwin
20173163,Moreton Bay
20173027,Sunshine Coast
20171162,Dubbo
20173158,Bundaberg
20171194,Central Coast (NSW)
20171057,Snowy Monaro
20171106,Leeton
20176004,Launceston
20172206,Casey
20173029,Bundaberg
20171081,Gunnedah
20171128,Lake Macquarie
20173098,Sunshine Coast
20171094,North Sydney
20171221,Forbes
20172095,Greater Geelong
20174033,Port Pirie
20171101,Kiama
20173189,Douglas
20174063,Onkaparinga
20172197,Benalla
20173219,Mackay
20176018,Clarence
20172118,Mornington Peninsula
20171332,Orange
20173074,Somerset
20171308,Inner West
20173156,Maranoa
20171129,Liverpool
20172153,Port Phillip
20173108,Rockhampton
20171220,Parramatta
20173066,Isaac
20174054,Whyalla
20171267,Eurobodalla
20172202,Banyule
20171174,Camden
20173077,Mareeba
20172208,Glenelg
20173178,Logan
20173177,Tablelands
20176033,Derwent Valley
20172158,Wellington
20171177,Central Coast (NSW)
20174008,Kangaroo Island
20173210,Logan
20171284,Hawkesbury
20173006,Gold Coast
20171140,Shellharbour
20171155,Inner West
20171233,Goulburn Mulwaree
20171268,Wingecarribee
20173201,Livingstone
20171295,Griffith
20171201,Bayside (NSW)
20171137,Tweed
20178004,Unincorporated ACT
20174017,Tatiara
20173208,Townsville
20173223,Logan
20171172,Sydney
20172129,Cardinia
20175099,Collie
20173044,South Burnett
20175096,Armadale
20172115,Cardinia
20173155,Mareeba
20172091,Casey
20172072,Maribyrnong
20172033,Greater Bendigo
20172031,Buloke
20175080,Stirling
20175005,Murray
20172213,Greater Dandenong
20172165,Frankston
20172038,Murrindindi
20172135,Greater Shepparton
20175071,Denmark
20173147,Mackay
20171002,Tweed
20174016,Playford
20173135,Fraser Coast
20172105,Colac Otway
20175049,Armadale
20175069,Wanneroo
20171126,Tweed
20172130,Mitchell
20177005,Katherine
20171167,Singleton
20175116,Bridgetown-Greenbushes
20171222,Cobar
20171016,Goulburn Mulwaree
20171059,Muswellbrook
20172178,Cardinia
20171270,Bayside (NSW)
20175025,Irwin
20171027,Bayside (NSW)
20175114,Nedlands
20175092,Gingin
20175136,Belmont
20173046,Sunshine Coast
20173227,Sunshine Coast
20171095,Albury
20175085,Morawa
20177022,Central Desert
20172192,Cardinia
20171036,Tenterfield
20173205,Somerset
20173034,Toowoomba
20171076,Kyogle
20172029,Yarra Ranges
20172209,Unincorporated Vic
20176025,Brighton
20172086,Golden Plains
20172150,Wangaratta
20171263,Port Stephens
20171285,Shoalhaven
20175108,Kalamunda
20171102,Eurobodalla
20177026,Palmerston
20171290,Greater Hume
20173002,Brisbane
20175135,Armadale
20172085,Murrindindi
20172032,Greater Geelong
20171325,Goulburn Mulwaree
20171045,Narrandera
20172075,Melbourne
20171021,Shoalhaven
20175030,Bunbury
20174080,Naracoorte Lucindale
20174029,Wakefield
20172227,Towong
20172159,Port Phillip
20172096,Brimbank
20171260,Clarence Valley
20171300,Sutherland
20173025,Douglas
20174077,Adelaide Hills
20174047,Adelaide Plains
20171004,Inverell
20171265,Northern Beaches
20171075,Lake Macquarie
20171258,Liverpool Plains
20171031,Clarence Valley
20173057,Western Downs
20171255,Strathfield
20172058,East Gippsland
20174036,Tumby Bay
20171014,Central Coast (NSW)
20172016,Golden Plains
20171304,Parkes
20172117,Wangaratta
20174044,Goyder
20175103,Dandaragan
20172062,Glenelg
20172219,Casey
20171098,Wollondilly
20178001,Unincorporated ACT
20172119,Brimbank
20171023,Hawkesbury
20172228,Pyrenees
20171238,Blayney
20175120,Mundaring
20173112,Cairns
20175125,Dandaragan
20172152,Melbourne
20173221,Gympie
20171231,Tamworth
20172164,Benalla
20172221,Maribyrnong
20174089,Port Adelaide Enfield
20177017,Litchfield
20173136,Scenic Rim
20171044,Blacktown
20173001,Whitsunday
20173164,Somerset
20175105,Wandering
20171187,Upper Lachlan
20171092,Snowy Monaro
20173192,Burdekin
20172240,Brimbank
20173167,Logan
20174092,Adelaide
20173187,Gold Coast
20172035,Moorabool
20174011,Mount Remarkable
20172177,Bass Coast
20173168,Fraser Coast
20171329,Bathurst
20172205,South Gippsland
20171259,Narrabri
20176020,West Coast
20171104,Port Macquarie-Hastings
20171299,Randwick
20172110,Greater Geelong
20172210,Horsham
20173111,Scenic Rim
20171205,Fairfield
20171241,Clarence Valley
20175042,Gingin
20173033,Gold Coast
20175112,Westonia
20172142,Southern Grampians
20171138,Singleton
20173087,Gold Coast
20176005,West Tamar
20172108,Buloke
20171108,Cabonne
20174091,Port Adelaide Enfield
20175109,Kalgoorlie-Boulder
20172015,Wyndham
20173088,Bundaberg
20171215,Randwick
20171293,Port Stephens
20175077,Moora
20174062,Anangu Pitjantjatjara Yankunytjatjara
20175106,Claremont
20177018,Litchfield
20172114,Melton
20176034,Meander Valley
20171141,Wollondilly
20175018,Wandering
20172162,Melton
20172131,Southern Grampians
20171291,Cootamundra-Gundagai
20174081,Loxton Waikerie
20172030,Pyrenees
20175148,Busselton
20175137,Mingenew
20174079,Tea Tree Gully
20171015,Mid-Coast
20173071,Gympie
20175115,Busselton
20171099,Liverpool
20171217,Bathurst
20171317,Shoalhaven
20175039,Chittering
20171301,Yass Valley
20171033,Cessnock
20174065,Charles Sturt
20171210,Nambucca Valley
20173106,Brisbane
20172055,Campaspe
20171303,Willoughby
20175023,Plantagenet
20171114,Sydney
20175003,Serpentine-Jarrahdale
20174056,Wattle Range
20175032,Donnybrook-Balingup
20172179,Hepburn
20171256,Lake Macquarie
20173159,Sunshine Coast
20173067,Gold Coast
20172036,Moira
20173170,Gold Coast
20172138,Kingston (Vic.)
20172097,Greater Bendigo
20172140,Casey
20173063,Toowoomba
20172214,Strathbogie
20178005,Unincorporated ACT
20176030,Break O'Day
20171348,Inner West
20172239,Greater Dandenong
20174071,Barossa
20177016,Litchfield
20173206,Moreton Bay
20171080,Wingecarribee
20173151,Charters Towers
20172080,Northern Grampians
20175134,Merredin
20175149,Capel
20173198,Brisbane
20171003,Warrumbungle
20177013,Darwin
20173176,Burdekin
20173094,Tablelands
20171013,Cessnock
20172156,Moorabool
20171312,Mid-Coast
20173051,Southern Downs
20174001,Marion
20172060,East Gippsland
20172161,Moyne
20171176,Mid-Coast
20172021,Macedon Ranges
20173036,Barcaldine
20171288,Snowy Valleys
20171153,Bellingen
20171112,Fairfield
20171349,Canterbury-Bankstown
20172112,Monash
20173039,Gladstone
20171190,Narromine
20172170,Wellington
20173032,Redland
20173224,Somerset
20171225,Shoalhaven
20174052,Barossa
20172173,Benalla
20173101,Logan
20173064,Noosa
20171120,Wollongong
20172077,Moira
20172101,Melton
20171251,Hornsby
20174039,Unincorporated SA
20172190,Golden Plains
20171130,Singleton
20171331,Cabonne
20174022,Barossa
20176012,Hobart
20172226,Campaspe
20172047,Golden Plains
20175150,Donnybrook-Balingup
20171178,Dubbo
20173191,South Burnett
20173060,Sunshine Coast
20176019,Northern Midlands
20171323,Muswellbrook
20173080,Fraser Coast
20173166,Gold Coast
20171011,Mid-Coast
20175128,Perth
20171287,Canterbury-Bankstown
20173007,Moreton Bay
20172098,Wangaratta
20171042,Port Stephens
20175146,Cockburn
20171083,Bayside (NSW)
20171347,Singleton
20171062,Lake Macquarie
20171273,Muswellbrook
20172160,Bayside (Vic.)
20173013,Logan
20173161,Fraser Coast
20171074,Coffs Harbour
20175082,Harvey
20172169,Yarra Ranges
20175139,Busselton
20173028,Mackay
20171320,Eurobodalla
20173072,Gold Coast
20171058,Eurobodalla
20173128,Logan
20172002,Bayside (Vic.)
20171049,Liverpool
20173193,Cairns
20172203,Swan Hill
20173061,Livingstone
20175064,Armadale
20175058,Canning
20172092,South Gippsland
20172104,Greater Bendigo
20175089,Joondalup
20171026,Sutherland
20171204,Junee
20173148,Sunshine Coast
20171107,Blacktown
20173134,Brisbane
20172151,Latrobe (Vic.)
20171274,Parkes
20173020,Mackay
20174053,Light
20173202,Palm Island
20173123,Townsville
20173157,Brisbane
20175129,Derby-West Kimberley
20171136,Leeton
20171018,Central Coast (NSW)
20175062,Joondalup
20172008,Latrobe (Vic.)
20173018,Whitsunday
20172011,Wyndham
20171340,Mid-Coast
20171271,Mid-Coast
20175097,Greater Geraldton
20173022,Logan
20177024,Central Desert
20172041,Greater Geelong
20175024,Wanneroo
20171330,Wollongong
20171121,Fairfield
20177004,MacDonnell
20175044,Coolgardie
20172183,Greater Shepparton
20173218,Bundaberg
20174045,Onkaparinga
20171032,Tamworth
20161191,Wollongong
20165025,Dundas
20167007,Unincorporated NT
20164048,Ceduna
20161231,Central Coast (NSW)
20165110,Kondinin
20165162,Narrogin
20161340,Port Stephens
20165062,Jerramungup
20165027,Murray
20161087,Bathurst
20161054,Lane Cove
20165081,Capel
20164021,Mid Murray
20165039,Stirling
20161144,Port Stephens
20164011,Wakefield
20161221,Shoalhaven
20161004,Upper Hunter
20165105,Swan
20166004,Central Highlands (Tas.)
20167014,Darwin
20161135,The Hills
20161129,Liverpool
20165113,Chapman Valley
20166005,Northern Midlands
20161211,Ku-ring-gai
20161244,Richmond Valley
20161010,Port Stephens
20161115,Cumberland
20161079,Wingecarribee
20161066,Wingecarribee
20167005,Central Desert
20161262,Forbes
20164004,Unincorporated SA
20161303,Narrabri
20165012,Mandurah
20161320,Mid-Coast
20161124,Lane Cove
20164045,Naracoorte Lucindale
20161271,Gilgandra
20161151,Bathurst
20164037,Onkaparinga
20165131,Derby-West Kimberley
20161082,Carrathool
20167009,Palmerston
20161161,Newcastle
20165088,Bruce Rock
20165158,Nannup
20161194,Canterbury-Bankstown
20165151,Donnybrook-Balingup
20161168,Clarence Valley
20161167,Bayside (NSW)
20165036,Cockburn
20166006,Meander Valley
20165043,Stirling
20165117,Dardanup
20165126,Wongan-Ballidu
20167031,Roper Gulf
20161251,Ballina
20167023,MacDonnell
20161261,Central Coast (NSW)
20161288,Bathurst
20161015,Dubbo
20161235,Newcastle
20164006,Tea Tree Gully
20161322,Cumberland
20161226,Fairfield
20165066,Plantagenet
20161253,Willoughby
20164020,Wattle Range
20161250,Cumberland
20161142,Goulburn Mulwaree
20167038,Barkly
20167035,Litchfield
20165089,Vincent
20165041,Greater Geraldton
20165011,Denmark
20165136,Rockingham
20166029,Hobart
20161042,Hawkesbury
20164052,Unincorporated SA
20164008,Murray Bridge
20161214,Blue Mountains
20168008,Unincorporated ACT
20165156,Plantagenet
20161086,Wollongong
20165077,Serpentine-Jarrahdale
20161076,Federation
20161232,Yass Valley
20165168,West Arthur
20165078,Kwinana
20165119,Boddington
20165003,Gosnells
20164062,Yorke Peninsula
20161055,Cowra
20161099,Singleton
20161179,Lismore
20165160,Kalgoorlie-Boulder
20161053,Sutherland
20161354,Narromine
20161145,Port Macquarie-Hastings
20161272,Cumberland
20161223,Clarence Valley
20161035,Ballina
20164071,Adelaide
20161195,Northern Beaches
20164057,West Torrens
20164016,Mid Murray
20165087,Northam
20166002,Meander Valley
20161047,Moree Plains
20161017,Tweed
20167018,Roper Gulf
20167013,Darwin
20167040,Unincorporated NT
20166021,Glenorchy
20161089,Oberon
20161202,Tweed
20161071,Blacktown
20164017,Salisbury
20164059,Onkaparinga
20165023,Fremantle
20161273,Yass Valley
20165121,Halls Creek
20165138,East Pilbara
20166030,Kentish
20161330,Narromine
20164075,Unincorporated SA
20167037,Victoria Daly
20164013,Anangu Pitjantjatjara Yankunytjatjara
20167016,Litchfield
20161336,Mid-Coast
20165122,Dardanup
20165018,Goomalling
20165069,Ashburton
20161090,Sydney
20161227,Shoalhaven
20161296,Shoalhaven
20164053,Barossa
20165167,Dardanup
20168001,Unincorporated ACT
20161178,Lake Macquarie
20161188,Wollondilly
20165170,Mandurah
20161116,Penrith
20165101,Joondalup
20161352,Warrumbungle
20161242,Clarence Valley
20161356,Wingecarribee
20168003,Unincorporated ACT
20165022,Wanneroo
20161143,Hawkesbury
20167012,Roper Gulf
20164049,Marion
20161238,Shellharbour
20164022,Berri Barmera
20161277,Bogan
20161110,Cootamundra-Gundagai
20161209,Ballina
20165071,Swan
20161329,Narrabri
20165038,Cockburn
20161081,Mid-Coast
20164065,Onkaparinga
20165128,Murray
20165086,Williams
20166008,Waratah-Wynyard
20161346,Tamworth
20161051,Canada Bay
20165097,Gosnells
20161153,Port Stephens
20164023,Playford
20161308,Glen Innes Severn
20161020,Coffs Harbour
20161092,Canterbury-Bankstown
20168009,Unincorporated ACT
20164031,Playford
20161323,Central Coast (NSW)
20161171,Bathurst
20164034,Onkaparinga
20161100,Tweed
20161138,Murray River
20165109,Armadale
20161247,Northern Beaches
20161207,Maitland
20165149,Mundaring
20168011,Unincorporated ACT
20161279,Narromine
20161181,Shoalhaven
20161003,Clarence Valley
20161014,Hilltops
20161170,Sydney
20161173,Blacktown
20165053,Wanneroo
20166016,Devonport
20161292,Liverpool
20161230,Cessnock
20161026,Central Coast (NSW)
20161278,Coffs Harbour
20165085,Waroona
20161215,Sydney
20161343,Lithgow
20165007,Joondalup
20161245,Wingecarribee
20164035,Playford
20161335,Port Stephens
20166012,Southern Midlands
20161198,Tamworth
20166019,Central Highlands (Tas.)
20164056,Light
20164060,Tatiara
20161169,Dubbo
20165146,Joondalup
20166025,Sorell
20164063,Light
20161218,Canterbury-Bankstown
20161339,Parramatta
20165165,Swan
20165102,East Pilbara
20161203,Tenterfield
20165157,Gingin
20161149,Orange
20161302,Wollongong
20164039,Tea Tree Gully
20165010,Serpentine-Jarrahdale
20161112,Newcastle
20161056,Wollongong
20161291,Canterbury-Bankstown
20161029,Cootamundra-Gundagai
20165024,Halls Creek
20161338,Newcastle
20161300,Snowy Monaro
20161219,Parramatta
20161061,Eurobodalla
20161031,Inverell
20161206,Goulburn Mulwaree
20164041,Playford
20161057,Hilltops
20165067,Armadale
20164054,Playford
20161328,Bega Valley
20161028,Strathfield
20165133,Wanneroo
20161353,Queanbeyan-Palerang
20167022,Coomalie 
20161349,Bellingen
20167024,MacDonnell
20161246,Central Coast (NSW)
20161108,Cowra
20161176,Newcastle
20165050,Waroona
20161289,Parramatta
20161080,Federation
20164047,Mount Barker
20161184,Shoalhaven
20161268,Canterbury-Bankstown
20161314,Cessnock
20161248,Tweed
20161091,Bathurst
20165095,Kalamunda
20165009,Cambridge
20161088,Bayside (NSW)
20165103,Wanneroo
20161234,Wingecarribee
20161205,Mid-Western
20165140,Stirling
20164066,Loxton Waikerie
20167011,Litchfield
20165068,Collie
20161317,Canterbury-Bankstown
20164005,Playford
20161225,Upper Hunter
20165123,Dundas
20161052,Blue Mountains
20161033,Camden
20161019,Sydney
20165028,Serpentine-Jarrahdale
20167001,Barkly
20161156,Kiama
20167033,West Arnhem
20161193,Central Coast (NSW)
20164015,Gawler
20165099,East Pilbara
20165058,Harvey
20161059,Maitland
20161147,Sutherland
20161204,Dungog
20164067,Berri Barmera
20165017,Cue
20164026,Goyder
20165031,Mandurah
20161286,Kempsey
20166023,Hobart
20165143,Claremont
20165037,Dardanup
20161075,Gunnedah
20165106,Harvey
20161216,Mid-Coast
20165150,Victoria Park
20166001,Clarence
20167025,Barkly
20161152,Griffith
20161063,Forbes
20168006,Unincorporated ACT
20165073,Mundaring
20161041,Tenterfield
20164033,Goyder
20161109,Lake Macquarie
20161197,Clarence Valley
20161192,Port Macquarie-Hastings
20161130,Ballina
20165094,Mount Magnet
20165046,Mundaring
20161131,Dungog
20164042,Grant
20161280,Central Coast (NSW)
20161350,Bayside (NSW)
20165054,Toodyay
20161034,Mid-Coast
20165152,Meekatharra
20161096,Central Coast (NSW)
20161128,Port Stephens
20165055,Mundaring
20161275,Unincorporated NSW
20161102,Port Stephens
20161119,Armidale
20161290,Hornsby
20161162,Mid-Western
20165084,Wanneroo
20165090,Collie
20167028,Central Desert
20167015,Victoria Daly
20161307,Tamworth
20161344,Cumberland
20165083,Northampton
20165144,Quairading
20161304,Lismore
20165005,Dalwallinu
20168005,Unincorporated ACT
20165056,Swan
20161293,Cabonne
20161228,Cumberland
20161243,Parramatta
20161284,Lake Macquarie
20161326,Fairfield
20164003,Murray Bridge
20165001,Wanneroo
20161239,Mid-Western
20165029,Derby-West Kimberley
20161039,Bland
20161113,Newcastle
20161258,Kyogle
20161185,Wollongong
20161122,Lake Macquarie
20164051,Port Adelaide Enfield
20161007,Port Macquarie-Hastings
20161146,Woollahra
20161240,Blacktown
20164012,Yorke Peninsula
20161024,Singleton
20161269,Richmond Valley
20161157,Mid-Western
20164025,Alexandrina
20161067,Port Macquarie-Hastings
20161095,Mid-Coast
20165064,Cuballing
20161044,Goulburn Mulwaree
20161137,Mid-Coast
20165048,Rockingham
20165051,West Arthur
20161101,Penrith
20165120,Stirling
20161064,Warrumbungle
20161172,Parramatta
20167020,Darwin
20161325,Coffs Harbour
20161005,Parramatta
20165042,Busselton
20164074,Adelaide Hills
20161148,Canterbury-Bankstown
20161140,Uralla
20164014,Murray Bridge
20166009,Waratah-Wynyard
20164007,Tatiara
20165166,Joondalup
20161166,Snowy Monaro
20161123,Clarence Valley
20161186,Blacktown
20161217,Burwood
20161265,Ryde
20165061,Subiaco
20161155,Northern Beaches
20161210,Northern Beaches
20167019,Alice Springs
20165013,Collie
20161254,Shellharbour
20161032,Central Coast (NSW)
20161310,Sutherland
20161196,Orange
20161001,Bogan
20166024,King Island
20164046,Mitcham
20161097,Fairfield
20164001,Port Pirie
20164064,Naracoorte Lucindale
20161038,Mid-Coast
20161183,Mid-Coast
20168007,Unincorporated ACT
20165035,Trayning
20165163,Kwinana
20161319,Port Stephens
20161180,Cumberland
20161011,Singleton
20161224,Kempsey
20161276,Mid-Coast
20161301,Bega Valley
20167039,Litchfield
20161118,Wingecarribee
20164030,Mitcham
20161021,Blacktown
20167002,Roper Gulf
20165164,Serpentine-Jarrahdale
20161318,Port Macquarie-Hastings
20165145,Gnowangerup
20165002,Chittering
20164050,Unincorporated SA
20165063,Coolgardie
20161062,Cobar
20161060,Wingecarribee
20161134,Blacktown
20161002,Orange
20166003,Launceston
20161334,Richmond Valley
20161065,Newcastle
20165112,Augusta Margaret River
20161049,Bayside (NSW)
20161299,Campbelltown (NSW)
20165139,Swan
20164069,Barossa
20164072,Whyalla
20161133,Northern Beaches
20168010,Unincorporated ACT
20165100,Victoria Plains
20161342,Fairfield
20165141,Wanneroo
20161069,Tamworth
20165091,Wagin
20164061,Marion
20161309,Clarence Valley
20166007,Kingborough
20161009,Parkes
20161199,Blacktown
20166022,Kingborough
20161027,Ryde
20161295,Hilltops
20161093,Tamworth
20165047,Bayswater
20164076,Adelaide Hills
20161016,Mid-Coast
20161341,Lake Macquarie
20161098,Wingecarribee
20167021,Darwin
20161331,Temora
20161068,Sutherland
20161048,Narromine
20161256,Wingecarribee
20161263,Tamworth
20161294,Lismore
20161175,Central Coast (NSW)
20161315,Central Coast (NSW)
20161107,Cowra
20164068,Port Pirie
20165135,Ravensthorpe
20165129,Manjimup
20161187,Eurobodalla
20161040,Lockhart
20161174,Bathurst
20161333,Newcastle
20161103,Coffs Harbour
20161150,Unincorporated NSW
20161139,Greater Hume
20166033,Kentish
20161120,Cumberland
20166031,Southern Midlands
20166015,Latrobe (Tas.)
20161189,Parramatta
20166026,Kingborough
20167030,Darwin
20161298,Northern Beaches
20161006,Fairfield
20164002,Clare and Gilbert Valleys
20161182,Hay
20164032,Murray Bridge
20164036,Berri Barmera
20167026,Roper Gulf
20161332,Dubbo
20161083,Inner West
20161287,Dubbo
20161321,Lake Macquarie
20161237,Cumberland
20161073,Fairfield
20161126,Clarence Valley
20167003,Unincorporated NT
20165006,Boddington
20161154,Glen Innes Severn
20164058,Unincorporated SA
20161260,Lake Macquarie
20161327,Nambucca Valley
20165021,Gingin
20161337,Port Macquarie-Hastings
20161127,Snowy Monaro
20161313,Muswellbrook
20167004,Victoria Daly
20165116,Gnowangerup
20165142,Swan
20161348,Port Macquarie-Hastings
20161274,Glen Innes Severn
20161220,Goulburn Mulwaree
20164055,Barossa
20165161,Quairading
20161345,Campbelltown (NSW)
20161306,The Hills
20167029,Victoria Daly
20164009,Salisbury
20164019,Wakefield
20161105,Wingecarribee
20165153,Coolgardie
20166010,Northern Midlands
20165137,Waroona
20161104,Snowy Valleys
20161078,Inverell
20164040,Port Augusta
20165059,Bruce Rock
20161241,Cessnock
20161008,Penrith
20165020,Northam
20161311,Mid-Coast
20165015,Kondinin
20166018,Glenorchy
20166014,Meander Valley
20161036,Goulburn Mulwaree
20161165,Singleton
20165044,Wanneroo
20161282,Edward River
20165093,Armadale
20161201,Tamworth
20164024,Salisbury
20161022,Dubbo
20166017,West Tamar
20161259,Coffs Harbour
20164027,Port Pirie
20161347,Central Coast (NSW)
20165019,Plantagenet
20165155,Gosnells
20161030,Lake Macquarie
20161158,Port Stephens
20161114,Hilltops
20165075,Ashburton
20161355,Clarence Valley
20161121,Newcastle
20161012,Balranald
20167006,Unincorporated NT
20161266,Kyogle
20168002,Unincorporated ACT
20161316,Tweed
20165148,Mount Magnet
20161281,Greater Hume
20161045,Bellingen
20161200,Ryde
20161270,Clarence Valley
20165169,Lake Grace
20161297,Inner West
20161213,Penrith
20161285,Blacktown
20161255,Murray River
20161324,Central Coast (NSW)
20164038,Charles Sturt
20161094,The Hills
20161305,Cowra
20161351,Mid-Western
20165026,Albany
20161252,Tweed
20161141,Penrith
20161236,Coolamon
20165147,Stirling
20161264,Lake Macquarie
20161164,Mid-Western
20165098,Stirling
20161070,Penrith
20161043,Wollondilly
20161257,Fairfield
20161117,Shoalhaven
20167010,Roper Gulf
20164018,Campbelltown (SA)
20161023,Ryde
20161084,Tweed
20167027,Victoria Daly
20161025,Wingecarribee
20165070,Dalwallinu
20165004,Collie
20164028,Port Adelaide Enfield
20161085,Canterbury-Bankstown
20165016,Williams
20161249,Cumberland
20161136,Snowy Monaro
20161013,Kempsey
20161077,Georges River
20164029,Marion
20167034,Unincorporated NT
20165057,Corrigin
20164044,Kangaroo Island
20166013,Hobart
20165030,Cue
20161177,Snowy Monaro
20165079,Wandering
20166032,Southern Midlands
20161159,Cabonne
20165154,Toodyay
20161111,Georges River
20161050,Strathfield
20165127,Wanneroo
20164043,Loxton Waikerie
20161222,Lismore
20161018,Dubbo
20166027,Glenorchy
20161267,Liverpool
20165114,Quairading
20165082,Plantagenet
20167017,Roper Gulf
20161037,Burwood
20161160,Eurobodalla
20161163,Central Coast (NSW)
20161106,Parkes
20161212,Northern Beaches
20165060,Serpentine-Jarrahdale
20161233,Sutherland
20164073,Onkaparinga
20161074,Wollongong
20161190,Campbelltown (NSW)
20165076,Port Hedland
20165159,Broomehill-Tambellup
20161058,Kyogle
20166020,Launceston
20164010,Yorke Peninsula
20165092,Denmark
20166028,Launceston
20165014,Swan
20161312,Canterbury-Bankstown
20161046,Clarence Valley
20166011,Latrobe (Tas.)
20165118,Karratha
20165065,Wyndham-East Kimberley
20161208,Narromine
20167036,Litchfield
20161125,Central Coast (NSW)
20161283,Newcastle
20161229,Wagga Wagga
